rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
59,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,62,12,"27239"
60,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",28,59,24,"26573"
61,"spotify:track:6UHEOqTUJw3CaWLALXQdTh","Ivan Dorn","Кроме тебя","Condorn Company / Masterskaya",27,27,2,"26477"
62,"spotify:track:11ZulcYY4lowvcQm4oe3VJ","Ashnikko, Princess Nokia","Slumber Party (feat. Princess Nokia)","Parlophone UK",46,58,8,"26144"
63,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,67,16,"26086"
64,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",17,32,16,"25909"
65,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,65,42,"25730"
66,"spotify:track:6PAPPKv7XPCqPEG95UaOFa","Rakhim","Синий Lamborghini","SilentTrap",9,52,8,"25653"
67,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,66,28,"25578"
68,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,75,12,"25413"
69,"spotify:track:7hEps2SpTE29ei0M9EVwBx","JojoHF","Губы","A+",4,55,10,"25389"
70,"spotify:track:5rsylaCMgQ5q5IjrZBGm8q","Boulevard Depo","Friendly Fire - Prod. Avepack","Warner Music Russia",8,82,42,"25356"
71,"spotify:track:43PGPuHIlVOc04jrZVh9L6","Polo G","RAPSTAR","Columbia",70,70,3,"25129"
72,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",72,96,7,"25059"
73,"spotify:track:1F243xppsThmJaxnBuBfMA","Egor Kreed","Голос","Warner Music Russia",19,79,9,"24909"
74,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,80,42,"24707"
75,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,83,41,"24538"
76,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,71,42,"24463"
77,"spotify:track:3JtOCVKrs786JHQ02tdP9m","BODIEV","Крузак 200","Streaming Club, under exclusive license to Rhymes Music Inc.",22,60,7,"24406"
78,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",20,78,14,"24352"
79,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,76,23,"24347"
80,"spotify:track:1Yl5p4EDkBvLVf8lMcrbW2","Ramil'","Сон","KISSKOALA",80,84,3,"24298"
81,"spotify:track:7wgbL9jtSVoN1Gxe2o1MgR","MAYOT, BUSHIDO ZHO, SEEMEE","Ауди [prod. by Sqweezey]","cplus",33,73,29,"24134"
82,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,86,40,"23987"
83,"spotify:track:4qTNag73xHeQLFF5fEJWUQ","UncleFlexxx","Camry 3.5","Студия СОЮЗ",2,81,17,"23823"
84,"spotify:track:5SIWet1hcYBuPd6l36NlZG","SALUKI, 104, ANIKV, BILIK","Лавэ (feat. ANIKV & БИЛИК)","Warner Music Russia",41,68,4,"23796"
85,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",25,87,42,"23769"
86,"spotify:track:4psimdmSobgECgzUVgWsia","SODA LUV, OG Buda","G-SHOKK [Prod. by gob wants nothing, audiodealers]","cplus",32,74,4,"23766"
87,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,98,3,"23729"
88,"spotify:track:1FDMf01sTi7wkZ5RqUndTN","OG Buda, MAYOT","Добро Пожаловать (Prod. by wex & treepside)","cplus",88,-1,1,"23704"
89,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",2,92,42,"23649"
90,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",54,72,8,"23588"
91,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",60,104,42,"23554"
92,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,93,42,"23503"
93,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,99,40,"23450"
94,"spotify:track:6ft4hAq6yde8jPZY2i5zLr","MEDUZA, Dermot Kennedy","Paradise (feat. Dermot Kennedy)","Universal-Island Records Ltd.",49,97,25,"23376"
95,"spotify:track:1qtmO3AkZ2OBrPaxnaKnS6","GONE.Fludd","Проснулся В Темноте","KISS KOALA",48,101,42,"23358"
96,"spotify:track:6eqth4FmYzrreFVlTlp53I","Miyagi & Andy Panda","Не жалея","Hajime Records",13,88,22,"23266"
97,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,100,42,"23202"
98,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",53,115,41,"23151"
99,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",34,90,21,"23133"
100,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,113,21,"23054"
101,"spotify:track:2D0CiYAe6vVOaPBIVqtdlI","Dom La Nena, Jeremy Sole, Atropolis","Batuque - Jeremy Sole & Atropolis Remix","Six Degrees Records",85,85,3,"22988"
102,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,105,40,"22920"
103,"spotify:track:6oVJVkwrqYpbabgi39J49z","MAYOT","Лилия (prod. by DooMee)","cplus",48,94,17,"22801"
104,"spotify:track:14YjOD4J7N1FGZMt5N4eIs","Konfuz","Ратата","Legacy Music",29,91,13,"22727"
105,"spotify:track:1ZnGiF8ExUMyC1oZFY7GYH","SICKOTOY, MARUV","Call 911","Warner Music Russia",105,-1,1,"22643"
106,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",24,109,11,"22626"
107,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",88,124,8,"22554"
108,"spotify:track:0ajFqM68Xa5bA0SsyhGU1M","LOBODA","Родной","KISS KOALA",47,95,8,"22539"
109,"spotify:track:6HlE9t71z9DjGi7KqSyEpA","Fousheé","Deep End","Not specified",2,102,31,"22461"
110,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",103,120,20,"22456"
111,"spotify:track:2z0IupRlVRlDN5r2IVqHyN","Twenty One Pilots","Shy Away","Fueled By Ramen",21,57,3,"22313"
112,"spotify:track:4KrhaZm4JRkNO4HRdLvJIG","kostromin","Моя голова винтом (My head is spinning like a screw)","Legacy Music",1,77,13,"22157"
113,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses (Imanbek Remix)","(P) (C) (2019) HITCO AND Godd Complexx, Inc. under license to Effective Records",9,106,42,"21831"
114,"spotify:track:5pDs6L02QkbwRLkDbOAzPt","LILDRUGHILL, ROCKET","Терминал","OOO Universal Music",76,107,13,"21718"
115,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",115,123,36,"21709"
116,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,130,27,"21648"
117,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,110,22,"21141"
118,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,116,37,"21076"
119,"spotify:track:3MPFuEXwjdrR7yKua2wrUL","Tima Belorusskih","Окей","Kaufman Label",1,122,34,"20981"
120,"spotify:track:4xhWfr0tyA7BGL7eXo8KnV","RØNIN","ALL GIRLS ARE THE SAME","Artist Partner Group",113,131,9,"20814"
121,"spotify:track:61KpQadow081I2AsbeLcsb","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",106,126,4,"20757"
122,"spotify:track:3HHVtWGKwhMwjUfsQGztzt","YUNG TRAPPA, MORGENSHTERN","Розовое Вино 2","YUNG MURDA BOYZ (YMB)",5,89,7,"20648"
123,"spotify:track:3ImvIWUu0LcVc53qu0ga1o","Канги","Много проблем","Legacy Music",123,-1,1,"20455"
124,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",61,129,38,"20373"
125,"spotify:track:1SccjD8RvJ6vegZLFdgy5a","FEDUK","27","Первое музыкальное Издательство",62,132,36,"20285"
126,"spotify:track:1VdRB7TUTWuRR7MaaAsiRX","FACE","Рэйман","Face",17,121,20,"20233"
127,"spotify:track:3RLshk3cDQOqWhSIRCVaXL","Nessa Barrett, jxdn","la di die (feat. jxdn)","Warner Records",47,125,10,"20214"
128,"spotify:track:1ngGGsWzGONyiOlxdXRDr7","LIL KRYSTALLL","+44","lil krystalll",4,118,7,"20000"
129,"spotify:track:4HBZlDcXrlUnGYJHMCZSI7","Flëur","Формалин","Flëur",129,-1,1,"19989"
130,"spotify:track:065bY5WrLvI3NN9VCK0QLe","Oliver Tree","Jerk","Atlantic Records",35,111,13,"19956"
131,"spotify:track:6qWaZ2KzYhyrv1ILuAcIIv","MORGENSHTERN, Eldzhey","Cadillac","Atlantic Records Russia (Distribution)",2,127,42,"19888"
132,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",100,128,37,"19877"
133,"spotify:track:0M4zuAOfcQzGRjVAvXDsp9","Andrey Gubin","Ночь","Первое музыкальное Издательство",133,133,3,"19859"
134,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",134,136,6,"19711"
135,"spotify:track:0F7pTAMyTJFdvveeQ1GfVL","Bula, SVNV","Тлеет","Союз Мьюзик",4,139,24,"19250"
136,"spotify:track:5XQyOhhFN6LbRg49MLw3Wv","SODA LUV, Buster","ОСУЖДАЮ [prod. by Heroinwater]","cplus",15,117,4,"19231"
137,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,149,34,"19203"
138,"spotify:track:4hWZvXVTUYWO3KXThQBwGt","kizaru","Block Baby","KISS KOALA",5,138,24,"19123"
139,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",139,163,4,"19103"
140,"spotify:track:3jwHg1n88Qo0NOjXBlrPX2","KAZKA","М'ята","Mamamusic",114,114,2,"19029"
141,"spotify:track:7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",20,135,16,"19025"
142,"spotify:track:5qtwPGSCojZb78j5A2d4bw","PLOHOYPAREN, LIL MORTY","Зуб","И.С.Б",53,53,2,"19001"
143,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",32,134,42,"18976"
144,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",29,144,42,"18975"
145,"spotify:track:2N5YbIE4TDdij7rOmpmRol","Tina Karol","Скандал","Tina Karol",22,137,11,"18906"
146,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,146,12,"18804"
147,"spotify:track:0Nm9hFm8QVt83zi4FJQ0Qu","Artik & Asti","Истеричка","Warner Music Russia",92,143,7,"18698"
148,"spotify:track:6gi6y1xwmVszDWkUqab1qw","JACKBOYS, Travis Scott, Young Thug","OUT WEST (feat. Young Thug)","Cactus Jack / Epic",123,168,11,"18648"
149,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",22,154,42,"18648"
150,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",150,156,5,"18602"
151,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",28,141,13,"18571"
152,"spotify:track:20BOju91NaEFK5Py4VJ2pp","Saweetie, Doja Cat","Best Friend (feat. Doja Cat)","ICY/Warner Records",152,165,4,"18329"
153,"spotify:track:16hvqSkpxHjYssBox5awFr","Lely45","Восемь","Money Gun",153,-1,1,"18288"
154,"spotify:track:1KixkQVDUHggZMU9dUobgm","Ava Max","My Head & My Heart","Atlantic Records",154,155,8,"18224"
155,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",103,176,26,"18213"
156,"spotify:track:6fRxMU4LWwyaSSowV441IU","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",156,183,2,"18197"
157,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,150,36,"18180"
158,"spotify:track:5NlUfFPL2z3RWAXy8NcRs8","Big Baby Tape","Gimme The Loot","Warner Music Russia",51,159,42,"18067"
159,"spotify:track:0s2bQRKvEkKtN647yTZaoG","kizaru, Tory Lanez","Bad Blood","KISS KOALA",9,151,24,"18066"
160,"spotify:track:0dJaravwFK2NGJfu9scOPe","ФОГЕЛЬ","ДУРАКАМ ВЕЗЁТ","Warner Music Russia",42,153,9,"17967"
161,"spotify:track:2ePtv8MlBO9nuuXABqAfEX","ElyOtto","SugarCrash!","Otto Dynamite/RCA Records",29,140,14,"17847"
162,"spotify:track:6PBVlqjvNb26dYZOFKTX51","HENSY","Поболело и прошло","GOLDEN SOUND",4,157,42,"17846"
163,"spotify:track:0BjfodYJYki5xbxHJZe0Cf","Rita Ora, David Guetta, Imanbek, Gunna","Big","Effective Records",62,167,11,"17846"
164,"spotify:track:0WSa1sucoNRcEeULlZVQXj","Bring Me The Horizon","Can You Feel My Heart","RCA Records Label",95,181,15,"17844"
165,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",165,-1,1,"17825"
166,"spotify:track:3NHIHiSYSS8mhXqHXPDBUM","LIL KRYSTALLL","Шенген","lil krystalll",18,148,20,"17814"
167,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",152,152,13,"17754"
168,"spotify:track:2YDXf0ar2a5bquUgiVY0QG","Miyagi & Andy Panda","All the Time","Hajime Records",29,161,17,"17753"
169,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,178,18,"17718"
170,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",170,174,4,"17714"
171,"spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","Miley Cyrus, Dua Lipa","Prisoner (feat. Dua Lipa)","RCA Records Label",18,162,23,"17706"
172,"spotify:track:6tzjkjt2IGlu1th8beChNj","Jah Khalib","Искал-Нашёл","Warner Music Russia",37,191,14,"17652"
173,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,158,41,"17652"
174,"spotify:track:4bcevhszFAQT7cMhT5kWY7","PHARAOH","Эми","Dead Dynasty",5,147,8,"17633"
175,"spotify:track:6KR5zYbIQ7Hh7EV7Vypk27","The Hardkiss, MONATIK","Кобра","Comp Music",20,179,35,"17619"
176,"spotify:track:5bg0nyN9ZXDXZerjog7qRb","просто Лера","Лютики","Kaufman Label",107,142,19,"17608"
177,"spotify:track:0AUyNF6iFxMNQsNx2nhtrw","grandson","Blood // Water","Atlantic Records",83,160,30,"17541"
178,"spotify:track:6GtSjcR1mhivW7CeIUgJwR","Баста feat. Алёна Омаргалиева","Я поднимаюсь над землей (feat. Алёна Омаргалиева)","Национальное музыкальное Издательство по исключительной лицензии Gazgolder",100,145,6,"17530"
179,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",94,194,19,"17427"
180,"spotify:track:1V0XzDGcYMtjAysR3uyZbb","MiyaGi","Marlboro","Hajime Records",180,193,3,"17423"
181,"spotify:track:6Y6J8CNHtOuklPhVnvmnm1","Rakhim","Fendi","SilentTrap",3,164,41,"17366"
182,"spotify:track:4nMwnw4MvVj3MedlufvUgB","Anet Sai","СЛЁЗЫ - Из к/ф ""Пацанки""","Black Star EUR",42,190,27,"17343"
183,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",183,195,3,"17324"
184,"spotify:track:3fxmXoqUvloRxBU3LxG2UU","SLAVA MARLOW, MK","Нет Проблем","Atlantic Records Russia",6,166,18,"17280"
185,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",97,182,17,"17257"
186,"spotify:track:7uLVwaapogE64L0uXdAZAy","ELMAN, JONY","Балкон","Atlantic Records Russia (Distribution)",106,175,12,"17244"
187,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",187,-1,1,"17239"
188,"spotify:track:1M5W7ohpFE7H9CVQVEikj6","Султан Лагучев","Горький вкус","zvukm",65,180,11,"17221"
189,"spotify:track:1KuT6HbB5WKlesMuWWNeCv","Skryptonite, Andy Panda, 104","Привычка","Musica36",54,184,42,"17197"
190,"spotify:track:1P0mPfVu25ty2MBmCZRQfK","GONE.Fludd","CHILL","KISS KOALA",16,171,10,"17192"
191,"spotify:track:0HUTL8i4y4MiGCPId7M7wb","Surf Curse","Freaks","Surf Curse",191,-1,1,"17101"
192,"spotify:track:57rD7XtoxxJm229FITm556","Big Baby Tape","ERRDAY","Warner Music Russia",4,-1,33,"16926"
193,"spotify:track:3CcpSrT63w2ITlAHfNMiYV","LIZER","Не Ангел","Warner Music Russia",170,170,4,"16916"
194,"spotify:track:3oI7ZxNrfL8dvuLZPeKsDf","Serhii Babkin","Вона знає","Сергій Бабкін",185,185,2,"16891"
195,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",53,188,38,"16877"
196,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",81,-1,5,"16842"
197,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,-1,41,"16816"
198,"spotify:track:56h6nyrgG2guJPgdTRdju1","ROCKET","Buenos Días","Still Only",37,119,3,"16813"
