rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
77,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",33,52,64,"30517"
78,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",62,79,47,"30444"
79,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,82,34,"30352"
80,"spotify:track:3sRsr0TzQ1gMEEzJfWf9cW","remember.","Я всё решу (Intro)","VAUVISION",9,73,9,"30269"
81,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,70,44,"30229"
82,"spotify:track:1xwDjxLlGNxXiHYqltJvpH","конец солнечных дней","дети немой страны","A+",61,76,24,"30074"
83,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",31,78,51,"29975"
84,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,122,88,"29575"
85,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,96,50,"29569"
86,"spotify:track:0ZGHCIFlJWqwB4TpG8LFbe","КОСМОНАВТОВ НЕТ","МЯТОЙ - remix 2010","OOO Universal Music",2,60,10,"29461"
87,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",31,86,26,"29439"
88,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,134,60,"29357"
89,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,89,86,"29279"
90,"spotify:track:0Y5i43d7YtHWyYulOojDXP","Okean Elzy","Без бою","ТОВ ""Суперсиметрія""",27,59,3,"29216"
91,"spotify:track:4xx37dCWh0zxsWsq4zg6GF","Griffinilla","Hard Drive","Griffinilla",64,64,3,"29066"
92,"spotify:track:70IFNhUiuZohVFIQLFmgDY","BUSHIDO ZHO","макинтош бизнес онли","cplus",14,63,7,"28907"
93,"spotify:track:6qZra71fzsZOgmCPwzBKLt","FACE","Vlone","Face",91,109,6,"28668"
94,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,129,49,"28668"
95,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,80,38,"28637"
96,"spotify:track:04cMUwER7r2VwqMCj4kYJ9","ZODIVK","Devil Eyes","ZODIVK",96,110,3,"28499"
97,"spotify:track:2diJF8UbIsmOilJU3BTTyM","Twinky","Ghoul","OOO Universal Music",31,81,24,"28462"
98,"spotify:track:3F8ydJz1se1vIxZTRcRjIJ","SHADXWBXRN, ARCHEZ, KXNVRA","PRINCE OF DARKNESS","SHADXWBXRN x ARCHEZ x KXNVRA",85,85,3,"28308"
99,"spotify:track:56wSomSllGESHGhcfHrvEw","Okean Elzy, Odyn v Kanoe","Місто весни","ТОВ ""Суперсиметрія""",47,115,7,"28235"
100,"spotify:track:1Kp2TF4fFYjJPqEMf1U0RK","OG Buda, 17 SEVENTEEN, MAYOT","Вина","KISSKOALA",6,91,13,"28233"
101,"spotify:track:175xPRXSrf7RSWdjAhc6oD","Nikitata","ТАЙМАУТ","Goost Music",11,77,24,"28072"
102,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,99,86,"27722"
103,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",103,171,43,"27638"
104,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,95,57,"27319"
105,"spotify:track:5U6sM9kRxOJ2dXPyUT4w7l","ssshhhiiittt!","засыпай","ssshhhiiittt!",95,105,32,"27080"
106,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,140,55,"27040"
107,"spotify:track:5axNFRXx6NST1qeRolD8E9","ssshhhiiittt!","надежда","ssshhhiiittt!",107,116,8,"26936"
108,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",83,106,28,"26860"
109,"spotify:track:6h2f5GrfpXo6eZCxUdzvF2","Big Baby Tape, kizaru","Mama Makusa","KISS KOALA",4,113,21,"26759"
110,"spotify:track:1n7AVWNbLx5OUhItzDTj4A","Jerry Heil","#ПОШТА","Secret Service Digital & Publishing LTD",110,130,2,"26750"
111,"spotify:track:1qNe5rzjYah7emeSt96L6n","Sqwore, rizza","Холодное оружие","KISS KOALA",64,94,21,"26747"
112,"spotify:track:0cXmD7OpJfjmKP7zlrMQHS","хочуспать","спать с тобой","rabstvo",84,90,10,"26531"
113,"spotify:track:658QJ4p8WcbT3O7iWLpO1D","Kaito Shoma, DJ Paul, Kingpin Skinny Pimp","Scary Garry","Kaito Shoma x DJ Paul",104,111,19,"26370"
114,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,108,82,"26345"
115,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",47,104,17,"26267"
116,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",11,128,16,"25845"
117,"spotify:track:66jiJ5DX54pWNBL2Vt2859","Big Baby Tape, kizaru","Big Tymers","KISS KOALA",6,123,21,"25774"
118,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",118,141,6,"25696"
119,"spotify:track:571md1FedFYFaYUMUktYaF","FACE","ЮМОРИСТ - Original Motion Picture Soundtrack","Face",56,182,43,"25636"
120,"spotify:track:07OqyOeHz7LOGVuXUx4pr3","Платина, Дора","Сан Ларан","РНБ КЛУБ",7,97,20,"25497"
121,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",39,83,3,"25438"
122,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,93,70,"25335"
123,"spotify:track:1GAQCGqNVPWbM7Qm1cbi62","163ONMYNECK, BUSHIDO ZHO","СТОМАТОЛОГИЧКА","AMC MUSIC",76,119,4,"25162"
124,"spotify:track:320b8n5Ew9RgzDP67tVIx1","Scally Milano, LOVV66","Буква Х","AMC MUSIC",59,100,13,"25127"
125,"spotify:track:4GC6tlXcAsyp4pNrlyo1pb","Odyn v Kanoe","У мене немає дому","Kanoemusic",125,-1,1,"25112"
126,"spotify:track:5YDBHDEIgWkfairCJgGApW","Lusia Chebotina","СОЛНЦЕ МОНАКО","RockFam",25,131,19,"25009"
127,"spotify:track:4ZXE5Lwt3DiQ1J66nP8YQj","СЕРЕГА ПИРАТ","Мой байк","Streaming Club, under exclusive license to Rhymes Music Inc.",78,101,3,"25004"
128,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",13,112,22,"24845"
129,"spotify:track:5VXf1XETOMtk0WZIT4Bw3M","Nervy","Батареи","Navigator Records",115,132,9,"24824"
130,"spotify:track:0J7oHYxjF6Oln61wy0kP2i","niteboi","u.","niteboi",120,120,9,"24758"
131,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",108,137,63,"24749"
132,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,103,45,"24695"
133,"spotify:track:2ZTJxMmPZizet6NSJmSezo","uglystephan","Снова обогнал их","Mansion Music",66,107,24,"24657"
134,"spotify:track:0i8YObgqnjZYoYJOQbwLHq","Poshlaya Molly, Eldzhey","Дом Периньон","DROPBLED",5,121,26,"24458"
135,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,149,82,"24291"
136,"spotify:track:307BZpDAtO3OwRs2wrV1S9","Okean Elzy","На небі","ТОВ ""Суперсиметрія""",56,118,3,"24078"
137,"spotify:track:7qEZALeVloIwiz6tvX8ZUL","ALEKS ATAMAN, FINIK","Диалоги тет-а-тет","Streaming Club, under exclusive license to Rhymes Music Inc.",32,102,7,"24066"
138,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",80,133,48,"24052"
139,"spotify:track:2am944KUlJJbeXQ4nm1ipw","FACE","24 на 7","Face",139,160,6,"23900"
140,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,125,35,"23771"
141,"spotify:track:0OQf2nxEo29HqO4iUuHCov","вышел покурить","вопрос","Dying sky",124,124,8,"23641"
142,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",138,142,13,"23636"
143,"spotify:track:2Foc5Q5nqNiosCNqttzHof","Daft Punk, Pharrell Williams, Nile Rodgers","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Columbia",114,114,3,"23605"
144,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",29,138,87,"23589"
145,"spotify:track:210n2xgoOzGnb3I1K8OF4v","Konfuz","Кайф ты поймала","Legacy Music",51,127,24,"23291"
146,"spotify:track:51K6oQ8WNneTfUaaQnzQdq","СЕРЕГА ПИРАТ","Почему ты еще не фанат?","Streaming Club, under exclusive license to Rhymes Music Inc.",146,-1,1,"23271"
147,"spotify:track:7uJlcGDXjx8Ha6t8kWFlxf","MACAN","За всех","GOLDEN SOUND",18,117,6,"23264"
148,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,157,44,"23148"
149,"spotify:track:6nl2T8YjOdFFnQ4xBHXfdm","The Kiffness, Boombox","Oy U Luzi Chervona Kalyna - Army Remix","Kiff Records",149,-1,1,"23044"
150,"spotify:track:6eOGjyegLDZqCvCZ3divgp","Rammstein","Zeit","Rammstein",150,-1,1,"22871"
151,"spotify:track:1GT4VFRNFDAwmbhztzKgMT","Zhadan i Sobaky","Автозак","Жадан і Собаки",151,-1,1,"22852"
152,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",131,136,15,"22816"
153,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,147,88,"22776"
154,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",93,139,32,"22677"
155,"spotify:track:6OMBhRhwg6cnWR9ghrTubA","Pornofilmy","Я так соскучился","Порнофильмы",56,151,66,"22481"
156,"spotify:track:1cM6fsR7qJbls7CkU2Hway","Valentin Strykalo","Кайен","Валентин Стрыкало",75,126,10,"22435"
157,"spotify:track:0HqZX76SFLDz2aW8aiqi7G","Imagine Dragons","Bones","KIDinaKORNER/Interscope Records",157,-1,1,"22258"
158,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,150,34,"22192"
159,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",129,156,8,"22156"
160,"spotify:track:6Q41xwUI0G0ArhToGBy25n","Jakone, A.V.G","Платина","GOLDEN SOUND",160,-1,1,"22025"
161,"spotify:track:0YMRW5mlu9bUCWeRMZfB32","Miyagi & Andy Panda","Буревестник","Hajime Records",9,155,10,"22002"
162,"spotify:track:12L3PRi1KaDiCPhFngI6Al","Odyn v Kanoe","Човен","Один в каное",162,-1,1,"21865"
163,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,143,26,"21825"
164,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,164,78,"21782"
165,"spotify:track:6bxKECVRnkLmtpeU22Ve9p","Ezekiel","help_urself","Warner Records",105,135,15,"21742"
166,"spotify:track:5Wr1F6BoB9BQ4wtlefGpK3","Big Baby Tape, kizaru","So Icy Nihao","KISS KOALA",7,165,21,"21717"
167,"spotify:track:0EDYTUzZPOcxUkki7HcHgV","KENTUKKI","Замигает свет","OOO Universal Music",41,153,23,"21669"
168,"spotify:track:3qeNvBiZvs4W6sIpcXPYnY","JojoHF","Первый раз","JojoHF",59,152,11,"21637"
169,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,178,86,"21567"
170,"spotify:track:0h3jDrGXvkETn0xJRcZOJ9","Big Baby Tape, kizaru","Dirrt","KISS KOALA",5,169,21,"21531"
171,"spotify:track:4lBbG8BHYRvJAJE25bEMIm","METAN","Шнурки","A+",69,161,20,"21439"
172,"spotify:track:5w4B5QmQrxUHVAzXEni4Fz","Buerak","Спортивные очки (Remastered)","Свет и Тени",139,162,3,"21324"
173,"spotify:track:6p9KkBAfxdiulHJWBBj5OK","Автостопом по фазе сна","Опианариум","KISS KOALA",159,159,3,"21300"
174,"spotify:track:4TNT1dmWRE8RVpKDHLF8UP","Kaito Shoma","GAZ","Kaito Shoma",132,166,21,"21291"
175,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",113,144,59,"21287"
176,"spotify:track:75XM03G3WuW8vTRhJ7B3Hu","СЕРЕГА ПИРАТ","Гимн Дахака","Streaming Club, under exclusive license to Rhymes Music Inc.",176,181,2,"21282"
177,"spotify:track:3VeWIV9WTXUl8PcOusFjYv","Кишлак","Я уёбываю в джаз","KISS KOALA",61,148,13,"21032"
178,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,-1,66,"21022"
179,"spotify:track:7lOvJBqH38ZY59eLU7bioq","Rebzyyx, hoshie star","all I want is you","Arista Records",109,146,13,"20919"
180,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",150,163,9,"20621"
181,"spotify:track:3rzmAXXnpqnPRCNk9exawQ","Папин Олимпос","Тёмно-оранжевый закат","Streaming Club, under exclusive license to Rhymes Music Inc.",97,145,27,"20574"
182,"spotify:track:6m7QUKRStA95DXM4IS8eFD","Egor Kreed","LAMBO URUS","Warner Music Russia",4,198,21,"20569"
183,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",138,168,3,"20490"
184,"spotify:track:5jryefNsWX0TvFZBAIGlJs","Scally Milano, 163ONMYNECK, FEARMUCH","Кид Кади","AMC MUSIC",163,173,6,"20366"
185,"spotify:track:70qbqCW6z92WESMZC1opsd","Nervy","Нервы","Navigator Records",179,179,4,"20340"
186,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,-1,85,"20280"
187,"spotify:track:1YADTnjt9bhRYc2Qm6ymDn","3TERNITY, OG Buda","ФИТИЛЬ","Mansion Music",72,158,12,"20254"
188,"spotify:track:2hTwzEEN5XJGJzKjOYLbYa","Мері","Я з україни","Наш формат",188,-1,1,"20190"
189,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,-1,50,"20171"
190,"spotify:track:5FX30idriKlEIRYTxpNf65","KUTE","AVOID ME","KUTE",190,-1,1,"20139"
191,"spotify:track:3Qo7FF0WmgEt3JG3B2qngy","Платина, OG Buda, MAYOT","Abu Dhabi Ba6y","РНБ КЛУБ",6,183,30,"20133"
192,"spotify:track:0j0L6f2bHI2Nv4EzsGty2P","fem.love","Я вижу боль в твоих глазах","A+",175,184,3,"20116"
193,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,200,87,"20080"
194,"spotify:track:5sJt5rmSaKTQyAymKx6e1W","DSPRITE","Погоди","Black Beats",24,177,16,"19975"
195,"spotify:track:4h3KlpOEXS6FxIpab6EKlf","MC ORSEN","INCOMING","MC ORSEN",175,175,3,"19963"
196,"spotify:track:54ZhPL5soHKDxg9a5wizPv","INSTASAMKA","LIPSI HA","NaMneCash Music",1,180,27,"19934"
197,"spotify:track:4xzhgoj3ED4N1tx5JRvHFm","rizza","vertigo","Adam Music",178,-1,2,"19923"
198,"spotify:track:3EkGH0yreaWUFAXBil8rmH","KALUSH, Skofka","Файна (feat. Skofka)","Columbia Local",196,-1,2,"19905"
199,"spotify:track:3pnDtR95ry9g3eq7XmOcGg","Midix, Chuyko, Lirin","Твоё имя","Midix Sound",196,-1,2,"19794"
200,"spotify:track:7kXNWZbHd8ojf6H08XMdtC","stweamer","Young Kid","stweamer",182,195,5,"19776"
