rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
69,"spotify:track:1esZgaqm0YKN87CIP3orJ3","Minelli","Rampampam","Global Records",3,63,38,"48541"
70,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,62,85,"47842"
71,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",62,72,44,"47697"
72,"spotify:track:6keRNvHKCOhmySQa1jCX8P","KALUSH, Tember Blanche","Калуські вечорниці (feat. Tember Blanche)","Columbia Local",63,89,10,"47669"
73,"spotify:track:2mKa6WpSZ97avRyIlPKRK8","quiizzzmeow","сети","SAVAGE$TATION",5,61,10,"47409"
74,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,77,42,"47320"
75,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",52,74,7,"47046"
76,"spotify:track:1GAQCGqNVPWbM7Qm1cbi62","163ONMYNECK, BUSHIDO ZHO","СТОМАТОЛОГИЧКА","AMC MUSIC",76,-1,1,"46229"
77,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,73,73,"45936"
78,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,78,44,"45888"
79,"spotify:track:7eRQKOB4BcBa6wjp0DDsIY","Вектор А","Лирика","A+",79,-1,1,"45623"
80,"spotify:track:1Kp2TF4fFYjJPqEMf1U0RK","OG Buda, 17 SEVENTEEN, MAYOT","Вина","KISSKOALA",6,65,10,"45267"
81,"spotify:track:1cM6fsR7qJbls7CkU2Hway","Valentin Strykalo","Кайен","Валентин Стрыкало",75,75,7,"44700"
82,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,80,54,"44138"
83,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",29,81,84,"44018"
84,"spotify:track:0YMRW5mlu9bUCWeRMZfB32","Miyagi & Andy Panda","Буревестник","Hajime Records",9,70,7,"43869"
85,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",14,95,42,"43747"
86,"spotify:track:1QyvurbWtrlEUK1ZnyHsyH","Nikitata","ДРЕССКОД","Goost Music",16,88,12,"42621"
87,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",31,84,23,"42538"
88,"spotify:track:320b8n5Ew9RgzDP67tVIx1","Scally Milano, LOVV66","Буква Х","AMC MUSIC",59,76,10,"42462"
89,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,85,85,"42401"
90,"spotify:track:2diJF8UbIsmOilJU3BTTyM","Twinky","Ghoul","OOO Universal Music",31,82,21,"42163"
91,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",13,90,19,"42006"
92,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,87,67,"41659"
93,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,94,37,"41511"
94,"spotify:track:1llPAwXXqcuBGvd1WtFsot","Wellboy","Nozzy Bossy","Юрий Бардаш",56,56,2,"41383"
95,"spotify:track:0i8YObgqnjZYoYJOQbwLHq","Poshlaya Molly, Eldzhey","Дом Периньон","DROPBLED",5,86,23,"41257"
96,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,83,35,"41198"
97,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",37,101,40,"41050"
98,"spotify:track:5FSCVRmdUhEBYtk6Add4wx","DOROFEEVA","raznotsvetnaya","MOЗGI Entertainment",98,-1,1,"40967"
99,"spotify:track:4stWOQpaEynPUlVAb4Jtw9","СЕРЕГА ПИРАТ","Тп на аме","Streaming Club, under exclusive license to Rhymes Music Inc.",96,118,4,"40703"
100,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,98,42,"40578"
101,"spotify:track:1qNe5rzjYah7emeSt96L6n","Sqwore, rizza","Холодное оружие","KISS KOALA",64,93,18,"39439"
102,"spotify:track:07OqyOeHz7LOGVuXUx4pr3","Платина, Дора","Сан Ларан","РНБ КЛУБ",7,91,17,"39390"
103,"spotify:track:5O1Y35vDQQjCXTFo8BEBrr","Kambulat","Выпей меня","Legacy Music",39,67,3,"39267"
104,"spotify:track:6h2f5GrfpXo6eZCxUdzvF2","Big Baby Tape, kizaru","Mama Makusa","KISS KOALA",4,96,18,"39251"
105,"spotify:track:7gPyGGhy2cVVVOq5V5jUt4","Даня Милохин, Mumiy Troll","Башня","Atlantic Records Russia",4,97,13,"38904"
106,"spotify:track:40C2QF0UDxmUIugOiGR63c","Slattcrank, LUCIE","Семь семь [prod. by Gokudo]","VHQ Distribution",106,-1,1,"38149"
107,"spotify:track:6qZra71fzsZOgmCPwzBKLt","FACE","Vlone","Face",104,104,3,"37983"
108,"spotify:track:1eQc0azOMOv6VuqQi9c2Ba","Xcho","Вороны","Glass Cage",90,103,3,"37799"
109,"spotify:track:2ZTJxMmPZizet6NSJmSezo","uglystephan","Снова обогнал их","Mansion Music",66,102,21,"37350"
110,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,116,79,"37203"
111,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",100,100,13,"37018"
112,"spotify:track:6HWwx65IbS7PA2WKlvNbPS","pyrokinesis","диско элизиум","Rhymes Music Inc.",112,-1,1,"36978"
113,"spotify:track:6EtKlIQmGPB9SX8UjDJG5s","Labrinth","Formula","Masterworks",81,92,4,"36866"
114,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,110,84,"36796"
115,"spotify:track:5VXf1XETOMtk0WZIT4Bw3M","Nervy","Батареи","Navigator Records",115,145,6,"36754"
116,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,109,40,"36691"
117,"spotify:track:6Abmb1Nh7Bc5U6o4iEgSDH","HammAli & Navai","Птичка","Atlantic Records Russia",9,115,40,"36662"
118,"spotify:track:4QMUlfeVwnb75F4IfnJdY4","Три дня дождя","Вина","Три дня дождя",118,-1,1,"36571"
119,"spotify:track:0cXmD7OpJfjmKP7zlrMQHS","хочуспать","спать с тобой","rabstvo",119,123,7,"36386"
120,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",83,132,25,"36355"
121,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,125,85,"36267"
122,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",87,107,11,"36072"
123,"spotify:track:1xwDjxLlGNxXiHYqltJvpH","конец солнечных дней","дети немой страны","A+",100,142,21,"36031"
124,"spotify:track:66jiJ5DX54pWNBL2Vt2859","Big Baby Tape, kizaru","Big Tymers","KISS KOALA",6,108,18,"35850"
125,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,152,83,"35528"
126,"spotify:track:0EDYTUzZPOcxUkki7HcHgV","KENTUKKI","Замигает свет","OOO Universal Music",41,122,20,"35520"
127,"spotify:track:1tzTlRMcw9xDqrNRzj3H2g","DEAD BLONDE","Мальчик на девятке","DEAD BLONDE",2,127,45,"35221"
128,"spotify:track:6mv7DTwZseSvGHOJnQh0oy","LXNER, quiizzzmeow","Крышу сносит","SAVAGE$TATION",48,111,4,"35147"
129,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",47,134,14,"35101"
130,"spotify:track:54ZhPL5soHKDxg9a5wizPv","INSTASAMKA","LIPSI HA","NaMneCash Music",1,112,24,"35092"
131,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,119,85,"34945"
132,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,130,23,"34888"
133,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,140,46,"34812"
134,"spotify:track:5U6sM9kRxOJ2dXPyUT4w7l","ssshhhiiittt!","засыпай","ssshhhiiittt!",100,155,29,"34782"
135,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,121,75,"34520"
136,"spotify:track:3BtXgurV7Xz7SuJv2mfBSQ","Сны Саламандры","Экзорцизм","Союз Мьюзик",136,-1,1,"34509"
137,"spotify:track:7CAdT0HdiQNlt1C7xk2hep","Jung Kook","Stay Alive (Prod. SUGA of BTS)","BIGHIT MUSIC",36,36,2,"34491"
138,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,131,49,"34171"
139,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",66,113,13,"34100"
140,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,137,83,"34005"
141,"spotify:track:3Qef8ytrSaKyKFFHhULLdx","Daybe, Tenderlybae","Антикобыла (prod. by SHEEPY)","Gorky Records/DNK Music",54,120,5,"33976"
142,"spotify:track:658QJ4p8WcbT3O7iWLpO1D","Kaito Shoma, DJ Paul, Kingpin Skinny Pimp","Scary Garry","Kaito Shoma x DJ Paul",130,149,16,"33855"
143,"spotify:track:6m7QUKRStA95DXM4IS8eFD","Egor Kreed","LAMBO URUS","Warner Music Russia",4,106,19,"33779"
144,"spotify:track:4vFuw6PFe5H4CvvEB8jgGN","ANIKV, SALUKI","Огни","Gazgolder",144,-1,1,"33676"
145,"spotify:track:4lBbG8BHYRvJAJE25bEMIm","METAN","Шнурки","A+",69,151,17,"33585"
146,"spotify:track:6oi5b59yCSe1gPvDnPyBYp","163ONMYNECK, Scally Milano","БЕСЕДА","AMC MUSIC",146,-1,1,"33543"
147,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",108,141,60,"33479"
148,"spotify:track:6OMBhRhwg6cnWR9ghrTubA","Pornofilmy","Я так соскучился","Порнофильмы",56,167,63,"33465"
149,"spotify:track:3rzmAXXnpqnPRCNk9exawQ","Папин Олимпос","Тёмно-оранжевый закат","Streaming Club, under exclusive license to Rhymes Music Inc.",97,161,24,"33458"
150,"spotify:track:5axNFRXx6NST1qeRolD8E9","ssshhhiiittt!","надежда","ssshhhiiittt!",138,147,5,"33375"
151,"spotify:track:4QOagjqRQure499CuWJqqg","MUKKA","ДЕВОЧКА С КАРЕ","МУККА",82,154,58,"33339"
152,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,148,33,"33278"
153,"spotify:track:3qeNvBiZvs4W6sIpcXPYnY","JojoHF","Первый раз","JojoHF",59,133,8,"33135"
154,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,-1,57,"33121"
155,"spotify:track:1AbuUhtugvlVM4N6EZUjyz","zhanulka","ты похож на кота","Columbia Local",57,136,9,"32753"
156,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",13,129,35,"32644"
157,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",113,153,56,"32565"
158,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,188,52,"32555"
159,"spotify:track:1cmIuauHOxvxzTCFXFnNRL","Pornofilmy","В диапазоне","Порнофильмы",159,-1,1,"32531"
160,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",93,126,29,"32425"
161,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",80,99,45,"32408"
162,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,159,85,"32364"
163,"spotify:track:5sJt5rmSaKTQyAymKx6e1W","DSPRITE","Погоди","Black Beats",24,135,13,"32323"
164,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,139,41,"32262"
165,"spotify:track:0h3jDrGXvkETn0xJRcZOJ9","Big Baby Tape, kizaru","Dirrt","KISS KOALA",5,150,18,"32252"
166,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,184,79,"32242"
167,"spotify:track:2mvP5OEZXWL0QefQSq7z6b","GUMA","Стеклянная","Warner Music Russia",6,178,29,"32205"
168,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",148,169,12,"32034"
169,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,195,23,"31976"
170,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",59,156,85,"31881"
171,"spotify:track:7lOvJBqH38ZY59eLU7bioq","Rebzyyx, hoshie star","all I want is you","Arista Records",109,165,10,"31689"
172,"spotify:track:5Wr1F6BoB9BQ4wtlefGpK3","Big Baby Tape, kizaru","So Icy Nihao","KISS KOALA",7,158,18,"31588"
173,"spotify:track:0J7oHYxjF6Oln61wy0kP2i","niteboi","u.","niteboi",159,194,6,"31523"
174,"spotify:track:2am944KUlJJbeXQ4nm1ipw","FACE","24 на 7","Face",174,-1,3,"31497"
175,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,192,31,"31123"
176,"spotify:track:1Kb7obMqEf8I0S84zwOl7C","OBLADAET, JEEMBO","HELLA PLAYERS","KILL ME, OBLADAET",12,162,18,"31086"
177,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,171,57,"30914"
178,"spotify:track:4LKfJMumpW7HyBT05uXYUx","Khrystyna Soloviy","Тримай","ТОВ ""Суперсиметрія""",178,-1,1,"30902"
179,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,160,84,"30809"
180,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,186,63,"30709"
181,"spotify:track:6bxKECVRnkLmtpeU22Ve9p","Ezekiel","help_urself","Warner Records",149,-1,12,"30654"
182,"spotify:track:21BrQW6GdRcMxvrwhIHqzR","Платина, Big Baby Tape","Веном","РНБ КЛУБ",7,172,28,"30631"
183,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,179,32,"30525"
184,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,170,48,"30447"
185,"spotify:track:6P4SAsG3RuIeGymX2Qou9L","Антон Токарев","Седьмой лепесток","Dister Label / Effective Records",185,-1,2,"30435"
186,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",154,193,5,"30418"
187,"spotify:track:43wgyQXc2M9KmTDUqVzugM","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,190,77,"30401"
188,"spotify:track:3RmwexCac64fi0r4ICWQzS","HammAli & Navai, Jah Khalib","Боже, как завидую","Warner Music Russia",28,181,15,"30359"
189,"spotify:track:3VeWIV9WTXUl8PcOusFjYv","Кишлак","Я уёбываю в джаз","KISS KOALA",61,180,10,"30348"
190,"spotify:track:79nEEoEPY2w8EXj9hjn5oc","Yung Lean","Ginseng Strip 2002","YEAR0001",67,128,5,"30333"
191,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",36,176,24,"30332"
192,"spotify:track:7MFI98TZd2HekdIDJAHASn","163ONMYNECK, SEEMEE","ПЕРЕВЕС","AMC MUSIC",192,-1,1,"30321"
193,"spotify:track:10byo8LbVkAaDgYxxiMcfT","163ONMYNECK","ЧЕТЫРЕ","AMC MUSIC",193,-1,1,"30289"
194,"spotify:track:41dtNH6BYBeE7j1FWE52uo","ooes","магия","rabstvo",194,-1,1,"30181"
195,"spotify:track:4xwiHP2BsQYqVoL2E782z0","MACAN","Без названия","GOLDEN SOUND",107,177,8,"30028"
196,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,182,79,"30014"
197,"spotify:track:5shMiLCYjeNGe1WKikPg6T","Big Baby Tape, kizaru","Ride Or Die","KISS KOALA",10,173,18,"29886"
198,"spotify:track:1YADTnjt9bhRYc2Qm6ymDn","3TERNITY, OG Buda","ФИТИЛЬ","Mansion Music",72,143,9,"29858"
199,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",199,-1,1,"29764"
200,"spotify:track:70qbqCW6z92WESMZC1opsd","Nervy","Нервы","Navigator Records",200,-1,1,"29612"
