rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
36,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",11,35,6,"63254"
37,"spotify:track:7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock","Geffen",8,25,11,"62859"
38,"spotify:track:66jiJ5DX54pWNBL2Vt2859","Big Baby Tape, kizaru","Big Tymers","KISS KOALA",6,39,11,"60631"
39,"spotify:track:5bA2HBafCfregvLZV4idXb","MORGENSHTERN","Домой","Atlantic Records Russia",5,28,4,"60440"
40,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",10,42,11,"59369"
41,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",41,45,33,"58561"
42,"spotify:track:2L2iWhBsyosVcxx36iurfa","fem.love","1000-7","A+",9,43,27,"58135"
43,"spotify:track:0h3jDrGXvkETn0xJRcZOJ9","Big Baby Tape, kizaru","Dirrt","KISS KOALA",5,41,11,"57236"
44,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",44,49,29,"56160"
45,"spotify:track:0NPRigM2lZGGFW3OD48g43","Wellboy","Гуси","PAPA MUSIC",15,53,28,"55829"
46,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,55,78,"55804"
47,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,50,76,"55035"
48,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,48,40,"54844"
49,"spotify:track:54ZhPL5soHKDxg9a5wizPv","INSTASAMKA","LIPSI HA","NaMneCash Music",1,52,17,"54717"
50,"spotify:track:5Wr1F6BoB9BQ4wtlefGpK3","Big Baby Tape, kizaru","So Icy Nihao","KISS KOALA",7,46,11,"52969"
51,"spotify:track:1MiUVjoHt4jiskDrt2ZHrq","LIL MORTY","Я пиздатый","Lil Morty",20,54,21,"52405"
52,"spotify:track:5shMiLCYjeNGe1WKikPg6T","Big Baby Tape, kizaru","Ride Or Die","KISS KOALA",10,47,11,"51887"
53,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,59,72,"50614"
54,"spotify:track:1esZgaqm0YKN87CIP3orJ3","Minelli","Rampampam","Global Records",3,60,31,"48798"
55,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",40,57,11,"48754"
56,"spotify:track:49y9IcSwgoYR8YBBvwllP2","Max Korzh","Афган","Макс Корж",12,37,3,"48652"
57,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",29,61,77,"48577"
58,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",13,58,12,"47869"
59,"spotify:track:3FQOmo61pO1ZnBT26d6WLQ","IC3PEAK, Oli Sykes, Bring Me The Horizon","VAMPIR (feat. Oli Sykes of Bring Me The Horizon)","IC3PEAK",59,-1,2,"47735"
60,"spotify:track:1AbuUhtugvlVM4N6EZUjyz","zhanulka","ты похож на кота","Columbia Local",60,66,2,"47621"
61,"spotify:track:3VeWIV9WTXUl8PcOusFjYv","Кишлак","Я уёбываю в джаз","KISS KOALA",61,63,3,"47139"
62,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,68,39,"46958"
63,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",61,65,63,"46446"
64,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",64,84,25,"45935"
65,"spotify:track:0i8YObgqnjZYoYJOQbwLHq","Poshlaya Molly, Eldzhey","Дом Периньон","DROPBLED",5,73,16,"45582"
66,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,78,78,"44812"
67,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,72,60,"44694"
68,"spotify:track:2diJF8UbIsmOilJU3BTTyM","Twinky","Ghoul","OOO Universal Music",31,67,14,"44105"
69,"spotify:track:4lBbG8BHYRvJAJE25bEMIm","METAN","Шнурки","A+",69,95,10,"43735"
70,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,79,78,"43408"
71,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",14,80,35,"43392"
72,"spotify:track:7vbXtUsr3lSZtBzwL6lpVg","Big Baby Tape, kizaru","5 Nights Crazy","KISS KOALA",7,69,11,"42929"
73,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,77,33,"42915"
74,"spotify:track:2ZTJxMmPZizet6NSJmSezo","uglystephan","Снова обогнал их","Mansion Music",66,99,14,"42880"
75,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,96,66,"42817"
76,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",31,83,16,"42813"
77,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,89,76,"42605"
78,"spotify:track:5sJt5rmSaKTQyAymKx6e1W","DSPRITE","Погоди","Black Beats",24,70,6,"42194"
79,"spotify:track:7j6eSKC2Hv3lcElPyR1bP3","КОСМОНАВТОВ НЕТ","баночка с окурками","OOO Universal Music",79,-1,1,"42145"
80,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",80,97,3,"41875"
81,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,102,78,"41833"
82,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,93,35,"41793"
83,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",13,62,9,"41769"
84,"spotify:track:6Abmb1Nh7Bc5U6o4iEgSDH","HammAli & Navai","Птичка","Atlantic Records Russia",9,82,33,"41202"
85,"spotify:track:4vvkdSOfuve7DBxsrVzVDP","Big Baby Tape, kizaru","Slip & Slide","KISS KOALA",9,74,11,"40998"
86,"spotify:track:79hOg2OcECgvRGGeX0XJuZ","PHARAOH, Mnogoznaal","Акид","Dead Dynasty",13,44,3,"40951"
87,"spotify:track:1zE2dRkxtOLEOubAmqcHX3","JojoHF, nevroz","Первый раз - remix nevroz","JojoHF",87,98,13,"40698"
88,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,100,41,"40430"
89,"spotify:track:1qNe5rzjYah7emeSt96L6n","Sqwore, rizza","Холодное оружие","KISS KOALA",89,104,11,"40327"
90,"spotify:track:6m7QUKRStA95DXM4IS8eFD","Egor Kreed","LAMBO URUS","Warner Music Russia",4,85,12,"40198"
91,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,87,35,"40051"
92,"spotify:track:6GyZQ9o0dBU9V0NIjGPz2r","FACE","Домино","Face",92,-1,2,"39951"
93,"spotify:track:320b8n5Ew9RgzDP67tVIx1","Scally Milano, LOVV66","Буква Х","AMC MUSIC",64,64,3,"39921"
94,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,91,77,"39916"
95,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,101,47,"39497"
96,"spotify:track:1YADTnjt9bhRYc2Qm6ymDn","3TERNITY, OG Buda","ФИТИЛЬ","Mansion Music",81,81,2,"39394"
97,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,92,30,"39381"
98,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,94,68,"38935"
99,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,109,64,"38695"
100,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,125,34,"38643"
101,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,103,28,"38283"
102,"spotify:track:61Se5kNrWTWmCDaRpsFDjd","Kush Lovers","20К","Союз Мьюзик",76,76,3,"38185"
103,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",13,112,28,"37987"
104,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",98,136,11,"37935"
105,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,138,60,"37929"
106,"spotify:track:21BrQW6GdRcMxvrwhIHqzR","Платина, Big Baby Tape","Веном","РНБ КЛУБ",7,106,21,"37887"
107,"spotify:track:1tzTlRMcw9xDqrNRzj3H2g","DEAD BLONDE","Мальчик на девятке","DEAD BLONDE",2,114,38,"37858"
108,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",82,108,38,"37644"
109,"spotify:track:7lOvJBqH38ZY59eLU7bioq","Rebzyyx, hoshie star","all I want is you","Arista Records",109,117,3,"37641"
110,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",110,156,6,"37531"
111,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",86,105,37,"37379"
112,"spotify:track:3dlrN8fcpdUx0t2I0QsMH2","Max Korzh","17 лет","Макс Корж",15,51,3,"36849"
113,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,127,33,"36791"
114,"spotify:track:1Wp1sOiUDAQj7hPfq0Rt9k","Max Korzh","Снадобье","Макс Корж",16,56,3,"36603"
115,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,142,76,"36390"
116,"spotify:track:3Qo7FF0WmgEt3JG3B2qngy","Платина, OG Buda, MAYOT","Abu Dhabi Ba6y","РНБ КЛУБ",6,132,21,"36103"
117,"spotify:track:6Tdzv9TdvBNcRvMbuz6DYL","BALKON","Ведьмы","BALKON",48,71,4,"35983"
118,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",94,111,42,"35943"
119,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",47,107,7,"35894"
120,"spotify:track:6HXheUbvgpEVEFH51ipUf9","INSTASAMKA","И ЧТОЭ","NaMneCash Music",71,115,7,"35845"
121,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,126,72,"35845"
122,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",93,124,22,"35777"
123,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",83,130,18,"35591"
124,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",17,140,36,"35174"
125,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,121,42,"35130"
126,"spotify:track:1AuUsvFyFnf2l3E6HKUHO2","Дора","Втюрилась","Streaming Club, under exclusive license to Rhymes Music Inc.",34,133,39,"34913"
127,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,113,44,"34862"
128,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,90,35,"34828"
129,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,145,25,"34448"
130,"spotify:track:3e4ksSBSoDqTDOCGDwyMQ8","Verka Serduchka","Новогодняя","Mama Music",130,-1,1,"34355"
131,"spotify:track:46676b6dbunL2OgPGQw5sv","ЛЯЛЬКА","Трахаца","WHY Z MUSIC",131,-1,1,"34286"
132,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,146,34,"34253"
133,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",59,152,78,"34006"
134,"spotify:track:24h4LzuORNmnSviYYymhqb","Ежемесячные","Только по дури","Ренессанс",116,116,4,"33980"
135,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,137,56,"33765"
136,"spotify:track:2A6bj4o6EMJdCdXzcjMl72","Big Baby Tape, kizaru","Errbody Sleeping","KISS KOALA",13,118,11,"33729"
137,"spotify:track:6OMBhRhwg6cnWR9ghrTubA","Pornofilmy","Я так соскучился","Порнофильмы",56,120,56,"33661"
138,"spotify:track:0EDYTUzZPOcxUkki7HcHgV","KENTUKKI","Замигает свет","OOO Universal Music",41,148,13,"33592"
139,"spotify:track:3CcmGNUCMi8sdk31vDAQVA","Ollane, MiyaGi","Touch the Sky","Hajime Records",38,128,7,"33389"
140,"spotify:track:1xwDjxLlGNxXiHYqltJvpH","конец солнечных дней","дети немой страны","A+",100,160,14,"33334"
141,"spotify:track:2mvP5OEZXWL0QefQSq7z6b","GUMA","Стеклянная","Warner Music Russia",6,141,22,"33240"
142,"spotify:track:6keRNvHKCOhmySQa1jCX8P","KALUSH, Tember Blanche","Калуські вечорниці (feat. Tember Blanche)","Columbia Local",63,119,3,"33228"
143,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",42,75,8,"33171"
144,"spotify:track:777TceiGuC1kjvAiVAHvTo","10AGE","Зоопарк","Legacy Music",23,162,16,"32755"
145,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",36,147,17,"32569"
146,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,151,78,"32562"
147,"spotify:track:0aKXiOFEmprIpNXf8NhGXn","Sqwore","Аквариум","OOO Universal Music",147,200,2,"32548"
148,"spotify:track:0UDtb0fUqBkpXLF52Ry2lg","INSTASAMKA","ХЛОПАЙ","NaMneCash Music",12,131,7,"32459"
149,"spotify:track:4tPB6H0QcK4bDib8iauE28","Alyona Shvets","первое свидание","rainbow flower",89,143,15,"32319"
150,"spotify:track:5Pjmv35PxL2ByHadh1oRxN","Big Baby Tape, kizaru","Ladidadida","KISS KOALA",10,134,11,"32142"
151,"spotify:track:0OQf2nxEo29HqO4iUuHCov","вышел покурить","вопрос","Dying sky",151,189,2,"32124"
152,"spotify:track:2ZhjooF9uMm7Luy21vGeSL","SLAVA MARLOW","МИЛЛИОН ДОРОГ","Atlantic Records Russia",152,-1,1,"32108"
153,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",10,157,17,"32078"
154,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,166,37,"32053"
155,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",12,173,31,"31964"
156,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",13,149,29,"31861"
157,"spotify:track:1Kb7obMqEf8I0S84zwOl7C","OBLADAET, JEEMBO","HELLA PLAYERS","KILL ME, OBLADAET",12,-1,11,"31839"
158,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",158,164,4,"31825"
159,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,139,16,"31777"
160,"spotify:track:0RYHqnmtNRfbYxP6Dn8Vse","siouxxie sixxsta","masquerade","Elektra (NEK)",13,159,13,"31766"
161,"spotify:track:0si4hbWQ2OwdxKLF6x5xEX","MORGENSHTERN","ARISTOCRAT","Atlantic Records Russia",3,177,29,"31677"
162,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",137,199,6,"31670"
163,"spotify:track:3RmwexCac64fi0r4ICWQzS","HammAli & Navai, Jah Khalib","Боже, как завидую","Warner Music Russia",28,144,8,"31455"
164,"spotify:track:658QJ4p8WcbT3O7iWLpO1D","Kaito Shoma, DJ Paul, Kingpin Skinny Pimp","Scary Garry","Kaito Shoma x DJ Paul",158,163,9,"31254"
165,"spotify:track:6PQu0Z6jxOIKzAorA66ma2","LIL KRYSTALLL","Mazzaleen","lil krystalll",9,150,10,"31205"
166,"spotify:track:0VVa11kcXBGm99NgSiF8Rx","Big Baby Tape, kizaru","Andrew Story","KISS KOALA",11,155,11,"31068"
167,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,170,72,"31008"
168,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",114,187,53,"30965"
169,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,197,38,"30846"
170,"spotify:track:6E90gq0KO6FYZVOXx8kCcC","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,184,48,"30752"
171,"spotify:track:0So2sgVa8aJiARPl2P29u2","SALES","Pope Is a Rockstar","SALES",67,123,4,"30746"
172,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",90,176,41,"30613"
173,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,165,50,"30568"
174,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,171,76,"30546"
175,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",28,-1,25,"30441"
176,"spotify:track:5U6sM9kRxOJ2dXPyUT4w7l","ssshhhiiittt!","засыпай","ssshhhiiittt!",100,192,22,"30441"
177,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",113,161,49,"30373"
178,"spotify:track:0REqV81vXvrYw8xeyTTG5t","Arthur Pirozhkov, Klava Koka","Хочешь","Warner Music Russia",158,158,2,"30355"
179,"spotify:track:0qOeaKEGBuBP7c0udCx1tf","FrozenGangBeatz, SODA LUV, RVMZES","Запятые","WHY Z MUSIC / А+",26,-1,10,"30327"
180,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",1,180,32,"30275"
181,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,186,78,"30163"
182,"spotify:track:0sZ3fmbfUS5tMVzhXLXXPE","Dzharakhov, Markul","Я в моменте","Warner Music Russia",3,168,31,"29918"
183,"spotify:track:0WBErOmwDKkuWCHGaBrT6g","Grigory Leps, Irina Allegrova","Я тебе не верю","United Music Group",111,190,5,"29895"
184,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,154,26,"29844"
185,"spotify:track:77B4S4jkrAkL3Ng5hEHoUU","GAYAZOV$ BROTHER$","МАЛИНОВАЯ ЛАДА","Warner Music Russia",185,-1,1,"29757"
186,"spotify:track:5bGs1NKVdyGjLlYjlTUVSY","LOLIWZ","uf-af","A+",123,-1,5,"29692"
187,"spotify:track:0VGLb6IeeG5ZqonN5EavDu","КАКАЯ РАЗНИЦА","Рассвет","Какая Разница",181,-1,3,"29572"
188,"spotify:track:7pHQzPPLj0MgGPoInmT3cp","LOVV66","СЭККС","KISSKOALA",54,-1,4,"29142"
189,"spotify:track:1GTyZID5IGOXOAUoQkVlWo","Geegun, Egor Kreed, The Limba, blago white, OG Buda, Timati, SODA LUV, GUF","На чиле","KISS KOALA",2,-1,22,"29135"
190,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,178,52,"29126"
191,"spotify:track:1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year","Columbia/Legacy",19,110,7,"29020"
192,"spotify:track:4TNT1dmWRE8RVpKDHLF8UP","Kaito Shoma","GAZ","Kaito Shoma",138,172,15,"28956"
193,"spotify:track:1V0XzDGcYMtjAysR3uyZbb","MiyaGi","Marlboro","Hajime Records",119,-1,19,"28889"
194,"spotify:track:0lLdorYw7lVrJydTINhWdI","Michael Bublé","It's Beginning to Look a Lot like Christmas","Reprise",38,129,7,"28857"
195,"spotify:track:3U8JCs5aH9wLpQR08BuPJA","Big Baby Tape, kizaru","Bon Voyage","KISS KOALA",14,174,11,"28841"
196,"spotify:track:2CZPJLTtQ8fNps1iOw4xfb","Diskoteka Avariya","Новогодняя","Авария Энтертейнмент",196,-1,1,"28793"
197,"spotify:track:7kKTYTHULdERuHGCkVyLVD","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",25,-1,30,"28758"
198,"spotify:track:6bxKECVRnkLmtpeU22Ve9p","Ezekiel","help_urself","Warner Records",161,-1,6,"28746"
199,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",25,-1,9,"28684"
200,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,-1,16,"28515"
