rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
39,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,31,5,"38261"
40,"spotify:track:2ig9i7fHMdqXQREpMlO9y7","JAMIK, PUSSYKILLER","Франция","Limited Edition",5,34,9,"38252"
41,"spotify:track:2vuRLuYUWwwQgQtg1TzkKj","MORGENSHTERN, SLAVA MARLOW","Быстро","Atlantic Records Russia (Distribution)",3,41,30,"38154"
42,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",42,102,3,"38019"
43,"spotify:track:16hvqSkpxHjYssBox5awFr","Lely45","Восемь","Money Gun",35,35,4,"37908"
44,"spotify:track:18t2lAzaHW2bJomYeyzrpy","SLAVA MARLOW","Снова я напиваюсь","Atlantic Records Russia (Distribution)",1,39,33,"37166"
45,"spotify:track:7pimTwSxwlq3OeG8ARZqEK","SODA LUV","Go! Смув","SODA LUV",15,46,18,"36338"
46,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,36,17,"36295"
47,"spotify:track:7AmLOuu3TCyuG0uydOJDKo","Boulevard Depo, JEEMBO","В.О.Л.К.","Warner Music Russia",17,49,3,"35529"
48,"spotify:track:6rnmvTLg2KnF0rZUCgRWHH","MAX BARSKIH, Zivert","Bestseller","Secret Service Digital & Publishing LTD",28,38,9,"34487"
49,"spotify:track:7MIa5i5Q7kQrrfYKvwnWZ0","104, MiyaGi, Skryptonite","НЕ ЖАЛЬ","Musica36",33,44,25,"34117"
50,"spotify:track:2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run","Mosley Music/Interscope Records",50,50,2,"33869"
51,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,42,20,"33698"
52,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,43,10,"33266"
53,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,45,4,"32965"
54,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",33,51,3,"32777"
55,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,60,2,"32537"
56,"spotify:track:6PERP62TejQjgHu81OHxgM","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",56,-1,1,"32370"
57,"spotify:track:6l1Ot8lsZj5lzIxWjYHgUh","SODA LUV","Блэсс гад","SODA LUV",27,53,18,"31951"
58,"spotify:track:2AxEUdsrmwEklnwAbZ53QE","MORGENSHTERN, YUNG TRAPPA","FAMILY","YUNG MURDA BOYZ (YMB)",1,56,9,"31806"
59,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,48,45,"31654"
60,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,47,44,"30952"
61,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,57,39,"30077"
62,"spotify:track:53bbEINuw0ez3ntLcqYCu2","SLAVA MARLOW","По Глазам","Atlantic Records Russia (Distribution)",1,58,30,"30065"
63,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,59,15,"29164"
64,"spotify:track:4HBZlDcXrlUnGYJHMCZSI7","Flëur","Формалин","Flëur",58,63,4,"29070"
65,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,54,22,"28526"
66,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,62,33,"27769"
67,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",67,69,10,"27629"
68,"spotify:track:1JIvXMC0aCeLnOCs1EHpNW","Канги","Эйя","Legacy Music",13,65,22,"27060"
69,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,72,19,"25978"
70,"spotify:track:2GRGTdy9Qbwm8q5Ajtxjj4","Boulevard Depo, JEEMBO","География","Warner Music Russia",70,-1,1,"25787"
71,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",57,68,12,"25743"
72,"spotify:track:7wgbL9jtSVoN1Gxe2o1MgR","MAYOT, BUSHIDO ZHO, SEEMEE","Ауди [prod. by Sqweezey]","cplus",33,81,32,"25674"
73,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,77,31,"25654"
74,"spotify:track:0tLjdCOy0kfeYCdZPtGue0","Boulevard Depo, JEEMBO","Ритуал","Warner Music Russia",74,-1,1,"25368"
75,"spotify:track:4LMDURDB7ZcfDZKhLKyG5D","OG Buda, Egor Kreed, MAYOT, SODA LUV","Сайфер","KISSKOALA",53,86,3,"25308"
76,"spotify:track:6YdFDx6pbPRN1z65i4BYwM","GONE.Fludd","Пацаны II","KISS KOALA",10,70,27,"25161"
77,"spotify:track:7gskwSSJ0u2KijosXJorYT","LOVV66, OG Buda","Неправильно","KISSKOALA",34,95,5,"25049"
78,"spotify:track:5rsylaCMgQ5q5IjrZBGm8q","Boulevard Depo","Friendly Fire - Prod. Avepack","Warner Music Russia",8,84,45,"24988"
79,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,75,45,"24811"
80,"spotify:track:1IIS404ewYHAljHbGQn5Tx","SALUKI, 104, ANIKV, BILIK","Лавэ (feat. ANIKV & БИЛИК)","Warner Music Russia",41,67,7,"24753"
81,"spotify:track:6oVJVkwrqYpbabgi39J49z","MAYOT","Лилия (prod. by DooMee)","cplus",48,98,20,"24731"
82,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,78,45,"24681"
83,"spotify:track:3JZonG7YkHKY20LJ3QoYrQ","ЕГОР ШИП","Dior","Make It Music",11,55,6,"24680"
84,"spotify:track:7FdUvDkaE24o3FPIWTvzv2","Imagine Dragons","Follow You","KIDinaKORNER/Interscope Records",21,52,10,"24619"
85,"spotify:track:5Y5iS2vfoPwLZGOrbpScXS","Boulevard Depo, JEEMBO","Трасса 60","Warner Music Russia",85,-1,1,"24604"
86,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",60,93,45,"24507"
87,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Decca (UMO)",56,71,5,"24419"
88,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,76,43,"24347"
89,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,80,15,"24153"
90,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",79,79,23,"24130"
91,"spotify:track:7DQojpv1OKySvRHa4OpaVi","Boulevard Depo, JEEMBO","Manhunt","Warner Music Russia",64,64,2,"23909"
92,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",15,74,39,"23850"
93,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,96,45,"23836"
94,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,88,44,"23826"
95,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,99,24,"23412"
96,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",53,90,44,"23355"
97,"spotify:track:1Yl5p4EDkBvLVf8lMcrbW2","Ramil'","Сон","KISSKOALA",80,85,6,"23264"
98,"spotify:track:0WtaVxcn5mDsGpHNaqHCfw","OG Buda, Платина","Воссап","KISSKOALA",36,66,3,"23158"
99,"spotify:track:6qWaZ2KzYhyrv1ILuAcIIv","MORGENSHTERN, Eldzhey","Cadillac","Atlantic Records Russia (Distribution)",2,132,45,"22945"
100,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,100,43,"22929"
101,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",10,83,39,"22773"
102,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,103,45,"22635"
103,"spotify:track:5GBH3zfuxFmOuZ2mf1IXos","THRILL PILL, SODA LUV","Трап Дом","THRILL PILL",103,-1,1,"22603"
104,"spotify:track:5Q5A1Ej3bqhlTmr7I0DbS8","ooes","ночь","rabstvo",104,-1,1,"22599"
105,"spotify:track:7K9Z3yFNNLv5kwTjQYGjnu","SyKo","#BrooklynBloodPop!","syko",97,97,2,"22598"
106,"spotify:track:1M4OcYkxAtu3ErzSgDEfoi","Cardi B","Up","Atlantic Records",41,82,15,"22564"
107,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",88,106,11,"22562"
108,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,92,39,"22485"
109,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,91,45,"22346"
110,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,120,40,"22330"
111,"spotify:track:3UJgH1Ll2cwP9I6dtfKKfd","quiizzzmeow","Улитка","Союз Мьюзик",111,111,2,"22289"
112,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,112,43,"22215"
113,"spotify:track:0rJ0G0gJomdi076uYy4c6A","Tima Belorusskih","Тебе лучше не знать","Тима Белорусских",39,61,4,"22035"
114,"spotify:track:0HVwEby59BJUf95NO7SeQu","The Hatters, Dzharakhov","Я делаю шаг (feat. Джарахов) - Live 2021","Warner Music Russia",73,73,3,"21941"
115,"spotify:track:1qtmO3AkZ2OBrPaxnaKnS6","GONE.Fludd","Проснулся В Темноте","KISS KOALA",48,104,45,"21803"
116,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,113,6,"21552"
117,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",81,165,7,"21521"
118,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",20,89,17,"21498"
119,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,145,30,"21426"
120,"spotify:track:6eqth4FmYzrreFVlTlp53I","Miyagi & Andy Panda","Не жалея","Hajime Records",13,107,25,"21341"
121,"spotify:track:7BoobGhD4x5K96Me0hqC8Q","Bella Poarch","Build a Bitch","Warner Records",121,-1,1,"21302"
122,"spotify:track:4psimdmSobgECgzUVgWsia","SODA LUV, OG Buda","G-SHOKK [Prod. by gob wants nothing, audiodealers]","cplus",32,139,7,"21301"
123,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,101,26,"21146"
124,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",25,108,45,"21057"
125,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses (Imanbek Remix)","(P) (C) (2019) HITCO AND Godd Complexx, Inc. under license to Effective Records",9,119,45,"21028"
126,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",28,94,27,"20956"
127,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",94,137,22,"20887"
128,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",61,130,41,"20782"
129,"spotify:track:0ajFqM68Xa5bA0SsyhGU1M","LOBODA","Родной","KISS KOALA",47,118,11,"20702"
130,"spotify:track:7mEDVrAHDnQJStDo8jKJJm","Go_A","SHUM","Universal Music Polska Sp. z o.o.",116,-1,2,"20514"
131,"spotify:track:0hjhA9lyFJ4wqCmOPRBz1a","LOVV66","Говорят чо","KISSKOALA",131,190,3,"20383"
132,"spotify:track:43PGPuHIlVOc04jrZVh9L6","Polo G","RAPSTAR","Columbia",70,110,6,"20301"
133,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",2,125,45,"20184"
134,"spotify:track:3yqd95PmrKPCm8GatVA34l","MAYOT, FEDUK","Море","cplus",93,149,18,"20128"
135,"spotify:track:7hEps2SpTE29ei0M9EVwBx","JojoHF","Губы","A+",4,115,13,"20123"
136,"spotify:track:3JtOCVKrs786JHQ02tdP9m","BODIEV","Крузак 200","Streaming Club, under exclusive license to Rhymes Music Inc.",22,123,10,"20092"
137,"spotify:track:3MPFuEXwjdrR7yKua2wrUL","Tima Belorusskih","Окей","Kaufman Label",1,136,37,"19991"
138,"spotify:track:14YjOD4J7N1FGZMt5N4eIs","Konfuz","Ратата","Legacy Music",29,117,16,"19912"
139,"spotify:track:5pDs6L02QkbwRLkDbOAzPt","LILDRUGHILL, ROCKET","Терминал","OOO Universal Music",76,138,16,"19815"
140,"spotify:track:11ZulcYY4lowvcQm4oe3VJ","Ashnikko, Princess Nokia","Slumber Party (feat. Princess Nokia)","Parlophone UK",46,109,11,"19777"
141,"spotify:track:594CAk1uH9aDnj9CJOAGV4","Boulevard Depo, JEEMBO","Металлолом","Warner Music Russia",141,-1,1,"19704"
142,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",34,128,24,"19684"
143,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",3,127,27,"19652"
144,"spotify:track:6PAPPKv7XPCqPEG95UaOFa","Rakhim","Синий Lamborghini","SilentTrap",9,124,11,"19603"
145,"spotify:track:4qTNag73xHeQLFF5fEJWUQ","UncleFlexxx","Camry 3.5","Студия СОЮЗ",2,131,20,"19551"
146,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",134,141,9,"19503"
147,"spotify:track:6ft4hAq6yde8jPZY2i5zLr","MEDUZA, Dermot Kennedy","Paradise (feat. Dermot Kennedy)","Universal-Island Records Ltd.",49,105,28,"19430"
148,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,163,21,"19331"
149,"spotify:track:61KpQadow081I2AsbeLcsb","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",106,156,7,"19325"
150,"spotify:track:1F243xppsThmJaxnBuBfMA","Egor Kreed","Голос","Warner Music Russia",19,122,12,"19290"
151,"spotify:track:4EAiPdDayHEaYo3YKgbV7q","MORGENSHTERN, Timati","El Problema - prod. SLAVA MARLOW","TIMATI",1,189,33,"19276"
152,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",17,135,19,"19262"
153,"spotify:track:21HaVKuhtUswIXMx9Nglp2","NLO","Не грусти","Klever Label",55,129,6,"19213"
154,"spotify:track:1VdRB7TUTWuRR7MaaAsiRX","FACE","Рэйман","Face",17,153,23,"19189"
155,"spotify:track:2E5NGLtMqDmeijWcntP8Ca","MORGENSHTERN","ICE","Atlantic Records Russia (Distribution)",1,-1,37,"19165"
156,"spotify:track:6yUw6FLB1g8DqZUv7S5TKA","zhanulka","кискис","Columbia Local",44,121,10,"19040"
157,"spotify:track:1SccjD8RvJ6vegZLFdgy5a","FEDUK","27","Первое музыкальное Издательство",62,146,39,"19019"
158,"spotify:track:4KrhaZm4JRkNO4HRdLvJIG","kostromin","Моя голова винтом (My head is spinning like a screw)","Legacy Music",1,114,16,"18960"
159,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",24,133,14,"18910"
160,"spotify:track:7hIQdyNCrKTQ8LxfbkJqnD","SODA LUV, SQWOZ BAB","КАЗАНТИП","cplus",160,-1,1,"18808"
161,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,140,25,"18799"
162,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,-1,42,"18727"
163,"spotify:track:4xhWfr0tyA7BGL7eXo8KnV","RØNIN","ALL GIRLS ARE THE SAME","Artist Partner Group",113,150,12,"18676"
164,"spotify:track:2iL0W5qi0ivZ9WRXbZ74cS","Martin Garrix, Bono, The Edge","We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Epic Amsterdam",164,-1,1,"18587"
165,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,148,37,"18522"
166,"spotify:track:5bg0nyN9ZXDXZerjog7qRb","просто Лера","Лютики","Kaufman Label",107,164,22,"18447"
167,"spotify:track:1ngGGsWzGONyiOlxdXRDr7","LIL KRYSTALLL","+44","lil krystalll",4,170,10,"18427"
168,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",28,143,16,"18418"
169,"spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","Miley Cyrus, Dua Lipa","Prisoner (feat. Dua Lipa)","RCA Records Label",18,152,25,"18369"
170,"spotify:track:6UHEOqTUJw3CaWLALXQdTh","Ivan Dorn","Кроме тебя","Condorn Company / Masterskaya",27,126,5,"18307"
171,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",100,158,40,"18288"
172,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",54,144,11,"18280"
173,"spotify:track:3ImvIWUu0LcVc53qu0ga1o","Канги","Много проблем","Legacy Music",123,155,4,"18253"
174,"spotify:track:0siYMEsGrzzzlWLXK5zJfS","Joel Corry, RAYE, David Guetta","BED","Perfect Havoc / Asylum Records",160,160,2,"18220"
175,"spotify:track:0s2bQRKvEkKtN647yTZaoG","kizaru, Tory Lanez","Bad Blood","KISS KOALA",9,177,27,"18081"
176,"spotify:track:3RLshk3cDQOqWhSIRCVaXL","Nessa Barrett, jxdn","la di die (feat. jxdn)","Warner Records",47,151,13,"18067"
177,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,159,15,"18007"
178,"spotify:track:4hWZvXVTUYWO3KXThQBwGt","kizaru","Block Baby","KISS KOALA",5,176,27,"18003"
179,"spotify:track:3NHIHiSYSS8mhXqHXPDBUM","LIL KRYSTALLL","Шенген","lil krystalll",18,182,23,"17974"
180,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",180,191,4,"17947"
181,"spotify:track:6fRxMU4LWwyaSSowV441IU","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",156,178,5,"17874"
182,"spotify:track:7aeleTqgkiIZLitnXp9NMl","Boulevard Depo","Angry toy$ - Prod. Ray Qwa","Warner Music Russia",50,197,41,"17712"
183,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",183,192,5,"17654"
184,"spotify:track:0Nm9hFm8QVt83zi4FJQ0Qu","Artik & Asti","Истеричка","Warner Music Russia",92,166,10,"17603"
185,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",29,172,45,"17543"
186,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",150,157,4,"17462"
187,"spotify:track:1P0mPfVu25ty2MBmCZRQfK","GONE.Fludd","CHILL","KISS KOALA",16,-1,11,"17403"
188,"spotify:track:5NlUfFPL2z3RWAXy8NcRs8","Big Baby Tape","Gimme The Loot","Warner Music Russia",51,175,45,"17385"
189,"spotify:track:14XKt7GAWkoU0kDTSLl3Xs","plenka","Nightmare","plenka",140,193,9,"17355"
190,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",170,183,7,"17302"
191,"spotify:track:63eV5hreY9feQP2CmYavpj","Katy Perry","Electric - Pokemon 25 Version","Capitol Records",191,-1,1,"17186"
192,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",22,185,45,"17094"
193,"spotify:track:0dJaravwFK2NGJfu9scOPe","ФОГЕЛЬ","ДУРАКАМ ВЕЗЁТ","Warner Music Russia",42,162,12,"17078"
194,"spotify:track:6KR5zYbIQ7Hh7EV7Vypk27","The Hardkiss, MONATIK","Кобра","Comp Music",20,-1,36,"17048"
195,"spotify:track:1KixkQVDUHggZMU9dUobgm","Ava Max","My Head & My Heart","Atlantic Records",154,-1,10,"17025"
196,"spotify:track:5YooS9GIteTPkXqntp6cns","МОТ, JONY","Лилии","Black Star",108,186,8,"17019"
