rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
65,"spotify:track:6Abmb1Nh7Bc5U6o4iEgSDH","HammAli & Navai","Птичка","Atlantic Records Russia",9,55,23,"45533"
66,"spotify:track:1GTyZID5IGOXOAUoQkVlWo","Geegun, Egor Kreed, The Limba, blago white, OG Buda, Timati, SODA LUV, GUF","На чиле","KISS KOALA",2,27,14,"44651"
67,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,66,15,"44268"
68,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,53,23,"43499"
69,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,59,20,"42218"
70,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,64,31,"41995"
71,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",13,61,18,"41885"
72,"spotify:track:7hTEDmot0y3DilKQZid6Q9","Markul","Карусель","FRWRD MUSIC / Markul Music",25,25,2,"41207"
73,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,119,25,"40910"
74,"spotify:track:1xHs6PLjlvqihewyitoP3A","Wellboy","Вишнi","Юрий Бардаш",74,-1,1,"40899"
75,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,117,58,"40884"
76,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,76,50,"40737"
77,"spotify:track:0gplL1WMoJ6iYaPgMCL0gX","Adele","Easy On Me","Columbia",30,30,2,"40693"
78,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,96,18,"40472"
79,"spotify:track:0HpoU9wzx6lhK1jIa6cVU3","escape, Даня Милохин","so low","Atlantic Records Russia",30,67,8,"40269"
80,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,56,24,"40139"
81,"spotify:track:2mvP5OEZXWL0QefQSq7z6b","GUMA","Стеклянная","Warner Music Russia",6,60,12,"39983"
82,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,127,34,"39928"
83,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",83,84,8,"39643"
84,"spotify:track:7kKTYTHULdERuHGCkVyLVD","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",25,69,23,"39058"
85,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",56,79,46,"38882"
86,"spotify:track:1tzTlRMcw9xDqrNRzj3H2g","DEAD BLONDE","Мальчик на девятке","DEAD BLONDE",2,71,28,"38737"
87,"spotify:track:0qOeaKEGBuBP7c0udCx1tf","FrozenGangBeatz, SODA LUV, RVMZES","Запятые","WHY Z MUSIC / А+",26,57,6,"38511"
88,"spotify:track:56oCqAlqxfRNMBDDtq395J","Egor Kreed, MAYOT","PUFF (feat. MAYOT)","Warner Music Russia",13,51,11,"38200"
89,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,86,25,"38024"
90,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",81,82,15,"37853"
91,"spotify:track:75MNhvTCCKsST3YqqUiU9r","Ed Sheeran","Shivers","Atlantic Records UK",36,74,7,"37728"
92,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,87,68,"37699"
93,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",93,105,12,"37445"
94,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",13,78,19,"37437"
95,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,91,68,"37413"
96,"spotify:track:7sfhWXiqGWOMXB9dHKVwfC","Tember Blanche","Вечорниці","Lbly",21,62,4,"37394"
97,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",8,77,5,"37232"
98,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",56,89,11,"36728"
99,"spotify:track:69E0PXED6MvClnqED4d7f5","FACE, Squirrel Flower","Лиза","Face",70,70,2,"36473"
100,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,92,46,"36285"
101,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,85,67,"36223"
102,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,88,32,"35832"
103,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,104,56,"35664"
104,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",88,97,27,"35487"
105,"spotify:track:0sZ3fmbfUS5tMVzhXLXXPE","Dzharakhov, Markul","Я в моменте","Warner Music Russia",3,73,21,"35417"
106,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,101,37,"34918"
107,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",1,83,23,"34856"
108,"spotify:track:3kxqYEJ96YrLS8rs0BMBn0","JONY, The Limba","Босс","Atlantic Records Russia",13,65,5,"34753"
109,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,102,29,"34539"
110,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",86,93,28,"34516"
111,"spotify:track:0B9Z9LzytkFgmN6JldMaKg","GONE.Fludd","Слеза Бандита","KISS KOALA",17,50,3,"34000"
112,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",38,98,13,"33973"
113,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",113,120,39,"33973"
114,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",59,106,68,"33868"
115,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",15,95,6,"33760"
116,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",17,99,26,"33393"
117,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,112,66,"33340"
118,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,100,24,"32967"
119,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,113,50,"32711"
120,"spotify:track:2hzCi1DYStn8RLSQUXSla7","Markul","Zima Blue","FRWRD MUSIC / Markul Music",32,54,4,"32286"
121,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,131,53,"32212"
122,"spotify:track:49a6fAM1IM59qiuZM5A5wN","Markul, SALUKI","Без фокусов","FRWRD MUSIC / Markul Music",47,47,2,"31889"
123,"spotify:track:2TvjGiGcSDHQXG9tqIv18E","конец солнечных дней","дети немой страны","A+",123,136,4,"31845"
124,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,122,42,"31571"
125,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,114,25,"31509"
126,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,-1,40,"31308"
127,"spotify:track:2XS7koaGfNZQMBVl0J9MF2","Mav-d, Miyagi & Andy Panda","Темнота","Hajime Records",127,-1,1,"30971"
128,"spotify:track:4G4Nxu6AtSSEP68n3yUksh","Egor Kreed, OG Buda","ЗДРАВСТВУЙТЕ (feat. OG Buda)","Warner Music Russia",2,110,18,"30885"
129,"spotify:track:6sqUZDHeNvQ6OAheh0PZ7i","SLAVA MARLOW, HammAli & Navai","БРИЛЛИАНТЫ VVS","Atlantic Records Russia",4,80,5,"30752"
130,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",130,156,31,"30551"
131,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",51,125,44,"30520"
132,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,137,62,"30379"
133,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",121,121,5,"30346"
134,"spotify:track:6HHcW1tddM6sHVBBjOkeIb","MORGENSHTERN","DINERO","Atlantic Records Russia",9,108,22,"30283"
135,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",107,140,11,"30191"
136,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,149,47,"30166"
137,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,147,27,"30144"
138,"spotify:track:4QOagjqRQure499CuWJqqg","MUKKA","ДЕВОЧКА С КАРЕ","МУККА",82,143,47,"30029"
139,"spotify:track:46NGObfYvRE266xukTgJja","Lil Pencil, strogo, lixxx, Koresh, paradeev1ch","Бебра","KISS KOALA",139,-1,1,"29925"
140,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,133,68,"29885"
141,"spotify:track:1zE2dRkxtOLEOubAmqcHX3","JojoHF, nevroz","Первый раз - remix nevroz","JojoHF",141,176,3,"29699"
142,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,171,18,"29669"
143,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,154,68,"29267"
144,"spotify:track:5NlUfFPL2z3RWAXy8NcRs8","Big Baby Tape","Gimme The Loot","Warner Music Russia",51,-1,49,"29223"
145,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,-1,54,"29166"
146,"spotify:track:4tPB6H0QcK4bDib8iauE28","Alyona Shvets","первое свидание","rainbow flower",89,145,5,"29075"
147,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",28,126,19,"28948"
148,"spotify:track:6M3PsepEj5gyJoIi7Xvr7u","The Weeknd","Take My Breath - Single Version","XO / Republic Records",8,138,12,"28900"
149,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",149,165,2,"28639"
150,"spotify:track:4TNT1dmWRE8RVpKDHLF8UP","Kaito Shoma","GAZ","Kaito Shoma",150,170,6,"28634"
151,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",94,134,32,"28619"
152,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,129,33,"28437"
153,"spotify:track:4xwiHP2BsQYqVoL2E782z0","MACAN","Без названия","GOLDEN SOUND",148,148,2,"28419"
154,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,155,68,"28349"
155,"spotify:track:5kElIh62XbmpGwfR0cYaZn","PHARAOH","Не по пути","SELF-ISSUED",94,151,49,"28264"
156,"spotify:track:0f4UclgBuRE21KDUqYGQ8U","Max Korzh","Не твой","Макс Корж",2,128,9,"28254"
157,"spotify:track:5hm9pOWazSnmOzsNH8UvGP","SEEYASIDE","Stack","steezy",157,-1,1,"28202"
158,"spotify:track:0ajH0xDpS2HD0nOjikHyfu","Markul","Cuba Libre","FRWRD MUSIC / Markul Music",63,63,2,"28187"
159,"spotify:track:0si4hbWQ2OwdxKLF6x5xEX","MORGENSHTERN","ARISTOCRAT","Atlantic Records Russia",3,144,22,"28146"
160,"spotify:track:49eccJME4fYJnOwCmJMXfV","DVRST, OBLXKQ","Endless Love","DVRST",81,123,6,"28022"
161,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,167,62,"27998"
162,"spotify:track:30QR0ndUdiiMQMA9g1PGCm","$uicideboy$","...And to Those I Love, Thanks for Sticking Around","G59 Records",59,124,11,"27969"
163,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,160,62,"27890"
164,"spotify:track:0SzDVyiiUDpuhzrphnoejr","Pharmacist","North Memphis","Pharmacist",164,188,3,"27851"
165,"spotify:track:3rzmAXXnpqnPRCNk9exawQ","Папин Олимпос","Тёмно-оранжевый закат","Streaming Club, under exclusive license to Rhymes Music Inc.",97,161,11,"27726"
166,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,157,44,"27625"
167,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",60,153,20,"27558"
168,"spotify:track:76uQsHqCk7tPQPlxdhYpyL","SLAVA MARLOW, MORGENSHTERN","Я НЕ ЗНАЮ","Atlantic Records Russia",5,115,6,"27524"
169,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,-1,47,"27433"
170,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",28,200,12,"27337"
171,"spotify:track:0G51Gckb1jFoH0ZFaN49xN","Poshlaya Molly","ПОРНХАБ КРИСМАС КЛАБ","Warner Music Russia",122,158,15,"27335"
172,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,173,43,"27187"
173,"spotify:track:1qNe5rzjYah7emeSt96L6n","Sqwore, rizza","Холодное оружие","KISS KOALA",173,-1,1,"27169"
174,"spotify:track:5WHmJEtRRvFoeWzy3TngNB","LOBODA","Americano","KISS KOALA",58,132,4,"26841"
175,"spotify:track:658QJ4p8WcbT3O7iWLpO1D","Kaito Shoma, DJ Paul, Kingpin Skinny Pimp","Scary Garry","Kaito Shoma x DJ Paul",175,-1,1,"26827"
176,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",12,135,26,"26794"
177,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",138,159,9,"26778"
178,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",178,-1,1,"26695"
179,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,164,48,"26678"
180,"spotify:track:3kDbVPKLPjnzbQRLMJFk1L","Markul, ANIKV","Rick James","FRWRD MUSIC / Markul Music",42,42,2,"26580"
181,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,181,40,"26456"
182,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,168,67,"26360"
183,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",126,169,26,"26358"
184,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",184,-1,1,"26333"
185,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,187,54,"26299"
186,"spotify:track:6mwuGiCCRTMBct7gphrIQ4","LOVV66","ОНА ЗАБЫЛА ЕГО","KISSKOALA",186,-1,1,"26250"
187,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,191,54,"26247"
188,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,189,16,"26170"
189,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,162,66,"26081"
190,"spotify:track:772bNQ8WjMAXwiBywGcHb7","My","Пожар","UP!UP!UP! Music",77,142,4,"25967"
191,"spotify:track:4hWZvXVTUYWO3KXThQBwGt","kizaru","Block Baby","KISS KOALA",5,-1,28,"25891"
192,"spotify:track:7qEZALeVloIwiz6tvX8ZUL","ALEKS ATAMAN, FINIK","Диалоги тет-а-тет","Streaming Club, under exclusive license to Rhymes Music Inc.",192,-1,1,"25877"
193,"spotify:track:2CyGcy1HPxcFfmeUxKnAoe","Egor Kreed","PUSSY BOY","Warner Music Russia",1,166,15,"25749"
194,"spotify:track:7LZASxrRvmjRh9ulycrSY6","OBLADAET","BLIND ZONE","KILL ME, OBLADAET",46,-1,3,"25603"
195,"spotify:track:5U3pRVdrfpn4SZq2Iwmq0q","GONE.Fludd","ТЕНИ ХИРОСИМЫ","KISS KOALA",39,90,6,"25447"
196,"spotify:track:71hUNAiuvPyzaQGVYQtqlF","MiyaGi & Endspiel","Fire Man","Hajime Records",105,190,12,"25438"
197,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,177,22,"25295"
198,"spotify:track:4gvrJnKCKIPiacNsWVQwEU","CKay, Dj Yo!, AX'EL","love nwantiti (feat. Dj Yo! & AX'EL) - Remix","WM South Africa",159,172,5,"25182"
199,"spotify:track:0hjhA9lyFJ4wqCmOPRBz1a","LOVV66","Говорят чо","KISSKOALA",131,-1,14,"25179"
