rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
22,"spotify:track:78SCmQ8A7KQSMdkem2SwBP","Måneskin","MAMMAMIA","Epic",11,11,2,"61527"
23,"spotify:track:0eu4C55hL6x29mmeAjytzC","Oliver Tree","Life Goes On","Atlantic Records",10,19,6,"58311"
24,"spotify:track:57V0VhEg1CAkPXeaCLikNW","shadowraze","juggernaut (Prod. by PLVSTIC)","Союз Мьюзик",23,23,10,"58238"
25,"spotify:track:7hTEDmot0y3DilKQZid6Q9","Markul","Карусель","FRWRD MUSIC / Markul Music",25,-1,1,"58185"
26,"spotify:track:1ghdJUMhmLEpUitNwyNMWH","fem.love","Фотографирую закат","A+",8,28,29,"57882"
27,"spotify:track:1GTyZID5IGOXOAUoQkVlWo","Geegun, Egor Kreed, The Limba, blago white, OG Buda, Timati, SODA LUV, GUF","На чиле","KISS KOALA",2,20,13,"57809"
28,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,22,22,"56678"
29,"spotify:track:4h5oHfU4P7yWzeykGX2a86","pyrokinesis","Цветами радуги","Rhymes Music Inc.",29,36,3,"56452"
30,"spotify:track:0gplL1WMoJ6iYaPgMCL0gX","Adele","Easy On Me","Columbia",30,-1,1,"55795"
31,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",31,47,5,"54397"
32,"spotify:track:1esZgaqm0YKN87CIP3orJ3","Minelli","Rampampam","Global Records",3,29,20,"53833"
33,"spotify:track:0NPRigM2lZGGFW3OD48g43","Wellboy","Гуси","PAPA MUSIC",15,32,17,"53519"
34,"spotify:track:175xPRXSrf7RSWdjAhc6oD","Nikitata","ТАЙМАУТ","Goost Music",11,25,6,"53168"
35,"spotify:track:12fesH0q1KEBKyg0G9Yi2E","SLAVA MARLOW, The Limba, Eldzhey","Она тебя любит","Atlantic Records Russia",1,27,9,"51794"
36,"spotify:track:3DjXe9iSnGVFZFWlkxIni5","INSTASAMKA","JUICY","NaMneCash Music",6,26,13,"51370"
37,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,31,67,"51304"
38,"spotify:track:6ekNzvEmnCPbIdTFjRtw6L","Колос","Бiблiотека","A+",38,43,3,"51162"
39,"spotify:track:2diJF8UbIsmOilJU3BTTyM","Twinky","Ghoul","OOO Universal Music",39,64,3,"50915"
40,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,49,67,"50005"
41,"spotify:track:777TceiGuC1kjvAiVAHvTo","10AGE","Зоопарк","Legacy Music",23,35,5,"49617"
42,"spotify:track:3kDbVPKLPjnzbQRLMJFk1L","Markul, ANIKV","Rick James","FRWRD MUSIC / Markul Music",42,-1,1,"49536"
43,"spotify:track:2IMrzJTRHGndoUbM39QIJ7","shadowraze, GENJUTSU","1000-7","Союз Мьюзик",43,46,17,"49266"
44,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,41,29,"48984"
45,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",29,45,66,"48924"
46,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",14,52,24,"48736"
47,"spotify:track:49a6fAM1IM59qiuZM5A5wN","Markul, SALUKI","Без фокусов","FRWRD MUSIC / Markul Music",47,-1,1,"48679"
48,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",48,62,22,"47796"
49,"spotify:track:0xEET0hVtwAEI5iVMWmD5C","shadowraze","shadowfiend","Gamma Music",49,58,7,"47591"
50,"spotify:track:0B9Z9LzytkFgmN6JldMaKg","GONE.Fludd","Слеза Бандита","KISS KOALA",17,17,2,"46891"
51,"spotify:track:56oCqAlqxfRNMBDDtq395J","Egor Kreed, MAYOT","PUFF (feat. MAYOT)","Warner Music Russia",13,34,10,"46883"
52,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,51,65,"46598"
53,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,42,22,"46417"
54,"spotify:track:2hzCi1DYStn8RLSQUXSla7","Markul","Zima Blue","FRWRD MUSIC / Markul Music",32,93,3,"46260"
55,"spotify:track:6Abmb1Nh7Bc5U6o4iEgSDH","HammAli & Navai","Птичка","Atlantic Records Russia",9,48,22,"46119"
56,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,44,23,"45953"
57,"spotify:track:0qOeaKEGBuBP7c0udCx1tf","FrozenGangBeatz, SODA LUV, RVMZES","Запятые","WHY Z MUSIC / А+",26,33,5,"45943"
58,"spotify:track:1GYvKlyCcRXaHcN3rCDJP5","Markul","Белка","FRWRD MUSIC / Markul Music",58,-1,1,"44700"
59,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,57,19,"44114"
60,"spotify:track:2mvP5OEZXWL0QefQSq7z6b","GUMA","Стеклянная","Warner Music Russia",6,55,11,"44059"
61,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",13,60,17,"43851"
62,"spotify:track:7sfhWXiqGWOMXB9dHKVwfC","Tember Blanche","Вечорниці","Lbly",21,21,3,"43589"
63,"spotify:track:0ajH0xDpS2HD0nOjikHyfu","Markul","Cuba Libre","FRWRD MUSIC / Markul Music",63,-1,1,"43505"
64,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,53,30,"43118"
65,"spotify:track:3kxqYEJ96YrLS8rs0BMBn0","JONY, The Limba","Босс","Atlantic Records Russia",13,37,4,"42916"
66,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,66,14,"42404"
67,"spotify:track:0HpoU9wzx6lhK1jIa6cVU3","escape, Даня Милохин","so low","Atlantic Records Russia",30,63,7,"41943"
68,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",68,69,18,"40697"
69,"spotify:track:7kKTYTHULdERuHGCkVyLVD","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",25,65,22,"40175"
70,"spotify:track:69E0PXED6MvClnqED4d7f5","FACE, Squirrel Flower","Лиза","Face",70,-1,1,"39846"
71,"spotify:track:1tzTlRMcw9xDqrNRzj3H2g","DEAD BLONDE","Мальчик на девятке","DEAD BLONDE",2,77,27,"39789"
72,"spotify:track:3auzaPW4fXa8oI4KbTalAU","shadowraze, babyswishh1","psiblades","Союз Мьюзик",67,67,3,"39453"
73,"spotify:track:0sZ3fmbfUS5tMVzhXLXXPE","Dzharakhov, Markul","Я в моменте","Warner Music Russia",3,59,20,"38729"
74,"spotify:track:75MNhvTCCKsST3YqqUiU9r","Ed Sheeran","Shivers","Atlantic Records UK",36,81,6,"38692"
75,"spotify:track:4K0ELLoquGS6aTRRom52zv","Markul","Cheat Code","FRWRD MUSIC / Markul Music",75,-1,1,"38675"
76,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,74,49,"38456"
77,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",8,56,4,"38326"
78,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",13,70,18,"38301"
79,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",56,72,45,"38124"
80,"spotify:track:6sqUZDHeNvQ6OAheh0PZ7i","SLAVA MARLOW, HammAli & Navai","БРИЛЛИАНТЫ VVS","Atlantic Records Russia",4,50,4,"38100"
81,"spotify:track:7xDv9WfaacwcxM3jlFst3O","Markul","Вредные привычки","FRWRD MUSIC / Markul Music",31,-1,4,"37718"
82,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",81,90,14,"37459"
83,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",1,71,22,"37388"
84,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",84,87,7,"36758"
85,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,73,66,"36729"
86,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,98,24,"36684"
87,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,88,67,"36655"
88,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,78,31,"36528"
89,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",56,96,10,"36330"
90,"spotify:track:5U3pRVdrfpn4SZq2Iwmq0q","GONE.Fludd","ТЕНИ ХИРОСИМЫ","KISS KOALA",39,39,5,"36223"
91,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,76,67,"36076"
92,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,68,45,"35486"
93,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",86,86,27,"35354"
94,"spotify:track:7y1WqPSwsFO26f8GtQz71M","GONE.Fludd","Атомы","KISS KOALA",30,30,2,"35341"
95,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",15,75,5,"35110"
96,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,118,17,"35087"
97,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",88,89,26,"35060"
98,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",38,95,12,"35057"
99,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",17,99,25,"34779"
100,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,91,23,"34722"
101,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,105,36,"34330"
102,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,79,28,"33934"
103,"spotify:track:5xBVKugY2rpFgfyDBRnCeF","Markul","Полёт нормальный","FRWRD MUSIC / Markul Music",103,-1,1,"33865"
104,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,103,55,"33812"
105,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",101,109,11,"33633"
106,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",59,82,67,"33621"
107,"spotify:track:7MjEQlr6TvwGGXgWCbWLkG","Markul, Dyce","Dali","FRWRD MUSIC / Markul Music",107,-1,1,"33525"
108,"spotify:track:6HHcW1tddM6sHVBBjOkeIb","MORGENSHTERN","DINERO","Atlantic Records Russia",9,84,21,"33525"
109,"spotify:track:4Wlqtlrx5oMGLQTDMkVPTM","SLAVA MARLOW, Aarne","БИЗНЕС ВУМЕН","Atlantic Records Russia",109,-1,1,"33321"
110,"spotify:track:4G4Nxu6AtSSEP68n3yUksh","Egor Kreed, OG Buda","ЗДРАВСТВУЙТЕ (feat. OG Buda)","Warner Music Russia",2,92,17,"33223"
111,"spotify:track:1KYh38VBz1Mkmap5L4Ilxv","VisaGangBeatz, MAYOT, SEEMEE, 163ONMYNECK","БИЗНЕС","cplus",12,61,4,"33139"
112,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,116,65,"32400"
113,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,101,49,"32346"
114,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,110,24,"32216"
115,"spotify:track:76uQsHqCk7tPQPlxdhYpyL","SLAVA MARLOW, MORGENSHTERN","Я НЕ ЗНАЮ","Atlantic Records Russia",5,80,5,"32161"
116,"spotify:track:4BqBEF8YEDorbfFm5s1vzM","Markul","Бумеранг","FRWRD MUSIC / Markul Music",27,-1,5,"32071"
117,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,121,57,"32022"
118,"spotify:track:2kCfT9q8tKT3y1uEQss9Nu","GONE.Fludd","Баланс","KISS KOALA",40,40,2,"31709"
119,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,115,24,"31643"
120,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",116,129,38,"31348"
121,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",121,126,4,"31296"
122,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,119,41,"31215"
123,"spotify:track:49eccJME4fYJnOwCmJMXfV","DVRST, OBLXKQ","Endless Love","DVRST",81,107,5,"30982"
124,"spotify:track:30QR0ndUdiiMQMA9g1PGCm","$uicideboy$","...And to Those I Love, Thanks for Sticking Around","G59 Records",59,94,10,"30962"
125,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",51,120,43,"30953"
126,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",28,102,18,"30896"
127,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,113,33,"30860"
128,"spotify:track:0f4UclgBuRE21KDUqYGQ8U","Max Korzh","Не твой","Макс Корж",2,100,8,"30823"
129,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,85,32,"30390"
130,"spotify:track:53jhZoXXeGYrznjerkEQlh","GONE.Fludd","Большая Мама","KISS KOALA",38,38,2,"30229"
131,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,137,52,"30165"
132,"spotify:track:5WHmJEtRRvFoeWzy3TngNB","LOBODA","Americano","KISS KOALA",58,104,3,"30137"
133,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,123,67,"29955"
134,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",94,97,31,"29904"
135,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",12,114,25,"29849"
136,"spotify:track:2TvjGiGcSDHQXG9tqIv18E","конец солнечных дней","дети немой страны","A+",136,173,3,"29665"
137,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,108,61,"29529"
138,"spotify:track:6M3PsepEj5gyJoIi7Xvr7u","The Weeknd","Take My Breath - Single Version","XO / Republic Records",8,130,11,"29413"
139,"spotify:track:0EDYTUzZPOcxUkki7HcHgV","KENTUKKI","Замигает свет","OOO Universal Music",139,-1,2,"29401"
140,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",107,128,10,"29382"
141,"spotify:track:6oDrOjhRPuKNy80r6iOCTY","SLAVA MARLOW","ХОТЕЛ ТЕБЕ СКАЗАТЬ...","Atlantic Records Russia",9,54,3,"29321"
142,"spotify:track:772bNQ8WjMAXwiBywGcHb7","My","Пожар","UP!UP!UP! Music",77,83,3,"29275"
143,"spotify:track:4QOagjqRQure499CuWJqqg","MUKKA","ДЕВОЧКА С КАРЕ","МУККА",82,127,46,"29226"
144,"spotify:track:0si4hbWQ2OwdxKLF6x5xEX","MORGENSHTERN","ARISTOCRAT","Atlantic Records Russia",3,111,21,"29203"
145,"spotify:track:4tPB6H0QcK4bDib8iauE28","Alyona Shvets","первое свидание","rainbow flower",89,106,4,"28968"
146,"spotify:track:1jr3t4FBAnQhWjugP5IPnm","Markul","10,000 Ночей","FRWRD MUSIC / Markul Music",146,-1,1,"28894"
147,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,139,26,"28693"
148,"spotify:track:4xwiHP2BsQYqVoL2E782z0","MACAN","Без названия","GOLDEN SOUND",148,-1,1,"28584"
149,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,152,46,"28449"
150,"spotify:track:2LJf6g3Fu2eZ9hitfSDbBl","Markul","Никто не увидит","FRWRD MUSIC / Markul Music",150,-1,1,"28422"
151,"spotify:track:5kElIh62XbmpGwfR0cYaZn","PHARAOH","Не по пути","SELF-ISSUED",94,131,48,"28218"
152,"spotify:track:41VL3lNhnyeOUrFgJBNkNn","Markul","Лабиринт","FRWRD MUSIC / Markul Music",152,-1,1,"28021"
153,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",60,147,19,"27911"
154,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,117,67,"27882"
155,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,122,67,"27879"
156,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",132,156,30,"27802"
157,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,136,43,"27578"
158,"spotify:track:0G51Gckb1jFoH0ZFaN49xN","Poshlaya Molly","ПОРНХАБ КРИСМАС КЛАБ","Warner Music Russia",122,134,14,"27538"
159,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",138,149,8,"27417"
160,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,160,61,"27354"
161,"spotify:track:3rzmAXXnpqnPRCNk9exawQ","Папин Олимпос","Тёмно-оранжевый закат","Streaming Club, under exclusive license to Rhymes Music Inc.",97,140,10,"27354"
162,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,148,65,"27268"
163,"spotify:track:36W02sCbiFy6lQTEHCV7Ci","uglystephan archive","Slime Love","Mansion Music",26,132,13,"27147"
164,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,144,47,"27123"
165,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",165,-1,1,"27091"
166,"spotify:track:2CyGcy1HPxcFfmeUxKnAoe","Egor Kreed","PUSSY BOY","Warner Music Russia",1,141,14,"27081"
167,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,142,61,"27042"
168,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,135,66,"27017"
169,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",126,145,25,"27003"
170,"spotify:track:4TNT1dmWRE8RVpKDHLF8UP","Kaito Shoma","GAZ","Kaito Shoma",170,170,5,"26974"
171,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,174,17,"26894"
172,"spotify:track:4gvrJnKCKIPiacNsWVQwEU","CKay, Dj Yo!, AX'EL","love nwantiti (feat. Dj Yo! & AX'EL) - Remix","WM South Africa",159,167,4,"26698"
173,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,151,42,"26637"
174,"spotify:track:53iGzPusAzNm0NaNrlWv8h","kizaru, Big Baby Tape","Stick Out","KISS KOALA",1,198,24,"26628"
175,"spotify:track:2am944KUlJJbeXQ4nm1ipw","FACE","24 на 7","Face",175,-1,2,"26517"
176,"spotify:track:1zE2dRkxtOLEOubAmqcHX3","JojoHF, nevroz","Первый раз - remix nevroz","JojoHF",176,176,2,"26153"
177,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,161,21,"26036"
178,"spotify:track:0uKWzjO144VipFFF29dfIe","Klywoodjeb","Bebra","Sony Music Entertainment",103,164,4,"25976"
179,"spotify:track:4NfZRDQCv08BOTgbuHJxGu","Markul","Syrena","FRWRD MUSIC / Markul Music",179,191,2,"25960"
180,"spotify:track:4qYAgZDdKIGf137Nbdw6gR","KALUSH, Khrystyna Soloviy","Таксі","Columbia Local",37,171,6,"25938"
181,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,157,39,"25880"
182,"spotify:track:7lQWRAjyhTpCWFC0jmclT4","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",57,155,8,"25812"
183,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",71,159,20,"25809"
184,"spotify:track:1Kb7obMqEf8I0S84zwOl7C","OBLADAET, JEEMBO","HELLA PLAYERS","KILL ME, OBLADAET",12,158,9,"25797"
185,"spotify:track:3Hn9fQkOSSuq4YFa6QK6ot","OG Buda, blago white","Фэм","KISSKOALA",51,143,4,"25704"
186,"spotify:track:3ocM3UaX6msYLAjD9atnEA","Egor Kreed, Dzharakhov, BUSTER","САМЫЙ ХУДШИЙ ТРЕК (feat. Джарахов, Buster)","Warner Music Russia",63,112,4,"25639"
187,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,138,53,"25539"
188,"spotify:track:0SzDVyiiUDpuhzrphnoejr","Pharmacist","North Memphis","Pharmacist",188,193,2,"25510"
189,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,166,15,"25503"
190,"spotify:track:71hUNAiuvPyzaQGVYQtqlF","MiyaGi & Endspiel","Fire Man","Hajime Records",105,163,11,"25491"
191,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,194,53,"25213"
192,"spotify:track:1V0XzDGcYMtjAysR3uyZbb","MiyaGi","Marlboro","Hajime Records",119,133,18,"25159"
193,"spotify:track:6E90gq0KO6FYZVOXx8kCcC","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,165,42,"25125"
194,"spotify:track:2qnBeb11HnA5DlKn5aKlQG","Akmal'","Из-за тебя","ACE MUSIC",194,-1,1,"25086"
195,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",37,168,18,"24922"
196,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,172,58,"24774"
197,"spotify:track:6ZRggnBqbwyZ5Uu9qwxU2r","Dua Lipa, Imanbek","Love Again - Imanbek Remix","Warner Records",121,169,3,"24703"
198,"spotify:track:1qtmO3AkZ2OBrPaxnaKnS6","GONE.Fludd","Проснулся В Темноте","KISS KOALA",48,-1,53,"24580"
199,"spotify:track:7yvUK5GuHHvkR5tSQxZvnS","quiizzzmeow","звонки","SAVAGE$TATION",52,125,5,"24547"
200,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",28,187,11,"24452"
