rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
45,"spotify:track:0wGbyS1tExQSwOYu6UceyE","ONIMXRU, SMITHMANE","SHADOW","ONIMXRU x SMITHMANE",13,43,19,"50849"
46,"spotify:track:5mGns7qagKDzP4L2YC5ea2","Chico, Qatoshi","Допоможе ЗСУ","Naprocente music",5,37,34,"50105"
47,"spotify:track:3bKxhUuoRvSRwIdyZfQa3F","Artem Pivovarov, DOROFEEVA","Думи","MOЗGI Entertainment",35,35,29,"49875"
48,"spotify:track:4NgherJDfCXWBZBYheM4jK","Kxllswxtch","WASTE","KILL! / EMPIRE",23,40,8,"49607"
49,"spotify:track:64Qnw6jO2dnkjV9una5peq","100лиця, SKYLERR","Вечорниці - Добрий день Everybody","Moon Vinyl s.r.o.",19,41,23,"49548"
50,"spotify:track:5dSOtyf70O6fG1xm4xFeTD","KALUSH, Kalush Orchestra, The Rasmus","In The Shadows Of Ukraine (feat. The Rasmus)","Columbia Local",8,39,9,"49543"
51,"spotify:track:3pzr7iKQpV9QjLGcLcd2ic","uglystephan, Scally Milano","Заберу","Mansion Music",1,46,21,"49273"
52,"spotify:track:20SSuP71R4A88qHQu4BKY6","KOLA","Біля серця","Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals)",13,49,14,"48746"
53,"spotify:track:73HVRUpTeY48oFcc1RMfVs","Skofka","Ой на ой","Columbia Local",41,50,22,"48612"
54,"spotify:track:5BvKkMNYoZYYeTGVFhjlRv","Jerry Heil","Кохайтеся Чорнобриві","Universal Music Polska Sp. Z.o.o (Ukraine Distribution Deals)",30,32,19,"48501"
55,"spotify:track:6KvQKU21c1ZGEoOajKfim0","Skofka","Не забудем і не пробачим","Columbia Local",32,38,26,"48360"
56,"spotify:track:4N822HhhcRrVKuX3Ni9L0T","100лиця","Чорнобрива","Moon Vinyl s.r.o.",30,56,11,"47995"
57,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",6,66,15,"47878"
58,"spotify:track:0iUrxveyNUBfj0cqjYEijt","MoonDeity","NEON BLADE","MoonDeity",14,45,29,"47226"
59,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",38,58,19,"46168"
60,"spotify:track:57t0fgHWcR9AFyOVHjyvg9","SLAVA MARLOW","Забуду","SLAVA MARLOW",60,-1,1,"45800"
61,"spotify:track:2kWuVqpxPnj131Z53vxF98","alyona alyona, Jerry Heil, ela.","KUPALA","Columbia Local",4,54,24,"45040"
62,"spotify:track:4vfedO2VTJR0JSniz23y1o","T-Fest","Дай мені звикнути","Lemniskata LLC",62,-1,1,"44962"
63,"spotify:track:5ZNmRNEc0i3o8sP9NKqsvQ","jockii druce","боі стули пельку","3761125 Records DK",2,59,20,"44128"
64,"spotify:track:6keRNvHKCOhmySQa1jCX8P","KALUSH, Tember Blanche","Калуські вечорниці (feat. Tember Blanche)","Columbia Local",5,57,53,"43966"
65,"spotify:track:0VGLb6IeeG5ZqonN5EavDu","КАКАЯ РАЗНИЦА","Рассвет","Какая Разница",29,55,53,"43125"
66,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",6,60,80,"43106"
67,"spotify:track:48fzAdCxamFYCHNXXLk6zn","shadowraze","showdown","Союз Мьюзик",1,61,42,"42743"
68,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",67,67,3,"42576"
69,"spotify:track:4LVrOvwpUuJFP2JsIGTptg","KOLA","Чи разом","BEST MUSIC",13,62,29,"41685"
70,"spotify:track:3QCAlpFtKHG9boarQDZnar","Мосты","Морозы","Most Label",70,-1,1,"41457"
71,"spotify:track:7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock","Geffen",8,104,13,"40773"
72,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",47,70,57,"40387"
73,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",25,63,16,"40367"
74,"spotify:track:2DHX9faMGUQQTwD1Ot4ch2","INSTASAMKA","MONEYKEN LOVE","NaMneCash Music",5,74,24,"39629"
75,"spotify:track:7vsAZNP2BZiHK8RHyTh7lC","Килджо, shadowraze","Chronosphere","Союз Мьюзик",28,48,4,"39558"
76,"spotify:track:3tAQNhm1o0kzldsI5QkrB1","Aerosmith","Dream On","Columbia",48,65,7,"39453"
77,"spotify:track:0mMhLFrpgvnMRbKaBJpuJk","Scally Milano","Двигай Жопой","Scally Milano",77,-1,1,"39348"
78,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",66,75,41,"39208"
79,"spotify:track:6yeVk9XbjCQOAGg6t0k7j7","Clonnex, Semmyx","Pitbull","Clonnex & Semmyx",79,-1,1,"39143"
80,"spotify:track:7biChppM3c8q7qcVl7ceb2","FACE","ЛАБИРИНТ","Face",8,83,53,"38996"
81,"spotify:track:1qDqswcqJ7QxtbVlDv5P6W","Taras Chubay, Плач Єремії","Вона","Comp Music Ltd",44,69,40,"38567"
82,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You","Atlantic Records",50,64,12,"38453"
83,"spotify:track:0wpkj8A7T1CjIul0XQtkqK","SadSvit","Молодість","Independent",56,73,34,"38376"
84,"spotify:track:4LKfJMumpW7HyBT05uXYUx","Khrystyna Soloviy","Тримай","ТОВ ""Суперсиметрія""",8,71,44,"38226"
85,"spotify:track:7uHFrsclJjAhONLcc8grZU","VovaZiLvova, Morphom","Шукав тебе. Знайшов тебе","Hitwonder",54,76,31,"38164"
86,"spotify:track:4ikCWgaaGLKgb724CUNnqZ","Кореш","глаза не врут","cplus",3,68,30,"38045"
87,"spotify:track:5FX30idriKlEIRYTxpNf65","KUTE","AVOID ME","KUTE",61,88,32,"37738"
88,"spotify:track:1I08Gc6g5fK9zEWNZASQzq","kizaru","Мне это не нужно","Effective Records / Haunted Family",4,53,5,"37509"
89,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",74,86,40,"37494"
90,"spotify:track:5RBOcBpJXaNnHCGViJmYhh","Mareux","The Perfect Girl","Revolution Records",79,79,10,"37436"
91,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",10,111,14,"36908"
92,"spotify:track:0EPK3XVvgbe8q0KrS7nEiY","АДЛИН","Dead Inside","Союз Мьюзик",17,80,22,"36507"
93,"spotify:track:0olubSy8HbZBrCJlSHV7ex","Кишлак","Я уёбываю в джаз","KISS KOALA",61,84,28,"36462"
94,"spotify:track:4GC6tlXcAsyp4pNrlyo1pb","Odyn v Kanoe","У мене немає дому","Kanoemusic",37,72,41,"36353"
95,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",76,87,103,"36113"
96,"spotify:track:1xHs6PLjlvqihewyitoP3A","Wellboy","Вишнi","Юрий Бардаш",18,89,44,"36109"
97,"spotify:track:7dpget8s2QN51jYbNqVYtG","Quest Pistols Official","Ти неймовірна","Quest Pistols",97,-1,1,"35935"
98,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",42,109,10,"35917"
99,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,97,93,"35916"
100,"spotify:track:2zHLOJoeSs3OpW8aR19AuS","uglystephan","Хэллоу Китти","Mansion Music",23,51,5,"35797"
101,"spotify:track:6NePBUCeIGqfnIQag5crC0","Jerry Heil","КОЗАЦЬКОМУ_РОДУ","Jerry Heil",85,85,4,"35608"
102,"spotify:track:6BfnNid8w0UyZqzR2mx1HB","Молодой Платон, Poshlaya Molly, Yanix","DON'T PLAY, BAE","Zion Music",21,77,14,"35539"
103,"spotify:track:1cbf0juRBwdJctd0xTotgt","Scally Milano","Телеграм","Scally Milano",103,-1,1,"35425"
104,"spotify:track:7BcKwEsuXDY1jG6pDN2AIj","SLAVA MARLOW","Я в деле","SLAVA MARLOW",104,-1,1,"35397"
105,"spotify:track:38sNsooZ7WRWAZkQnpHZcG","Wellboy","Ворогів на ножі","Wellboy",76,103,23,"35360"
106,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",87,91,18,"35136"
107,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",77,78,44,"35106"
108,"spotify:track:059YaYSppRHOPojr4Rejdn","MORGENSHTERN","SHEIKH","Bugatti Music",1,81,9,"35027"
109,"spotify:track:6tXFD3NkrngI9JHjDdjAjZ","KRBK","Художник","Most Label",109,121,5,"34931"
110,"spotify:track:2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree","MCA Nashville",9,154,13,"34867"
111,"spotify:track:6Ox1rvlwEpB49drasQm6RF","Lil Peep","Star Shopping","Lil Peep",53,99,126,"34814"
112,"spotify:track:47iHvzU9Po0e6raFlgLBOF","shadowraze","astral step","Союз Мьюзик",1,90,60,"34790"
113,"spotify:track:3NjAwkM75GH3cvfV9zRtv8","BUSHIDO ZHO","vodila","cplus",1,95,25,"34679"
114,"spotify:track:6HMk2bFT4VkIWwIAmDCqHj","Poshlaya Molly, HOFMANNITA","#HABIBATI","DROPBLED",8,94,11,"34650"
115,"spotify:track:7bvl0wSkJ7AzfbXwRGJDSy","LIL KRYSTALLL, Лоя (5sta Family)","Я БУДУ","LIL KRYSTALLL",6,96,9,"34531"
116,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",32,82,38,"34283"
117,"spotify:track:7HTg62Q8pSIO5QRxvCDc0X","Golubenko, Clonnex","Мила","BEST MUSIC",64,116,7,"34210"
118,"spotify:track:5azkCMYWwZNKU1F5hGDIQS","Scally Milano","ДЕНЬГИ В КЛУБЕ","Scally Milano",118,-1,1,"34203"
119,"spotify:track:0fLampmh4qsOLGitXM171a","PLOHOYPAREN","Таблетка","И.С.Б",26,112,47,"34035"
120,"spotify:track:2PqtiIAHQhZfOH5GTAonYt","MamaRika","Kava","MamaRika",77,93,34,"33976"
121,"spotify:track:09NXCjWIBMQDQLOv6AMyDN","MBreeze","Окупанту","A-post",104,136,11,"33976"
122,"spotify:track:0SzgZTPTdQyBzDKvrq8VlR","ENLEO","веди мене в храм","SADNESS RCRDS",122,123,4,"33959"
123,"spotify:track:3dv8ZQa96c7IueO4pgKNyy","Scally Milano","Одержим","Scally Milano",123,-1,1,"33920"
124,"spotify:track:5TK74MJYRmwU5NIAjGRvRq","Scally Milano, uglystephan","Я хочу тебя трахать","AMC MUSIC",27,106,38,"33699"
125,"spotify:track:2biQrVojyWPDk6f15rSGJ9","Clonnex","Karpats`kyj Drap","Lemniskata LLC",110,137,4,"33180"
126,"spotify:track:6gg8BjbmohTzewwSGcuSlj","Jerry Heil","WHEN GOD SHUT THE DOOR","JERRY HEIL",126,126,2,"33016"
127,"spotify:track:1qC93FzhcsGUFG2ZvcQzrT","Valentin Strykalo","Так гріє","Валентин Стрыкало",34,101,40,"32985"
128,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",73,92,22,"32976"
129,"spotify:track:7jEDJBRIg66qcKcFpgwbUr","SLAVA MARLOW, Платина, Лера Маяк","Детские травмы","SLAVA MARLOW",129,-1,1,"32702"
130,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",94,108,29,"32663"
131,"spotify:track:3khEEPRyBeOUabbmOPJzAG","Kenshi Yonezu","KICK BACK","Sony Music Labels Inc.",114,164,10,"32566"
132,"spotify:track:5Iuwed4U0EhaQTKDTmCTWI","zxcursed","never enough","A+",4,100,41,"32553"
133,"spotify:track:19CkdonOQ9GzR4LNyom85w","Skofka","Крузак","Skofka",122,133,30,"32549"
134,"spotify:track:3yDdBYJc55fW1l56EsOgeC","ПОЛМАТЕРИ","псы попадут в рай","Streaming Club, under exclusive license to Rhymes Music Inc.",98,98,5,"32466"
135,"spotify:track:5Z8YDahqRCzMQRwKZPk5dC","Big Baby Tape, kizaru","Million","KISS KOALA",2,115,61,"32135"
136,"spotify:track:25pKz1rhWO7kYoCZKxNlPQ","Scally Milano, 163ONMYNECK, FEARMUCH","Два","Scally Milano",136,-1,1,"31881"
137,"spotify:track:3CCF9HAE7ia9VrME9gQxoN","Skofka","Береза стара","Skofka",104,156,13,"31864"
138,"spotify:track:56wSomSllGESHGhcfHrvEw","Okean Elzy, Odyn v Kanoe","Місто весни","ТОВ ""Суперсиметрія""",41,102,46,"31749"
139,"spotify:track:5qKLAXmy19fE0Z9vRbLFhz","Sasha Chemerov, Boombox","Любила","Sasha Chemerov",64,105,39,"31711"
140,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,131,87,"31310"
141,"spotify:track:7wCmS9TTVUcIhRalDYFgPy","Pixies","Where Is My Mind? - Remastered","4AD",128,141,14,"31086"
142,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",124,124,5,"30923"
143,"spotify:track:0cCXLN9eUn6dmAgDPpZaJV","jockii druce","шо ви браття","3761125 Records DK",11,119,41,"30853"
144,"spotify:track:6MlIIJwO4FxnOlrpOrS4hU","INTERWORLD","METAMORPHOSIS - Sped Up","INTERWORLD",126,143,6,"30815"
145,"spotify:track:4jvw60Iw8LpSRJwy1sOmoB","Шайни","Yeyo!","Mansion Music",7,114,45,"30802"
146,"spotify:track:5grohwSCKaYj35Ea8LjpUT","Motor'Rolla","Восьмий колір","Bog Da Nova Muzyka",71,122,40,"30720"
147,"spotify:track:1OeGvzNcGC2s6F41lmCdjA","remember.","Кожура","VAUVISION",1,129,50,"30593"
148,"spotify:track:0JqA8n5VF8GzM36YPyeKPE","Boombox","Люди","\""melomania\"" Llc",76,130,37,"30583"
149,"spotify:track:3IuQWB6BsGFc55IOCOGzBK","SadSvit","Персонажі","Independent",95,140,9,"30555"
150,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",52,118,50,"30498"
151,"spotify:track:49uZPm1sSQPcJmN1TnbXij","KRBK","24","KRBK",96,128,29,"30436"
152,"spotify:track:1K2ORdYBMvi5h4FvQn5hpX","Мюслі UA","Вова, їбаш їх блять","мюслі UA",2,125,36,"30405"
153,"spotify:track:4oMyggIzClkOcCTvotFLkP","Ghostface Playa","Why Not","Ghostface Playa",62,134,34,"30249"
154,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",13,188,11,"30181"
155,"spotify:track:5YfKLc8TrlItpQez1B63od","SLAVA MARLOW","Ровер","SLAVA MARLOW",155,-1,1,"30000"
156,"spotify:track:0O3TZYgwaRadNprRONZ7iX","PROBASS ∆ HARDI","Доброго вечора - Where Are You From","Comp Music",20,139,43,"29932"
157,"spotify:track:3JtqmQTqsJBt6bd6iVtlaI","Epolets","Зраджуй","Epolets",25,162,27,"29864"
158,"spotify:track:0G17UriYHMjXnZE2OJJSMR","Xantesha","SUNRISE (Slowed + Reverb)","Xantesha",84,169,15,"29762"
159,"spotify:track:3TgVv1B12UrF0cLFAHXuer","LIL MORTY","I Am Cute","Lil Morty",155,-1,8,"29666"
160,"spotify:track:7GFeKobpFEF8PmecVHgJ3X","LAUD","2 дні","ENJOY! Records",55,142,40,"29612"
161,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",132,144,12,"29593"
162,"spotify:track:1MiUVjoHt4jiskDrt2ZHrq","LIL MORTY","Я пиздатый","Lil Morty",20,197,66,"29512"
163,"spotify:track:3F8ydJz1se1vIxZTRcRjIJ","SHADXWBXRN, ARCHEZ, KXNVRA","PRINCE OF DARKNESS","SHADXWBXRN x ARCHEZ x KXNVRA",85,152,40,"29469"
164,"spotify:track:5jXocrsUwpKwWyI5BZLKFA","shadowraze, LXNER, quiizzzmeow","adaptive strike","SAVAGE$TATION",2,145,45,"29324"
165,"spotify:track:7xyD7BnPi2pY0qrlae3Znd","LOVV66","БАЙ БАЙ","LOVV66",105,120,6,"29305"
166,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",6,132,60,"29280"
167,"spotify:track:12L3PRi1KaDiCPhFngI6Al","Odyn v Kanoe","Човен","Один в каное",81,148,34,"29278"
168,"spotify:track:0EgNmGWjnYm3FMyaOW5xsM","Ed Sheeran, Antytila","2step (feat. Antytila)","Atlantic Records UK",4,185,34,"29188"
169,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,168,126,"29018"
170,"spotify:track:1QxcWlk8PivolUaWcpAoNq","I Monster","Who Is She ?","Instant Karma",87,110,4,"28978"
171,"spotify:track:0XLRzuKfJ68J8DEBftbMst","Kalush Orchestra, KALUSH, KOZAK SIROMAHA","Нумо Козаки (Kalush Orchestra feat. KOZAK SIROMAHA)","Kalush Orchestra feat. KOZAK SIROMAHA",70,107,3,"28858"
172,"spotify:track:4ZhLYdmhWdPTZcnAy9SZZO","ПОЛМАТЕРИ","ярче звёзд","Streaming Club, under exclusive license to Rhymes Music Inc.",12,161,33,"28854"
173,"spotify:track:3gtOXzaB4v6CFeQcIIS6JP","Artem Pivovarov","Ой на горі","BEST MUSIC",65,146,23,"28728"
174,"spotify:track:4woIQ3pGTLrBPKav9VHzWV","LOVV66","10М ОТ ДОМА","LOVV66",81,147,10,"28701"
175,"spotify:track:3yRDM5tBS7H8HG64y3x9kw","CHEEV","Гарно так","UMPG MUSIC",33,149,25,"28594"
176,"spotify:track:2kx5sQgmjYug0GiDh1a4sU","Cheriimoya, Sierra Kidd","Living Life, In The Night","Arista Records",53,150,33,"28557"
177,"spotify:track:5JkALM9RiMKLvQNWqUiMBP","kizaru","Дежавю","KISS KOALA",1,159,128,"28514"
178,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",26,158,83,"28396"
179,"spotify:track:33iXbCWQerbaT3T9zpSJSf","LIL MORTY","НАС НЕ ВЕРНУТЬ","Lil Morty",52,-1,2,"28377"
180,"spotify:track:4B8gtpBuEtU9XUizl6BK2W","MoonDeity","WAKE UP!","MoonDeity",87,175,10,"28148"
181,"spotify:track:51K6oQ8WNneTfUaaQnzQdq","СЕРЕГА ПИРАТ","Почему ты еще не фанат?","Streaming Club, under exclusive license to Rhymes Music Inc.",102,127,25,"28084"
182,"spotify:track:5lJb9P3Qw02iy9devvcbjA","KRBK","Девушка в чёрном","KRBK",171,171,3,"28069"
183,"spotify:track:1tkHHqMZaVoNtQvC32Om8X","ONIMXRU, STRAWANGLE","PSYCHO CRUISE","ONIMXRU x STRAWANGLE",139,165,4,"28053"
184,"spotify:track:7giM1afPSppWJMFLtXriGC","Big Baby Tape, kizaru","Bandana","KISS KOALA",1,174,61,"27981"
185,"spotify:track:3EvXQ9WTEXedoztF3uBU8r","Scally Milano","Могу Ли Я?","Scally Milano",185,-1,1,"27938"
186,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",10,151,93,"27919"
187,"spotify:track:48rEQMOxcCHEmSj4zYZGDt","SLAVA MARLOW","Лиза","SLAVA MARLOW",187,-1,1,"27879"
188,"spotify:track:3Hff4mCaUFKzrq05w78tEn","Clonnex","Ya Lyublyu","Lemniskata LLC",6,167,18,"27878"
189,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",114,176,20,"27820"
190,"spotify:track:7531LJBRaF28aP1wTepJNO","SLAVA MARLOW","Каблуки","SLAVA MARLOW",190,-1,1,"27721"
191,"spotify:track:2oWgWLuVC8rWvUn1eiNHmZ","Scally Milano, Pasha Technique, uglystephan","Променяла","Scally Milano",191,-1,1,"27647"
192,"spotify:track:7D8k995g6jdie4NF1E7Tpu","WENARO, LXNER","Лёд","SAVAGE$TATION",2,155,70,"27524"
193,"spotify:track:4xF4ZBGPZKxECeDFrqSAG4","Øneheart, reidenshi","snowfall","Øneheart & reidenshi / dreamscape",161,163,6,"27454"
194,"spotify:track:6bCLkzoE3agC7Ws9NxVxIn","KRBK","Крепче","KRBK",184,184,2,"27451"
195,"spotify:track:7KmbiagSkUbepU88x7NWjb","Kordhell","Scopin","Kordhell",195,-1,1,"27447"
196,"spotify:track:0ubXin6z8GIsaVDppNWezJ","TVORCHI","Боремося","Tvorchi",154,-1,2,"27365"
197,"spotify:track:6jdwbcH788txYS6Doy1F1j","1nonly, SXMPRA","Step Back!","NSF Productions LLC",163,-1,3,"27336"
198,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",22,160,61,"27229"
199,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,178,123,"27222"
200,"spotify:track:38Jz5IUEXhwvI8c9GKODQU","kizaru","Break Up","Effective Records / Haunted Family",7,113,5,"27143"
