rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
61,"spotify:track:5561HkcMU0A4i3D6Tlsxhe","Okean Elzy","Обійми","ТОВ ""Суперсиметрія""",26,60,4,"34417"
62,"spotify:track:56wSomSllGESHGhcfHrvEw","Okean Elzy, Odyn v Kanoe","Місто весни","ТОВ ""Суперсиметрія""",47,99,8,"34272"
63,"spotify:track:4GC6tlXcAsyp4pNrlyo1pb","Odyn v Kanoe","У мене немає дому","Kanoemusic",63,125,2,"34222"
64,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,106,56,"34175"
65,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",2,74,37,"33804"
66,"spotify:track:1n7AVWNbLx5OUhItzDTj4A","Jerry Heil","#ПОШТА","Secret Service Digital & Publishing LTD",66,110,3,"33650"
67,"spotify:track:5X33A2X2OuQXUOKhawWCMm","Skryptonite, Райда","Baby mama","Musica36",1,68,38,"33609"
68,"spotify:track:1MiUVjoHt4jiskDrt2ZHrq","LIL MORTY","Я пиздатый","Lil Morty",20,57,32,"33579"
69,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,61,48,"33114"
70,"spotify:track:7GFeKobpFEF8PmecVHgJ3X","LAUD","2 дні","ENJOY! Records",70,-1,1,"32439"
71,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",52,73,11,"32119"
72,"spotify:track:0fLampmh4qsOLGitXM171a","PLOHOYPAREN","Таблетка","И.С.Б",55,63,8,"32048"
73,"spotify:track:4stWOQpaEynPUlVAb4Jtw9","СЕРЕГА ПИРАТ","Тп на аме","Streaming Club, under exclusive license to Rhymes Music Inc.",62,62,8,"31860"
74,"spotify:track:1AMf9lmFOmLmb0e57QB78e","Дора, MAYBE BABY","Барбисайз","Streaming Club, under exclusive license to Rhymes Music Inc.",6,56,15,"31646"
75,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,79,35,"31584"
76,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",51,66,46,"31492"
77,"spotify:track:6nl2T8YjOdFFnQ4xBHXfdm","The Kiffness, Boombox","Oy U Luzi Chervona Kalyna - Army Remix","Kiff Records",77,149,2,"31483"
78,"spotify:track:2INWHGzw5qTbdeLDARChfe","Kambulat","Привет","Legacy Music",9,69,19,"31094"
79,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,85,51,"31068"
80,"spotify:track:0Y5i43d7YtHWyYulOojDXP","Okean Elzy","Без бою","ТОВ ""Суперсиметрія""",27,90,4,"30983"
81,"spotify:track:2398GSLbctyjLClJrqskt2","Sqwore","Звезда упала","OOO Universal Music",6,70,17,"30702"
82,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",82,103,44,"30413"
83,"spotify:track:4ZOjdqmXLuwHDQUn9WWoFR","Минин","Зелёный глаз","VHQ Distribution",35,72,6,"30241"
84,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",31,83,52,"30200"
85,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,88,61,"30199"
86,"spotify:track:1xwDjxLlGNxXiHYqltJvpH","конец солнечных дней","дети немой страны","A+",61,82,25,"29859"
87,"spotify:track:2mKa6WpSZ97avRyIlPKRK8","quiizzzmeow","сети","SAVAGE$TATION",5,67,14,"29733"
88,"spotify:track:1QyvurbWtrlEUK1ZnyHsyH","Nikitata","ДРЕССКОД","Goost Music",16,75,16,"29527"
89,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,81,45,"29425"
90,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,89,87,"29340"
91,"spotify:track:0miDZPhTC5rLUc514v6Pck","Nekoglai","Cumback","THRILL PILL",16,44,3,"29167"
92,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",62,78,48,"29162"
93,"spotify:track:175xPRXSrf7RSWdjAhc6oD","Nikitata","ТАЙМАУТ","Goost Music",11,101,25,"28898"
94,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,102,87,"28760"
95,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,84,89,"28757"
96,"spotify:track:1GT4VFRNFDAwmbhztzKgMT","Zhadan i Sobaky","Автозак","Жадан і Собаки",96,151,2,"28745"
97,"spotify:track:3F8ydJz1se1vIxZTRcRjIJ","SHADXWBXRN, ARCHEZ, KXNVRA","PRINCE OF DARKNESS","SHADXWBXRN x ARCHEZ x KXNVRA",85,98,4,"28652"
98,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,95,39,"28640"
99,"spotify:track:3sRsr0TzQ1gMEEzJfWf9cW","remember.","Я всё решу (Intro)","VAUVISION",9,80,10,"28600"
100,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",33,77,65,"28581"
101,"spotify:track:4xx37dCWh0zxsWsq4zg6GF","Griffinilla","Hard Drive","Griffinilla",64,91,4,"28530"
102,"spotify:track:6TYmpWMxhqv0TVtiAIwzBW","MORGENSHTERN","ПОЧЕМУ?","Atlantic Records Russia",4,76,10,"28430"
103,"spotify:track:6qZra71fzsZOgmCPwzBKLt","FACE","Vlone","Face",91,93,7,"28408"
104,"spotify:track:0sTlGEld0h8kIPZaKDYUf4","The Rare Occasions","Notion","Elektra (NEK)",55,71,15,"28137"
105,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",11,116,17,"28039"
106,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",47,115,18,"27980"
107,"spotify:track:3oN1sJcKLYbc8z4tO6sjVE","SHADXWBXRN","KNIGHT","SHADXWBXRN",56,64,3,"27939"
108,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,94,50,"27677"
109,"spotify:track:1Kp2TF4fFYjJPqEMf1U0RK","OG Buda, 17 SEVENTEEN, MAYOT","Вина","KISSKOALA",6,100,14,"27561"
110,"spotify:track:5PyqnR2KX6a6qwf6l9rgpj","Stray Kids","Charmer","Republic Records - Stray Kids",110,-1,1,"27451"
111,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",31,87,27,"27391"
112,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,104,58,"27299"
113,"spotify:track:6h2f5GrfpXo6eZCxUdzvF2","Big Baby Tape, kizaru","Mama Makusa","KISS KOALA",4,109,22,"27207"
114,"spotify:track:0HqZX76SFLDz2aW8aiqi7G","Imagine Dragons","Bones","KIDinaKORNER/Interscope Records",114,157,2,"26897"
115,"spotify:track:70IFNhUiuZohVFIQLFmgDY","BUSHIDO ZHO","макинтош бизнес онли","cplus",14,92,8,"26858"
116,"spotify:track:658QJ4p8WcbT3O7iWLpO1D","Kaito Shoma, DJ Paul, Kingpin Skinny Pimp","Scary Garry","Kaito Shoma x DJ Paul",104,113,20,"26668"
117,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",83,108,29,"26442"
118,"spotify:track:26yvlxKTtN2u3mpbl6AIeI","FACE","Антидепрессант","Face",118,118,7,"26408"
119,"spotify:track:571md1FedFYFaYUMUktYaF","FACE","ЮМОРИСТ - Original Motion Picture Soundtrack","Face",56,119,44,"26407"
120,"spotify:track:5VwOAFFqlLikti3l1RJnPz","Stray Kids","VENOM","Republic Records - Stray Kids",120,-1,1,"26395"
121,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,114,83,"26153"
122,"spotify:track:2diJF8UbIsmOilJU3BTTyM","Twinky","Ghoul","OOO Universal Music",31,97,25,"25813"
123,"spotify:track:04cMUwER7r2VwqMCj4kYJ9","ZODIVK","Devil Eyes","ZODIVK",96,96,4,"25704"
124,"spotify:track:3EkGH0yreaWUFAXBil8rmH","KALUSH, Skofka","Файна (feat. Skofka)","Columbia Local",124,198,3,"25687"
125,"spotify:track:0OQf2nxEo29HqO4iUuHCov","вышел покурить","вопрос","Dying sky",124,141,9,"25566"
126,"spotify:track:4l2cybnuXksxxKzCCSDPfV","Go_A","Kalyna","Universal Music Polska Sp. z o.o.",126,-1,1,"25560"
127,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",39,121,4,"25536"
128,"spotify:track:1qNe5rzjYah7emeSt96L6n","Sqwore, rizza","Холодное оружие","KISS KOALA",64,111,22,"25480"
129,"spotify:track:5U6sM9kRxOJ2dXPyUT4w7l","ssshhhiiittt!","засыпай","ssshhhiiittt!",95,105,33,"25282"
130,"spotify:track:66jiJ5DX54pWNBL2Vt2859","Big Baby Tape, kizaru","Big Tymers","KISS KOALA",6,117,22,"25161"
131,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",108,131,64,"25109"
132,"spotify:track:5VXf1XETOMtk0WZIT4Bw3M","Nervy","Батареи","Navigator Records",115,129,10,"24931"
133,"spotify:track:307BZpDAtO3OwRs2wrV1S9","Okean Elzy","На небі","ТОВ ""Суперсиметрія""",56,136,4,"24908"
134,"spotify:track:0JqA8n5VF8GzM36YPyeKPE","Boombox","Люди","\""melomania\"" Llc",134,-1,1,"24893"
135,"spotify:track:5YDBHDEIgWkfairCJgGApW","Lusia Chebotina","СОЛНЦЕ МОНАКО","RockFam",25,126,20,"24888"
136,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,148,45,"24840"
137,"spotify:track:5axNFRXx6NST1qeRolD8E9","ssshhhiiittt!","надежда","ssshhhiiittt!",107,107,9,"24784"
138,"spotify:track:12L3PRi1KaDiCPhFngI6Al","Odyn v Kanoe","Човен","Один в каное",138,162,2,"24756"
139,"spotify:track:0cXmD7OpJfjmKP7zlrMQHS","хочуспать","спать с тобой","rabstvo",84,112,11,"24755"
140,"spotify:track:0i8YObgqnjZYoYJOQbwLHq","Poshlaya Molly, Eldzhey","Дом Периньон","DROPBLED",5,134,27,"24697"
141,"spotify:track:1qC93FzhcsGUFG2ZvcQzrT","Valentin Strykalo","Так гріє","Валентин Стрыкало",141,-1,1,"24687"
142,"spotify:track:5grohwSCKaYj35Ea8LjpUT","Motor'Rolla","Восьмий колір","Bog Da Nova Muzyka",142,-1,1,"24656"
143,"spotify:track:2hTwzEEN5XJGJzKjOYLbYa","Мері","Я з україни","Наш формат",143,188,2,"24602"
144,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,132,46,"24545"
145,"spotify:track:07OqyOeHz7LOGVuXUx4pr3","Платина, Дора","Сан Ларан","РНБ КЛУБ",7,120,21,"24513"
146,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",80,138,49,"24492"
147,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",138,142,14,"24436"
148,"spotify:track:51K6oQ8WNneTfUaaQnzQdq","СЕРЕГА ПИРАТ","Почему ты еще не фанат?","Streaming Club, under exclusive license to Rhymes Music Inc.",146,146,2,"24416"
149,"spotify:track:0J7oHYxjF6Oln61wy0kP2i","niteboi","u.","niteboi",120,130,10,"24412"
150,"spotify:track:2am944KUlJJbeXQ4nm1ipw","FACE","24 на 7","Face",139,139,7,"24322"
151,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,135,83,"24318"
152,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",29,144,88,"24287"
153,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,122,71,"24243"
154,"spotify:track:320b8n5Ew9RgzDP67tVIx1","Scally Milano, LOVV66","Буква Х","AMC MUSIC",59,124,14,"24186"
155,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",138,183,4,"23993"
156,"spotify:track:210n2xgoOzGnb3I1K8OF4v","Konfuz","Кайф ты поймала","Legacy Music",51,145,25,"23985"
157,"spotify:track:1cM6fsR7qJbls7CkU2Hway","Valentin Strykalo","Кайен","Валентин Стрыкало",75,156,11,"23880"
158,"spotify:track:2Foc5Q5nqNiosCNqttzHof","Daft Punk, Pharrell Williams, Nile Rodgers","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Columbia",114,143,4,"23700"
159,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",13,128,23,"23673"
160,"spotify:track:2ZTJxMmPZizet6NSJmSezo","uglystephan","Снова обогнал их","Mansion Music",66,133,25,"23671"
161,"spotify:track:1GAQCGqNVPWbM7Qm1cbi62","163ONMYNECK, BUSHIDO ZHO","СТОМАТОЛОГИЧКА","AMC MUSIC",76,123,5,"23506"
162,"spotify:track:0ZGHCIFlJWqwB4TpG8LFbe","КОСМОНАВТОВ НЕТ","МЯТОЙ - remix 2010","OOO Universal Music",2,86,11,"23413"
163,"spotify:track:1xHs6PLjlvqihewyitoP3A","Wellboy","Вишнi","Юрий Бардаш",74,-1,5,"23386"
164,"spotify:track:4ZXE5Lwt3DiQ1J66nP8YQj","СЕРЕГА ПИРАТ","Мой байк","Streaming Club, under exclusive license to Rhymes Music Inc.",78,127,4,"23315"
165,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",93,154,33,"23040"
166,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,153,89,"22992"
167,"spotify:track:6OMBhRhwg6cnWR9ghrTubA","Pornofilmy","Я так соскучился","Порнофильмы",56,155,67,"22823"
168,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,164,79,"22750"
169,"spotify:track:51347fxVTJWFi9mIw8mTGb","BOTASHE","ПНХ","Black Beats",169,-1,1,"22712"
170,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",129,159,9,"22663"
171,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,140,36,"22618"
172,"spotify:track:7qEZALeVloIwiz6tvX8ZUL","ALEKS ATAMAN, FINIK","Диалоги тет-а-тет","Streaming Club, under exclusive license to Rhymes Music Inc.",32,137,8,"22482"
173,"spotify:track:1qDqswcqJ7QxtbVlDv5P6W","Taras Chubay, Плач Єремії","Вона","Comp Music Ltd",173,-1,1,"22451"
174,"spotify:track:3uwnnTQcHM1rDqSfA4gQNz","Demi Lovato","Cool for the Summer","Hollywood Records",174,-1,1,"22396"
175,"spotify:track:1Re4DWmjTSYymDL3SpRE7c","Khrystyna Soloviy","Хто, як не ти?","ТОВ ""Суперсиметрія""",175,-1,1,"22378"
176,"spotify:track:75XM03G3WuW8vTRhJ7B3Hu","СЕРЕГА ПИРАТ","Гимн Дахака","Streaming Club, under exclusive license to Rhymes Music Inc.",176,176,3,"22372"
177,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",131,152,16,"22367"
178,"spotify:track:1llPAwXXqcuBGvd1WtFsot","Wellboy","Nozzy Bossy","Юрий Бардаш",56,-1,3,"22306"
179,"spotify:track:0YMRW5mlu9bUCWeRMZfB32","Miyagi & Andy Panda","Буревестник","Hajime Records",9,161,11,"22145"
180,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,169,87,"22143"
181,"spotify:track:4qYAgZDdKIGf137Nbdw6gR","KALUSH, Khrystyna Soloviy","Таксі","Columbia Local",37,-1,7,"22139"
182,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,158,35,"22108"
183,"spotify:track:70qbqCW6z92WESMZC1opsd","Nervy","Нервы","Navigator Records",179,185,5,"22089"
184,"spotify:track:6p9KkBAfxdiulHJWBBj5OK","Автостопом по фазе сна","Опианариум","KISS KOALA",159,173,4,"22052"
185,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,193,88,"22010"
186,"spotify:track:6m7QUKRStA95DXM4IS8eFD","Egor Kreed","LAMBO URUS","Warner Music Russia",4,182,22,"21826"
187,"spotify:track:0h3jDrGXvkETn0xJRcZOJ9","Big Baby Tape, kizaru","Dirrt","KISS KOALA",5,170,22,"21749"
188,"spotify:track:26m8YCzG7pNULecmoI5Ntt","Okean Elzy","Я так хочу...","ТОВ ""Суперсиметрія""",146,-1,3,"21701"
189,"spotify:track:5Wr1F6BoB9BQ4wtlefGpK3","Big Baby Tape, kizaru","So Icy Nihao","KISS KOALA",7,166,22,"21654"
190,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,189,51,"21455"
191,"spotify:track:7uJlcGDXjx8Ha6t8kWFlxf","MACAN","За всех","GOLDEN SOUND",18,147,7,"21418"
192,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,178,67,"21360"
193,"spotify:track:4TNT1dmWRE8RVpKDHLF8UP","Kaito Shoma","GAZ","Kaito Shoma",132,174,22,"21208"
194,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",113,175,60,"21191"
195,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,163,27,"21123"
196,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,186,86,"21070"
197,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,-1,41,"21044"
198,"spotify:track:2plJdCLTDrATAlL7pU8SeA","Stray Kids","FREEZE","Republic Records - Stray Kids",198,-1,1,"21034"
199,"spotify:track:4yqnxV2zcd2wWE8nFGpZgA","MONATIK","Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""","Kuzma Skryabin/Star Media",199,-1,1,"20846"
200,"spotify:track:4lBbG8BHYRvJAJE25bEMIm","METAN","Шнурки","A+",69,171,21,"20789"
