rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
122,"spotify:track:5VXf1XETOMtk0WZIT4Bw3M","Nervy","Батареи","Navigator Records",105,105,13,"26600"
123,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",80,123,52,"26538"
124,"spotify:track:24OKb78jzb0IEUKlNWnfcR","PHARAOH","Халливуд Хоус","Dead Dynasty",16,51,3,"26470"
125,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",39,127,7,"26453"
126,"spotify:track:05d0sXGApO7BPFY9tMwCXm","Pink Floyd, Andriy Khlyvnyuk","Hey Hey Rise Up (feat. Andriy Khlyvnyuk of Boombox)","Rhino/Parlophone",126,-1,1,"26405"
127,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,126,48,"26314"
128,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",128,146,19,"26269"
129,"spotify:track:1AMf9lmFOmLmb0e57QB78e","Дора, MAYBE BABY","Барбисайз","Streaming Club, under exclusive license to Rhymes Music Inc.",6,109,18,"26111"
130,"spotify:track:1qDqswcqJ7QxtbVlDv5P6W","Taras Chubay, Плач Єремії","Вона","Comp Music Ltd",130,171,4,"26052"
131,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,112,54,"26048"
132,"spotify:track:0MXSymo8sAZ3FYTHSf8zMZ","Buerak","Страсть к курению","Свет и Тени",111,111,2,"25866"
133,"spotify:track:6nqdgUTiWt4JbABDurkxMI","Hensonn","Sahara","Hensonn",47,125,21,"25793"
134,"spotify:track:5qKLAXmy19fE0Z9vRbLFhz","Sasha Chemerov, Boombox","Любила","Sasha Chemerov",64,163,5,"25774"
135,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,121,86,"25677"
136,"spotify:track:4v2RVsMWMLpzpmKq3THgFc","BUSHIDO ZHO","макинтош бизнес онли","cplus",14,106,11,"25657"
137,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,136,61,"25452"
138,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,197,44,"25452"
139,"spotify:track:658QJ4p8WcbT3O7iWLpO1D","Kaito Shoma, DJ Paul, Kingpin Skinny Pimp","Scary Garry","Kaito Shoma x DJ Paul",104,140,23,"25386"
140,"spotify:track:51K6oQ8WNneTfUaaQnzQdq","СЕРЕГА ПИРАТ","Почему ты еще не фанат?","Streaming Club, under exclusive license to Rhymes Music Inc.",140,162,5,"25276"
141,"spotify:track:1cmIuauHOxvxzTCFXFnNRL","Pornofilmy","В диапазоне","Порнофильмы",42,88,8,"25272"
142,"spotify:track:2398GSLbctyjLClJrqskt2","Sqwore","Звезда упала","OOO Universal Music",6,110,20,"25193"
143,"spotify:track:3ZKDhr5EaaVQLY82b3dMME","Arsen Mirzoyan","Вінні-Пух","Violet Music",104,104,2,"25120"
144,"spotify:track:4yqnxV2zcd2wWE8nFGpZgA","MONATIK","Старі фотографії - із к/ф ""Я, ""Побєда"" і Берлін""","Kuzma Skryabin/Star Media",144,151,4,"25086"
