rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
82,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",82,97,5,"27491"
83,"spotify:track:2BITQ360Knh6qNAOqR7Dyq","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment / 10K Projects",8,84,7,"27449"
84,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,91,44,"27366"
85,"spotify:track:1aX0Ki80LFzzhqxqRlqbAV","Måneskin","Morirò da Re","RCA Records Label",35,73,5,"27101"
86,"spotify:track:2vuRLuYUWwwQgQtg1TzkKj","MORGENSHTERN, SLAVA MARLOW","Быстро","Atlantic Records Russia (Distribution)",3,93,35,"27089"
87,"spotify:track:3590AAEoqH50z4UmhMIY85","Måneskin","Torna a casa","RCA Records Label",36,72,5,"26965"
88,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",88,109,27,"26721"
89,"spotify:track:7rRzijIIKQ8GntJ8IUwUyY","DJ SMASH, MORGENSHTERN","Новая волна","SHIRMAN/MORGENSHTERN/MANSION",2,74,12,"26690"
90,"spotify:track:7zDT00UVHuzrHorboTTOq6","SLAVA MARLOW","КОМУ ЭТО НАДО?","Atlantic Records Russia",5,82,6,"26281"
91,"spotify:track:0IaWYTFIHIu1iHytmq3gup","MORGENSHTERN","РЕТРО РЕЙВ","Atlantic Records Russia",8,71,5,"26273"
92,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,99,48,"26107"
93,"spotify:track:4M2O9at0fryRSQYVh3MgdK","uglystephan","Skamming Shit","Mansion Music",17,90,17,"26055"
94,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",94,-1,1,"25952"
95,"spotify:track:6qWaZ2KzYhyrv1ILuAcIIv","MORGENSHTERN, Eldzhey","Cadillac","Atlantic Records Russia (Distribution)",2,98,50,"25613"
96,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,100,22,"25460"
97,"spotify:track:37H0CwLD3FGeHoEjlY4LAO","GONE.Fludd","Плохая Сука","KISS KOALA",41,68,3,"25196"
98,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,121,30,"25180"
99,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,116,48,"24937"
100,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",60,123,50,"24790"
101,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,120,29,"24752"
102,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,113,27,"24730"
103,"spotify:track:4Ft9USn7HYIEpBXi7tSUIA","MORGENSHTERN","PULL UP","Atlantic Records Russia",20,69,4,"24643"
104,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,95,7,"24481"
105,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",67,105,15,"24372"
106,"spotify:track:1JIvXMC0aCeLnOCs1EHpNW","Канги","Эйя","Legacy Music",13,114,27,"23983"
107,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,103,38,"23969"
108,"spotify:track:53bbEINuw0ez3ntLcqYCu2","SLAVA MARLOW","По Глазам","Atlantic Records Russia (Distribution)",1,112,35,"23844"
109,"spotify:track:09w8NWGkVQKOWjFhuQBNIV","MORGENSHTERN","ПАПИН ТАНК","Atlantic Records Russia",18,86,4,"23747"
110,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,110,50,"23721"
111,"spotify:track:1AZuaG5hJkoapYDd1g45iU","T-Fest","Не бесконечно","LEMNISKATA",102,102,2,"23586"
112,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",10,139,44,"23512"
113,"spotify:track:4Ezvx5GXKE8hmuHq2WIxYv","The Limba, Skryptonite","Ронин","Musica36",75,75,2,"23479"
114,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,107,10,"23450"
115,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",14,124,14,"23448"
116,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",53,118,49,"23382"
117,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,119,49,"23141"
118,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,129,44,"23134"
119,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,115,15,"23098"
