rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
18,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",18,28,2,"65191"
19,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",17,17,10,"64491"
20,"spotify:track:2d1MywHy6FwKdzxFuSJnwl","Imagine Dragons","Wrecked","KIDinaKORNER/Interscope Records",20,-1,1,"63282"
21,"spotify:track:0FAdSVliQTyp25W6eh0QCw","MORGENSHTERN","SHOW","Atlantic Records Russia",2,14,8,"63007"
22,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,15,9,"60285"
23,"spotify:track:1nJJOKAt8FSzTdQtf3wNea","Pretty Scream, MAYOT","Ты","OOO Universal Music",23,26,4,"58611"
24,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,25,34,"58571"
25,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",25,34,4,"56886"
26,"spotify:track:0BGwAKW4u8kWOhWFflZxfl","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,19,27,"55529"
27,"spotify:track:7mEDVrAHDnQJStDo8jKJJm","Go_A","SHUM","Universal Music Polska Sp. z o.o.",4,20,9,"54781"
28,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",28,32,2,"54426"
29,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,33,9,"53871"
30,"spotify:track:2Db7e6H4R5XXnyuTtxUggp","MORGENSHTERN","ДУЛО","Atlantic Records Russia",1,21,9,"53795"
31,"spotify:track:5uDXZnyjYTjaMxDIjFhXsC","MORGENSHTERN, Imanbek, Fetty Wap, KDDK","Leck","Effective Records",2,22,10,"53770"
32,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,38,18,"52983"
33,"spotify:track:0NPRigM2lZGGFW3OD48g43","Wellboy","Гуси","PAPA MUSIC",33,78,2,"52307"
34,"spotify:track:7HMz8o0m7ASQ3ImFPfhWTY","Måneskin","CORALINE","RCA Records Label",9,24,7,"52094"
35,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,29,16,"50092"
36,"spotify:track:3x07zKO2T4OcRq0AjE2Oac","MORGENSHTERN","OLALA","Atlantic Records Russia",6,23,6,"49940"
37,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,27,6,"49832"
38,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,37,14,"48677"
39,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,35,52,"47853"
40,"spotify:track:1MnwDuTK1m9AV3nV3kUVes","HammAli & Navai","У окна","Atlantic Records Russia",40,-1,1,"47818"
41,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,47,50,"47708"
42,"spotify:track:1FDMf01sTi7wkZ5RqUndTN","OG Buda, MAYOT","Добро Пожаловать (Prod. by wex & treepside)","cplus",19,41,11,"46857"
43,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,30,24,"46542"
44,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,51,52,"46064"
45,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",31,36,8,"45252"
46,"spotify:track:6HHcW1tddM6sHVBBjOkeIb","MORGENSHTERN","DINERO","Atlantic Records Russia",9,43,6,"45197"
47,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,48,52,"45137"
48,"spotify:track:4LMDURDB7ZcfDZKhLKyG5D","OG Buda, Egor Kreed, MAYOT, SODA LUV","Сайфер","KISSKOALA",41,44,10,"43701"
49,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",10,46,13,"43492"
50,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,42,34,"43435"
51,"spotify:track:6g2r8GK0vQz2xHBeMeBJth","MORGENSHTERN","PABLO","Atlantic Records Russia",3,39,7,"42520"
52,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",45,45,8,"41791"
53,"spotify:track:0BRbI3ZMPXuj9yA7ChDGOW","PlayaPhonk","Phonky Town","Arista Records",14,49,9,"41541"
54,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,40,3,"40358"
55,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",55,65,3,"39614"
56,"spotify:track:6UsqOehjmlpuWqo9ghiIrP","MORGENSHTERN","Если я спал с тобой","Yoola",56,74,2,"39614"
57,"spotify:track:45jJ6Q9LYboGyjH0vuOhM2","MORGENSHTERN","Cristal & МОЁТ","Atlantic Records Russia (Distribution)",1,52,28,"39464"
58,"spotify:track:0yPQB0dC23cqu9isXsIV1l","DEAD BLONDE","Бесприданница","GSPD",15,50,9,"39356"
59,"spotify:track:77xp5NlTBLmomb10ktsH4Q","Mekhman","Копия пиратская","A+",53,95,6,"38658"
60,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",12,54,11,"37211"
61,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",20,55,36,"36554"
62,"spotify:track:4DBSQFtcGCJyo6Hs3ZoAp9","SLAVA MARLOW","ТЫ ГОРИШЬ КАК ОГОНЬ","Atlantic Records Russia",1,57,20,"36458"
63,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",7,53,7,"36195"
64,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,68,51,"35816"
65,"spotify:track:6JbZYUhyqil0sCYiqEyTKm","SLAVA MARLOW","Снова я напиваюсь","Atlantic Records Russia (Distribution)",1,64,40,"35390"
66,"spotify:track:0pqPu0m8qE45yJWqXEmpWe","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",51,58,7,"34764"
67,"spotify:track:1C0UmBm1nyXdjiek3nQKAz","MORGENSHTERN","NOMINALO","Atlantic Records Russia",11,76,6,"34084"
68,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,63,32,"33257"
69,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,88,52,"33096"
70,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,62,22,"32975"
71,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,75,11,"32258"
72,"spotify:track:2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run","Mosley Music/Interscope Records",50,69,9,"31138"
73,"spotify:track:53iGzPusAzNm0NaNrlWv8h","kizaru, Big Baby Tape","Stick Out","KISS KOALA",1,56,10,"30934"
74,"spotify:track:5OvZLep4q8ar9Ui1SbN2cS","MAYOT","Снег","cplus",58,59,6,"30363"
75,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",75,116,7,"29787"
76,"spotify:track:4OEFimDOokeMcxvWdmWbuI","Krovostok","Амфибия","Шило, Фельдман, Фантомас 2000",76,137,3,"29525"
77,"spotify:track:1nWPjOyTB3syHbNDiqEgN2","MATRANG","ПАТРИАРХАТ","Gazgolder",77,-1,1,"29309"
78,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,108,52,"29230"
79,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",53,110,51,"29152"
80,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",65,73,30,"29114"
81,"spotify:track:6rnmvTLg2KnF0rZUCgRWHH","MAX BARSKIH, Zivert","Bestseller","Secret Service Digital & Publishing LTD",28,70,16,"29018"
82,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,67,30,"29015"
83,"spotify:track:2JW4xfHvM6t4Fgov0jDRZz","Egor Kreed","ТЕЛЕФОН","Warner Music Russia",83,-1,1,"29005"
84,"spotify:track:0qXD9wRPGXY9WBPmcd9Hn9","KALUSH, Skofka","Давай начистоту (feat. Skofka)","Columbia Local",84,-1,1,"28976"
85,"spotify:track:2BITQ360Knh6qNAOqR7Dyq","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment / 10K Projects",8,93,9,"28809"
86,"spotify:track:4l2UYYBG8KknvRZ37khFfX","Miyagi & Andy Panda, TumaniYO","Оттепель","Hajime Records",46,61,5,"28661"
87,"spotify:track:4HBZlDcXrlUnGYJHMCZSI7","Flëur","Формалин","Flëur",58,82,11,"28351"
88,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",60,102,52,"28319"
89,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,109,9,"28294"
90,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",84,84,29,"28069"
91,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,85,40,"27943"
92,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",92,170,4,"27875"
93,"spotify:track:3LiyBbbo5Negbgq9RV9qJa","SODA LUV","ХОТБОКС (prod. by Young Royce)","cplus",10,60,26,"27841"
94,"spotify:track:2ig9i7fHMdqXQREpMlO9y7","JAMIK, PUSSYKILLER","Франция","Limited Edition",5,79,16,"27827"
95,"spotify:track:6qbIECewSOpuBhWaU98Sp8","MORGENSHTERN","HUBLOT","Atlantic Records Russia",8,66,6,"27793"
96,"spotify:track:0gZftpadaavICyLfHiCMUz","DOROFEEVA","Почему","MOЗGI Entertainment",49,71,4,"27672"
97,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",97,139,11,"27428"
98,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,97,24,"27185"
99,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",81,146,13,"27107"
100,"spotify:track:2vuRLuYUWwwQgQtg1TzkKj","MORGENSHTERN, SLAVA MARLOW","Быстро","Atlantic Records Russia (Distribution)",3,77,37,"26907"
101,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,86,27,"26807"
102,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,128,33,"26520"
103,"spotify:track:7AB1TtGbNXkixdYZtJRb4u","INNA","Flashbacks","Gamma Music, under exclusive license from Global Records",103,103,2,"26465"
104,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,123,51,"26318"
105,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,127,26,"25834"
106,"spotify:track:3aVNCtmLR9BSgFALSySejF","MORGENSHTERN, Eldzhey","Cadillac","Atlantic Records Russia (Distribution)",2,118,52,"25741"
107,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",107,180,7,"25670"
108,"spotify:track:2zADuep4HUIuHenIPxZmvd","Eibell","You Know","Eibell",108,-1,1,"25595"
109,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,142,52,"25524"
110,"spotify:track:2SGZmcm0WTf84i4VqzUl1p","Eldzhey","Candy Flip","OOO Universal Music",71,72,5,"25492"
111,"spotify:track:1BXPogWDVAYnHmTpCu4PxB","MORGENSHTERN","БЕБЕБЕ","Atlantic Records Russia",10,89,7,"25394"
112,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,96,50,"25357"
113,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,121,32,"24983"
114,"spotify:track:12BfsRTFvmYVU5zZmdpGHg","MORGENSHTERN","GTA","Atlantic Records Russia",12,90,6,"24978"
115,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,83,46,"24580"
116,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,87,4,"24199"
117,"spotify:track:6QB1oWG24viKZEW3WgXWeZ","MORGENSHTERN","Я КОГДА-НИБУДЬ УЙДУ","Atlantic Records Russia",15,81,6,"24105"
118,"spotify:track:5MOhlrmbyU35DwLqLaMihy","Zivert","Рокки","Первое музыкальное / СЕМЬЯ",60,94,4,"23924"
119,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,138,50,"23886"
120,"spotify:track:7pimTwSxwlq3OeG8ARZqEK","SODA LUV","Go! Смув","SODA LUV",15,135,25,"23865"
121,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,151,52,"23669"
122,"spotify:track:41iAiU7qd41KhzlmDTEA91","ANAZED","И я","KISS KOALA",122,-1,1,"23659"
123,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",14,124,16,"23652"
124,"spotify:track:0it54iKy1GnlasxIJWhHZ8","Magnum Opus, MAYOT","Новенький","Magnum Opus & MAYOT",124,-1,1,"23639"
125,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",67,112,17,"23586"
126,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,106,31,"23539"
127,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",10,122,46,"23434"
128,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,130,47,"23390"
129,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",129,165,16,"23314"
130,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,105,50,"23260"
131,"spotify:track:4M2O9at0fryRSQYVh3MgdK","uglystephan","Skamming Shit","Mansion Music",17,101,19,"23112"
132,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",15,152,46,"23106"
133,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,120,46,"22851"
134,"spotify:track:7rRzijIIKQ8GntJ8IUwUyY","DJ SMASH, MORGENSHTERN","Новая волна","SHIRMAN/MORGENSHTERN/MANSION",2,98,14,"22787"
135,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",135,157,3,"22452"
136,"spotify:track:0MMyJUC3WNnFS1lit5pTjk","Olivia Rodrigo","jealousy, jealousy","Olivia Rodrigo PS",136,-1,1,"22324"
137,"spotify:track:6l1Ot8lsZj5lzIxWjYHgUh","SODA LUV","Блэсс гад","SODA LUV",27,156,25,"22307"
138,"spotify:track:7FdUvDkaE24o3FPIWTvzv2","Imagine Dragons","Follow You","KIDinaKORNER/Interscope Records",21,159,17,"22280"
139,"spotify:track:1AZuaG5hJkoapYDd1g45iU","T-Fest","Не бесконечно","LEMNISKATA",92,92,4,"22136"
140,"spotify:track:1aX0Ki80LFzzhqxqRlqbAV","Måneskin","Morirò da Re","RCA Records Label",35,114,7,"22124"
141,"spotify:track:3WgPWpJC7I4M64p1jrKLWH","SLAVA MARLOW","По Глазам","Atlantic Records Russia (Distribution)",1,100,37,"22027"
142,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,168,43,"21990"
143,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,119,29,"21944"
144,"spotify:track:2xdwCJLfKCkat14mlgR26M","Billie Eilish","Lost Cause","Darkroom/Interscope Records",26,111,5,"21941"
145,"spotify:track:7zDT00UVHuzrHorboTTOq6","SLAVA MARLOW","КОМУ ЭТО НАДО?","Atlantic Records Russia",5,91,8,"21899"
146,"spotify:track:6EupT5Q0bL7DH8JpFZAMHz","Jah Khalib","Следуй за мной","Warner Music Russia",55,125,3,"21796"
147,"spotify:track:3590AAEoqH50z4UmhMIY85","Måneskin","Torna a casa","RCA Records Label",36,115,7,"21640"
148,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,149,11,"21497"
149,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,163,37,"21412"
150,"spotify:track:0hjhA9lyFJ4wqCmOPRBz1a","LOVV66","Говорят чо","KISSKOALA",131,188,9,"21165"
151,"spotify:track:6gi6y1xwmVszDWkUqab1qw","JACKBOYS, Travis Scott, Young Thug","OUT WEST (feat. Young Thug)","Cactus Jack / Epic",123,154,16,"21134"
152,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,164,28,"21066"
153,"spotify:track:5ISgcj2vuSrL3FjHHnDPZU","Basta","Ты была права","Gazgolder",81,104,4,"20861"
154,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,129,17,"20840"
155,"spotify:track:1Yl5p4EDkBvLVf8lMcrbW2","Ramil'","Сон","KISSKOALA",80,134,13,"20704"
156,"spotify:track:7wgbL9jtSVoN1Gxe2o1MgR","MAYOT, BUSHIDO ZHO, SEEMEE","Ауди [prod. by Sqweezey]","cplus",33,131,39,"20671"
157,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,132,12,"20210"
158,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,148,52,"20208"
159,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,145,38,"20201"
160,"spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm","Trinidad Cardona","Dinero","Run It Up Records/Island",142,143,3,"20193"
161,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",25,179,52,"20125"
162,"spotify:track:27XMmSWSOXJ7eVb40tH93T","347aidan","MEMORIES!","Columbia",162,-1,1,"20077"
163,"spotify:track:6YdFDx6pbPRN1z65i4BYwM","GONE.Fludd","Пацаны II","KISS KOALA",10,147,34,"20053"
164,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",152,174,17,"20035"
165,"spotify:track:3R02XSW0lDknR5ZVFiTVrc","Artem Pivovarov","Рандеву - UA VERSION","BEST MUSIC",159,181,5,"20011"
166,"spotify:track:0ajFqM68Xa5bA0SsyhGU1M","LOBODA","Родной","KISS KOALA",47,166,18,"19978"
167,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,162,20,"19946"
168,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,144,22,"19923"
169,"spotify:track:07q0QVgO56EorrSGHC48y3","KISS","I Was Made For Lovin' You","Casablanca Records",117,117,3,"19887"
170,"spotify:track:3yqd95PmrKPCm8GatVA34l","MAYOT, FEDUK","Море","cplus",93,153,25,"19753"
171,"spotify:track:6oVJVkwrqYpbabgi39J49z","MAYOT","Лилия (prod. by DooMee)","cplus",48,155,27,"19633"
172,"spotify:track:4Ft9USn7HYIEpBXi7tSUIA","MORGENSHTERN","PULL UP","Atlantic Records Russia",20,169,6,"19628"
173,"spotify:track:4xhWfr0tyA7BGL7eXo8KnV","RØNIN","ALL GIRLS ARE THE SAME","Artist Partner Group",113,186,18,"19551"
174,"spotify:track:1V0XzDGcYMtjAysR3uyZbb","MiyaGi","Marlboro","Hajime Records",174,-1,4,"19538"
175,"spotify:track:4AIatGjGyVipeEAzCMTqOg","Måneskin","Somebody Told Me","RCA Records Label",66,176,6,"19503"
176,"spotify:track:4bf7qkQuP1TPn5mzWEIgyY","Платина, OG Buda","Групи","РНБ КЛУБ",176,-1,1,"19421"
177,"spotify:track:0hr4vDBoqPF59h9GpqeLdV","Scally Milano","Мамонт","Scally Milano",172,178,4,"19410"
178,"spotify:track:0IaWYTFIHIu1iHytmq3gup","MORGENSHTERN","РЕТРО РЕЙВ","Atlantic Records Russia",8,133,7,"19318"
179,"spotify:track:69C99PshwhT5jMz1SHheNO","Платина","Случайна","РНБ КЛУБ",179,-1,1,"19228"
180,"spotify:track:7FuvJwX4VDPE0bAIq9tfbP","T-Fest, Skryptonite","Ламбада","LEMNISKATA",64,-1,19,"19222"
181,"spotify:track:02RaTv7Cwmxai2AE4ig0Yu","blago white","ТЫ ТУПАЯ ИЛИ ГЛУПЫЙ","OOO Universal Music",172,172,2,"19112"
182,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",54,126,4,"19107"
183,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses (Imanbek Remix)","(P) (C) (2019) HITCO AND Godd Complexx, Inc. under license to Effective Records",9,-1,49,"18999"
184,"spotify:track:7BoobGhD4x5K96Me0hqC8Q","Bella Poarch","Build a Bitch","Warner Records",92,183,8,"18995"
185,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",70,182,13,"18929"
186,"spotify:track:5X33A2X2OuQXUOKhawWCMm","Skryptonite, Райда","Baby mama","Musica36",186,-1,1,"18861"
187,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,161,52,"18794"
188,"spotify:track:0WtaVxcn5mDsGpHNaqHCfw","OG Buda, Платина","Воссап","KISSKOALA",36,171,10,"18742"
189,"spotify:track:77VHb191LLkpsYJTS2cgEc","Mag.Lo","Team","723875 Records DK2",107,107,2,"18741"
190,"spotify:track:5rsylaCMgQ5q5IjrZBGm8q","Boulevard Depo","Friendly Fire - Prod. Avepack","Warner Music Russia",8,167,52,"18730"
191,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,-1,45,"18692"
192,"spotify:track:37H0CwLD3FGeHoEjlY4LAO","GONE.Fludd","Плохая Сука","KISS KOALA",41,140,5,"18548"
193,"spotify:track:4uDhts78RdwIDjEqPrYVKp","Alan Walker, Imanbek","Sweet Dreams","MER under exclusive license to Sony Music Entertainment Sweden AB, Effective Records",156,-1,2,"18522"
194,"spotify:track:7gskwSSJ0u2KijosXJorYT","LOVV66, OG Buda","Неправильно","KISSKOALA",34,158,12,"18457"
195,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",100,198,44,"18346"
196,"spotify:track:5kz9d0Cxx7RK8PjRLlWnAt","Max Korzh","2 типа людей","Макс Корж",24,-1,36,"18173"
197,"spotify:track:1qtmO3AkZ2OBrPaxnaKnS6","GONE.Fludd","Проснулся В Темноте","KISS KOALA",48,175,52,"18103"
198,"spotify:track:1M5W7ohpFE7H9CVQVEikj6","Султан Лагучев","Горький вкус","zvukm",65,-1,13,"18037"
199,"spotify:track:3SMiRuPM0923RjXSExd1U9","ONUKA","TY","VIDLIK",184,184,2,"17843"
