rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
137,"spotify:track:5YooS9GIteTPkXqntp6cns","МОТ, JONY","Лилии","Black Star",107,107,16,"28691"
138,"spotify:track:3Zvo4oKr1SRCIgfmHAuQlA","Zemfira","ХОЧЕШЬ?","Zemfira",138,166,8,"28679"
139,"spotify:track:0k1WUmIRnG3xU6fvvDVfRG","Drake, Future, Young Thug","Way 2 Sexy (with Future & Young Thug)","OVO",78,131,3,"28616"
140,"spotify:track:0FAdSVliQTyp25W6eh0QCw","MORGENSHTERN","SHOW","Atlantic Records Russia",2,110,19,"28543"
141,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,123,35,"28512"
142,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,132,43,"28207"
143,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,154,48,"28189"
144,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",144,164,3,"28064"
145,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,143,42,"27948"
146,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,149,54,"27850"
147,"spotify:track:7bTaz64nU7yrhIUbPPNctY","shadowraze","shadowfiend","Gamma Music",139,148,3,"27793"
148,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,121,13,"27691"
149,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,157,17,"27607"
150,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,139,39,"27432"
151,"spotify:track:2Db7e6H4R5XXnyuTtxUggp","MORGENSHTERN","ДУЛО","Atlantic Records Russia",1,137,20,"27011"
152,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",138,138,4,"27010"
153,"spotify:track:7JBQPFOBszYYGk4lUIfmfA","PHARAOH","На луне","SELF-ISSUED",153,186,5,"27004"
154,"spotify:track:2y9amiNtcZOgJXko2cH1qb","GSPD, DEAD BLONDE","У России три пути","GSPD",141,141,2,"26943"
155,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,180,57,"26802"
156,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,175,30,"26727"
157,"spotify:track:3dzwxkefk58p6aXC3ADRt9","PHARAOH","Дико, например","SELF-ISSUED",150,179,8,"26651"
158,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",158,-1,1,"26461"
159,"spotify:track:49eccJME4fYJnOwCmJMXfV","DVRST, OBLXKQ","Endless Love","DVRST",159,-1,1,"26380"
160,"spotify:track:4NjcBu9yymywoxK1l9tdBE","кис-кис","молчи","кис-кис",96,165,38,"26375"
161,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,171,61,"25961"
162,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",82,153,40,"25932"
163,"spotify:track:7x6lrNeqx7bi981vmElWj2","Alyona Shvets","Вино и сигареты","алёна швец.",136,160,9,"25927"
164,"spotify:track:2prnn41CblB8B4yWACDljP","Shouse, David Guetta","Love Tonight - David Guetta Remix Edit","Hell Beach",90,150,8,"25927"
165,"spotify:track:40iJIUlhi6renaREYGeIDS","Drake, Travis Scott","Fair Trade (with Travis Scott)","OVO",56,118,3,"25785"
166,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",28,-1,7,"25777"
167,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,172,13,"25687"
168,"spotify:track:149BxWeweaCqmsyedkNiiE","Imagine Dragons","Wrecked","Kid Ina Korner / Interscope",20,111,12,"25681"
169,"spotify:track:5gZYpjakt37G3c58FKcQwJ","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment, Inc. / 10K Projects",8,158,20,"25532"
170,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",12,144,22,"25495"
171,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,176,63,"25439"
172,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",101,152,8,"25379"
173,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",145,145,2,"25336"
174,"spotify:track:5q5LkoyUzpD5270U7eYhee","Платина","Сердце для шалав","РНБ КЛУБ",18,135,7,"25123"
175,"spotify:track:53iGzPusAzNm0NaNrlWv8h","kizaru, Big Baby Tape","Stick Out","KISS KOALA",1,163,21,"24994"
176,"spotify:track:6NjHYjO6GUQ2OuYgrrWCCu","MiyaGi, KADI","Родная пой","Hajime Records",176,187,8,"24833"
177,"spotify:track:6kZ2FxkEd6Q62eQk36e7xt","Artik & Asti","Она не я","Warner Music Russia",42,128,9,"24772"
178,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",132,185,26,"24755"
179,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,162,44,"24714"
180,"spotify:track:4TNT1dmWRE8RVpKDHLF8UP","Kaito Shoma","GAZ","Kaito Shoma",180,-1,1,"24693"
181,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,167,33,"24423"
182,"spotify:track:1MnwDuTK1m9AV3nV3kUVes","HammAli & Navai","У окна","Atlantic Records Russia",40,155,12,"24236"
183,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,168,35,"24193"
184,"spotify:track:571md1FedFYFaYUMUktYaF","FACE","ЮМОРИСТ - Original Motion Picture Soundtrack","Face",56,184,39,"24140"
185,"spotify:track:2am944KUlJJbeXQ4nm1ipw","FACE","24 на 7","Face",185,-1,1,"24123"
186,"spotify:track:0JLghJhfBluVUzdO9WjG9m","LSP","Ууу","Atlantic Records Russia",48,-1,9,"24025"
187,"spotify:track:1nJJOKAt8FSzTdQtf3wNea","Pretty Scream, MAYOT","Ты","OOO Universal Music",23,182,15,"23934"
188,"spotify:track:4KpbZvQGEcSj2Dqxn7zGsA","Платина","На Грязном (Диана)","РНБ КЛУБ",13,189,34,"23835"
189,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",10,178,24,"23812"
190,"spotify:track:5U3pRVdrfpn4SZq2Iwmq0q","GONE.Fludd","ТЕНИ ХИРОСИМЫ","KISS KOALA",42,106,3,"23647"
191,"spotify:track:02RaTv7Cwmxai2AE4ig0Yu","blago white","ТЫ ТУПАЯ ИЛИ ГЛУПЫЙ","OOO Universal Music",136,177,10,"23595"
192,"spotify:track:0krgGDO44sCWRVM506VuPJ","Markul","Серпантин","FRWRD MUSIC / Markul Music",58,-1,24,"23501"
193,"spotify:track:4sIIHmcTHgi8gezH2ShNxl","Korol i Shut","Прыгну со скалы","United Music Group",83,-1,18,"23399"
194,"spotify:track:210n2xgoOzGnb3I1K8OF4v","Konfuz","Кайф ты поймала","Legacy Music",74,198,16,"23379"
195,"spotify:track:14JceK2UBLd0UUm23N5lRy","Max Korzh","Малый повзрослел","Макс Корж",37,-1,31,"23312"
196,"spotify:track:1LmKPUgG5xt6JpgBRhECgD","MACAN","Бенз","Rhymes Music Inc.",196,-1,1,"23302"
197,"spotify:track:60ScfsjN5f0hCqDriVRrmm","DAKOOKA","Умри, если меня не любишь - Шаг за 20","Moon Vinyl s.r.o.",197,-1,1,"23250"
198,"spotify:track:5qVHhr4wnRZwllawKqB6K5","By Индия","люби меня так","Rhymes Music Inc.",198,-1,1,"23213"
199,"spotify:track:4EbMgU3Iidw5Mf6LVEAka7","My","Возможно","UP!UP!UP! Music",199,-1,1,"23161"
200,"spotify:track:5F3DJTdEIkPmBMZCqFl22c","MiyaGi","По уши я в тебя влюблён","Hajime records",200,-1,1,"23117"
