rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
20,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,16,10,"65492"
21,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",13,19,8,"64924"
22,"spotify:track:2CyGcy1HPxcFfmeUxKnAoe","Egor Kreed","PUSSY BOY","Warner Music Russia",1,11,5,"64915"
23,"spotify:track:4G4Nxu6AtSSEP68n3yUksh","Egor Kreed, OG Buda","ЗДРАВСТВУЙТЕ (feat. OG Buda)","Warner Music Russia",2,18,8,"61886"
24,"spotify:track:1tzTlRMcw9xDqrNRzj3H2g","DEAD BLONDE","Мальчик на девятке","DEAD BLONDE",2,20,18,"60530"
25,"spotify:track:4WK8Rnu4d2vyNj3GFy7LTX","LOVV66, Skryptonite","Мне по*уй","Musica36",25,-1,1,"59130"
26,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",20,23,10,"58740"
27,"spotify:track:1ghdJUMhmLEpUitNwyNMWH","fem.love","Фотографирую закат","A+",8,21,20,"57886"
28,"spotify:track:3DjXe9iSnGVFZFWlkxIni5","INSTASAMKA","JUICY","NaMneCash Music",28,60,4,"57207"
29,"spotify:track:0NPRigM2lZGGFW3OD48g43","Wellboy","Гуси","PAPA MUSIC",22,22,8,"56927"
30,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",13,25,9,"54535"
31,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,24,40,"53388"
32,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,27,14,"51640"
33,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",33,34,9,"51239"
34,"spotify:track:4KpbZvQGEcSj2Dqxn7zGsA","Платина","На Грязном (Диана)","РНБ КЛУБ",13,123,29,"50130"
35,"spotify:track:4LMDURDB7ZcfDZKhLKyG5D","OG Buda, Egor Kreed, MAYOT, SODA LUV","Сайфер","KISSKOALA",30,30,16,"49767"
36,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",36,36,57,"47890"
37,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",37,47,9,"47798"
38,"spotify:track:36W02sCbiFy6lQTEHCV7Ci","uglystephan archive","Slime Love","Mansion Music",26,29,4,"47249"
39,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,31,58,"46982"
40,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,32,15,"46756"
41,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,33,20,"46463"
42,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,35,58,"46386"
43,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,37,15,"44654"
44,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,49,57,"44044"
45,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,42,22,"43879"
46,"spotify:track:0BGwAKW4u8kWOhWFflZxfl","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,43,33,"43382"
47,"spotify:track:5yO3MLtyhuTeRqinBGtanU","LOBODA","Allo","KISS KOALA",44,44,5,"42620"
48,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",48,81,3,"41543"
49,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,45,24,"41450"
50,"spotify:track:7kKTYTHULdERuHGCkVyLVD","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",25,38,13,"41330"
51,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,46,56,"41272"
52,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",28,40,3,"41174"
53,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,48,58,"40860"
54,"spotify:track:4gT7qs2RlsrY3bzwtmdHDw","SLAVA MARLOW","CAMRY 3.5","Atlantic Records Russia",1,28,8,"40775"
55,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",17,39,16,"40701"
56,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,55,36,"40325"
57,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",12,41,16,"39995"
58,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,61,35,"39968"
59,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",53,53,19,"39944"
60,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,59,58,"39119"
61,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",56,56,36,"39102"
62,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",31,52,14,"39087"
63,"spotify:track:33MgQyqDdQjhBBrm7rGGVb","Платина","liga la sosa","РНБ КЛУБ",63,-1,1,"38209"
64,"spotify:track:6KgtcmCF9Ky68XC7ezxl3s","Lizzo, Cardi B","Rumors (feat. Cardi B)","Nice Life/Atlantic",64,-1,1,"38181"
65,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",60,75,58,"37236"
66,"spotify:track:57V0VhEg1CAkPXeaCLikNW","shadowraze","juggernaut (Prod. by PLVSTIC)","Союз Мьюзик",66,-1,1,"36916"
67,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,66,52,"36780"
68,"spotify:track:5i146wcbKkhP0ywZHQb7al","Aarne, LIL KRYSTALLL","Kebab Boy","AA Team",26,26,3,"36542"
69,"spotify:track:0FAdSVliQTyp25W6eh0QCw","MORGENSHTERN","SHOW","Atlantic Records Russia",2,50,14,"36459"
70,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,54,40,"36405"
71,"spotify:track:0GhGWqedLDtuNlNIJIlTC3","Платина","В Клубе","РНБ КЛУБ",71,-1,1,"35230"
72,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,79,17,"34899"
73,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",14,78,15,"34365"
74,"spotify:track:1C0UmBm1nyXdjiek3nQKAz","MORGENSHTERN","NOMINALO","Atlantic Records Russia",11,65,12,"34182"
75,"spotify:track:6kZ2FxkEd6Q62eQk36e7xt","Artik & Asti","Она не я","Warner Music Russia",42,64,4,"34067"
76,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,80,58,"33789"
77,"spotify:track:5UA91vNE3eOl7xeRGFa7tg","The Limba, Rakhim","Хентай","Atlantic Records Russia",38,51,4,"33764"
78,"spotify:track:2IMrzJTRHGndoUbM39QIJ7","shadowraze, GENJUTSU","1000-7","Союз Мьюзик",78,103,8,"33637"
79,"spotify:track:4Ou1W9K1dX15ROUamw0Hfd","Ильич да Софья, SLAVA MARLOW","Ой да на рейве (feat. Slava Marlow)","Warner Music Russia",79,-1,1,"33469"
80,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",60,73,10,"33376"
81,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",12,68,17,"33266"
82,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,90,39,"33122"
83,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,77,32,"33096"
84,"spotify:track:2d1MywHy6FwKdzxFuSJnwl","Imagine Dragons","Wrecked","KIDinaKORNER/Interscope Records",20,67,7,"32722"
85,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",10,72,19,"32623"
86,"spotify:track:30UbbvSirvJRRy4QPCjPtf","Платина, PLOHOYPAREN","Самый классный парень","РНБ КЛУБ",86,-1,1,"32468"
87,"spotify:track:2Db7e6H4R5XXnyuTtxUggp","MORGENSHTERN","ДУЛО","Atlantic Records Russia",1,69,15,"32458"
88,"spotify:track:7ww5EYau8o2QrUTrLKFZ1m","Платина","Сан Ларан","РНБ КЛУБ",88,-1,1,"32457"
89,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",75,83,13,"32111"
90,"spotify:track:2prnn41CblB8B4yWACDljP","Shouse, David Guetta","Love Tonight - David Guetta Remix Edit","Hell Beach",90,119,3,"32042"
91,"spotify:track:5uDXZnyjYTjaMxDIjFhXsC","MORGENSHTERN, Imanbek, Fetty Wap, KDDK","Leck","Effective Records",2,62,16,"31804"
92,"spotify:track:29bhnde7Gvnp7rvY9zsq5S","Go_A","SHUM","Universal Music Polska Sp. z o.o.",4,63,15,"31560"
93,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,86,28,"31424"
94,"spotify:track:6HHcW1tddM6sHVBBjOkeIb","MORGENSHTERN","DINERO","Atlantic Records Russia",9,76,12,"31304"
95,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,85,30,"31125"
96,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",20,95,42,"31023"
97,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,93,15,"30511"
98,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,87,12,"30392"
99,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,96,58,"30356"
100,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,98,57,"30339"
101,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",101,101,22,"30013"
102,"spotify:track:1FDMf01sTi7wkZ5RqUndTN","OG Buda, MAYOT","Добро Пожаловать (Prod. by wex & treepside)","cplus",19,82,17,"29871"
103,"spotify:track:6rnmvTLg2KnF0rZUCgRWHH","MAX BARSKIH, Zivert","Bestseller","Secret Service Digital & Publishing LTD",28,94,22,"29738"
104,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,107,58,"29605"
105,"spotify:track:4DpmRTZZD8DJmU9W1X31nq","Платина","Генг","РНБ КЛУБ",105,-1,1,"29596"
106,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",106,109,3,"29516"
107,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,97,30,"29501"
108,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,106,44,"29432"
109,"spotify:track:2bIsQdZK9ArtOY5OMK03Zt","We, Лэривэйн","Зеркало","UP!UP!UP! Music",109,-1,1,"29422"
110,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",107,108,13,"29413"
111,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,111,46,"29394"
112,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,102,23,"29336"
113,"spotify:track:1PFF7jGneR9XZfCEadcMMj","VACÍO, Eldzhey","SODA","OOO Universal Music",84,113,5,"29133"
114,"spotify:track:15DFn3vTau6cWzB427va8o","MONATIK","Зажигать/JoMo","MONATIK Corporation/Best Music",26,88,4,"28946"
115,"spotify:track:1MnwDuTK1m9AV3nV3kUVes","HammAli & Navai","У окна","Atlantic Records Russia",40,84,7,"28871"
116,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,120,27,"28368"
117,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,110,52,"28346"
118,"spotify:track:60l8TL0ltb0aZvYTx7yGjy","LOBODA","Indie Rock - Vogue UA","KISS KOALA",118,-1,1,"28342"
119,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",97,114,17,"28283"
120,"spotify:track:3kiMoZkwXEFn95JYXV8cJB","Платина, LIL VAN","Булки","РНБ КЛУБ",120,-1,1,"28239"
121,"spotify:track:2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run","Mosley Music/Interscope Records",50,99,15,"28180"
122,"spotify:track:3x07zKO2T4OcRq0AjE2Oac","MORGENSHTERN","OLALA","Atlantic Records Russia",6,92,12,"28091"
123,"spotify:track:1nJJOKAt8FSzTdQtf3wNea","Pretty Scream, MAYOT","Ты","OOO Universal Music",23,91,10,"27974"
124,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,105,38,"27896"
125,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,74,33,"27777"
126,"spotify:track:71hUNAiuvPyzaQGVYQtqlF","MiyaGi & Endspiel","Fire Man","Hajime Records",126,134,2,"27226"
127,"spotify:track:40uMIn2zJLAQhNXghRjBed","Post Malone","Motley Crew","Republic Records",23,89,6,"27189"
128,"spotify:track:32V39570xg3TuuQvI5e3zh","Платина","За Меня","РНБ КЛУБ",128,-1,1,"27163"
129,"spotify:track:2d7vK6m69cyq29nK1eDUCL","Платина","Бригада","РНБ КЛУБ",129,-1,1,"27071"
130,"spotify:track:2BITQ360Knh6qNAOqR7Dyq","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment / 10K Projects",8,112,15,"26789"
131,"spotify:track:7HMz8o0m7ASQ3ImFPfhWTY","Måneskin","CORALINE","RCA Records Label",9,100,13,"26742"
132,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,125,56,"26706"
133,"spotify:track:4QOagjqRQure499CuWJqqg","MUKKA","ДЕВОЧКА С КАРЕ","МУККА",82,149,37,"26590"
134,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight - Edit","Hell Beach",134,-1,1,"26386"
135,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,116,38,"26382"
136,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,126,34,"26375"
137,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",135,136,9,"26268"
138,"spotify:track:1nJhwRoP5is9QafikxzWPu","MONATIK","Кружит","MONATIK Corporation/Best Music",117,162,3,"26264"
139,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",82,122,35,"26205"
140,"spotify:track:5YooS9GIteTPkXqntp6cns","МОТ, JONY","Лилии","Black Star",108,133,11,"26198"
141,"spotify:track:4m5olwfzFs9DYa5CZwFJwz","Skryptonite, INDABLACK, qurt, Rodionis","Цифры","Musica36",25,71,4,"26169"
142,"spotify:track:0cncN0OSWKSLSq5AV0BOXW","Mekhman","Копия пиратская","A+",53,117,12,"26069"
143,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",127,130,5,"26015"
144,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,129,49,"25986"
145,"spotify:track:5iRS753YMGeNBOWAQFXTND","Платина","Как до луны (Drizzy flow)","РНБ КЛУБ",145,-1,1,"25941"
146,"spotify:track:0G51Gckb1jFoH0ZFaN49xN","Poshlaya Molly","ПОРНХАБ КРИСМАС КЛАБ","Warner Music Russia",128,128,5,"25871"
147,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,147,9,"25371"
148,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",7,121,13,"25339"
149,"spotify:track:2KHs47ickH5oYzTA9qMM4S","Платина","Вопросов нету","РНБ КЛУБ",149,-1,1,"25181"
150,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,142,53,"24991"
151,"spotify:track:0MMyJUC3WNnFS1lit5pTjk","Olivia Rodrigo","jealousy, jealousy","Olivia Rodrigo PS",136,151,4,"24980"
152,"spotify:track:0yPQB0dC23cqu9isXsIV1l","DEAD BLONDE","Бесприданница","GSPD",15,135,15,"24954"
153,"spotify:track:1H6gLIQOQSPk5RErPxWoKp","Платина","Все эти деньги сразу","РНБ КЛУБ",153,-1,1,"24935"
154,"spotify:track:6Y6J8CNHtOuklPhVnvmnm1","Rakhim","Fendi","SilentTrap",3,157,44,"24734"
155,"spotify:track:53iGzPusAzNm0NaNrlWv8h","kizaru, Big Baby Tape","Stick Out","KISS KOALA",1,131,16,"24680"
156,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",156,-1,1,"24669"
157,"spotify:track:2LEBXIMfkrZdQNujuzAMSR","FEDUK","Краски","Warner Music Russia",110,186,16,"24537"
158,"spotify:track:0zpnriDUG9bzFKQgBm6Hiz","ФОГЕЛЬ","БОГАТЫМИ","Warner Music Russia",77,124,4,"24514"
159,"spotify:track:6g2r8GK0vQz2xHBeMeBJth","MORGENSHTERN","PABLO","Atlantic Records Russia",3,118,13,"24407"
160,"spotify:track:1V0XzDGcYMtjAysR3uyZbb","MiyaGi","Marlboro","Hajime Records",154,154,9,"24350"
161,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,144,37,"24331"
162,"spotify:track:5VKH21bwtHFMVKtChm4ltz","GAYAZOV$ BROTHER$, Filatov & Karas","Пошла жара","Warner Music Russia",148,148,3,"24226"
163,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,146,56,"24173"
164,"spotify:track:3rzmAXXnpqnPRCNk9exawQ","Папин Олимпос","Тёмно-оранжевый закат","Streaming Club, under exclusive license to Rhymes Music Inc.",164,-1,1,"24156"
165,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,174,45,"24154"
166,"spotify:track:3Zvo4oKr1SRCIgfmHAuQlA","Zemfira","ХОЧЕШЬ?","Zemfira",166,194,3,"24134"
167,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",145,159,16,"23911"
168,"spotify:track:4bk5TCRJT3ekpg4rbTvrXZ","Goro","Дорогу молодым (Prod. by Karimbeatz)","Союз Мьюзик",168,171,2,"23903"
169,"spotify:track:2ig9i7fHMdqXQREpMlO9y7","JAMIK, PUSSYKILLER","Франция","Limited Edition",5,155,22,"23794"
170,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,158,43,"23716"
171,"spotify:track:7AB1TtGbNXkixdYZtJRb4u","INNA","Flashbacks","Gamma Music, under exclusive license from Global Records",98,141,8,"23708"
172,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",67,150,23,"23706"
173,"spotify:track:7FuvJwX4VDPE0bAIq9tfbP","T-Fest, Skryptonite","Ламбада","LEMNISKATA",64,161,25,"23643"
174,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,172,44,"23629"
175,"spotify:track:4bfdekEbj35xKzEkJGpPMm","Dzharakhov, Mary Gu","Я в моменте 2","Warner Music Russia",115,115,2,"23476"
176,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,156,58,"23400"
177,"spotify:track:2ZKoklzkkjSXjhvSpNIDU5","MAYOT","В моих мыслях","cplus",13,104,6,"23290"
178,"spotify:track:6gi6y1xwmVszDWkUqab1qw","JACKBOYS, Travis Scott, Young Thug","OUT WEST (feat. Young Thug)","Cactus Jack / Epic",123,145,22,"23233"
179,"spotify:track:4m81JBEYBpyKTaUsJdDMr9","Zemfira","ИСКАЛА","Zemfira",179,191,3,"23217"
180,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,152,56,"23162"
181,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,164,8,"23071"
182,"spotify:track:210n2xgoOzGnb3I1K8OF4v","Konfuz","Кайф ты поймала","Legacy Music",74,-1,12,"22922"
183,"spotify:track:6JbZYUhyqil0sCYiqEyTKm","SLAVA MARLOW","Снова я напиваюсь","Atlantic Records Russia (Distribution)",1,166,46,"22775"
184,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,138,9,"22643"
185,"spotify:track:5kElIh62XbmpGwfR0cYaZn","PHARAOH","Не по пути","SELF-ISSUED",102,168,39,"22619"
186,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",28,153,33,"22562"
187,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,176,26,"22538"
188,"spotify:track:6NjHYjO6GUQ2OuYgrrWCCu","MiyaGi, KADI","Родная пой","Hajime Records",179,179,4,"22514"
189,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",189,-1,1,"22475"
190,"spotify:track:5eXBXreN3d1zdj6Sa8dS0u","BTS","Permission to Dance","BIGHIT MUSIC",15,132,6,"22416"
191,"spotify:track:45jJ6Q9LYboGyjH0vuOhM2","MORGENSHTERN","Cristal & МОЁТ","Atlantic Records Russia (Distribution)",1,193,34,"22298"
192,"spotify:track:5CVSYgKbGsjFi10Ad0N7Vh","Jah Khalib","Лиловая","Warner Music Russia",59,127,6,"22228"
193,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",120,182,29,"22226"
194,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",51,-1,34,"22218"
195,"spotify:track:6L5GSA5Zv6a20WIUJXFS0P","Jerry Heil","ТУК ТУК ТУК","Secret Service Digital & Publishing LTD",195,-1,1,"22212"
196,"spotify:track:5kz9d0Cxx7RK8PjRLlWnAt","Max Korzh","2 типа людей","Макс Корж",24,167,42,"22113"
197,"spotify:track:4l2UYYBG8KknvRZ37khFfX","Miyagi & Andy Panda, TumaniYO","Оттепель","Hajime Records",46,163,11,"22095"
198,"spotify:track:5wRSnumY0x8O47QuxgqwhR","$uicideboy$","Life Is but a Stream~","G59 Records",198,-1,1,"22026"
199,"spotify:track:0fhxGUAz1zfNLs7oe3iti1","Gunwest","Дурман","Rhymes Music Inc.",199,-1,1,"21984"
