rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
17,"spotify:track:0B9Z9LzytkFgmN6JldMaKg","GONE.Fludd","Слеза Бандита","KISS KOALA",17,-1,1,"68626"
18,"spotify:track:2L2iWhBsyosVcxx36iurfa","fem.love","1000-7","A+",9,14,15,"65673"
19,"spotify:track:0eu4C55hL6x29mmeAjytzC","Oliver Tree","Life Goes On","Atlantic Records",10,11,5,"65416"
20,"spotify:track:1GTyZID5IGOXOAUoQkVlWo","Geegun, Egor Kreed, The Limba, blago white, OG Buda, Timati, SODA LUV, GUF","На чиле","KISS KOALA",2,12,12,"64631"
21,"spotify:track:7sfhWXiqGWOMXB9dHKVwfC","Tember Blanche","Вечорниці","Lbly",21,84,2,"63118"
22,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,17,21,"62439"
23,"spotify:track:57V0VhEg1CAkPXeaCLikNW","shadowraze","juggernaut (Prod. by PLVSTIC)","Союз Мьюзик",23,30,9,"60933"
24,"spotify:track:1MiUVjoHt4jiskDrt2ZHrq","LIL MORTY","Я пиздатый","Lil Morty",24,34,9,"59995"
25,"spotify:track:175xPRXSrf7RSWdjAhc6oD","Nikitata","ТАЙМАУТ","Goost Music",11,22,5,"58880"
26,"spotify:track:3DjXe9iSnGVFZFWlkxIni5","INSTASAMKA","JUICY","NaMneCash Music",6,13,12,"58696"
27,"spotify:track:12fesH0q1KEBKyg0G9Yi2E","SLAVA MARLOW, The Limba, Eldzhey","Она тебя любит","Atlantic Records Russia",1,15,8,"58537"
28,"spotify:track:1ghdJUMhmLEpUitNwyNMWH","fem.love","Фотографирую закат","A+",8,28,28,"58409"
29,"spotify:track:1esZgaqm0YKN87CIP3orJ3","Minelli","Rampampam","Global Records",3,29,19,"56442"
30,"spotify:track:7y1WqPSwsFO26f8GtQz71M","GONE.Fludd","Атомы","KISS KOALA",30,-1,1,"56356"
31,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,35,66,"56119"
32,"spotify:track:0NPRigM2lZGGFW3OD48g43","Wellboy","Гуси","PAPA MUSIC",15,24,16,"55823"
33,"spotify:track:0qOeaKEGBuBP7c0udCx1tf","FrozenGangBeatz, SODA LUV, RVMZES","Запятые","WHY Z MUSIC / А+",26,26,4,"55649"
34,"spotify:track:56oCqAlqxfRNMBDDtq395J","Egor Kreed, MAYOT","PUFF (feat. MAYOT)","Warner Music Russia",13,27,9,"53101"
35,"spotify:track:777TceiGuC1kjvAiVAHvTo","10AGE","Зоопарк","Legacy Music",23,31,4,"52651"
36,"spotify:track:4h5oHfU4P7yWzeykGX2a86","pyrokinesis","Цветами радуги","Rhymes Music Inc.",36,119,2,"52430"
37,"spotify:track:3kxqYEJ96YrLS8rs0BMBn0","JONY, The Limba","Босс","Atlantic Records Russia",13,23,3,"52393"
38,"spotify:track:53jhZoXXeGYrznjerkEQlh","GONE.Fludd","Большая Мама","KISS KOALA",38,-1,1,"52250"
39,"spotify:track:5U3pRVdrfpn4SZq2Iwmq0q","GONE.Fludd","ТЕНИ ХИРОСИМЫ","KISS KOALA",39,-1,4,"52155"
40,"spotify:track:2kCfT9q8tKT3y1uEQss9Nu","GONE.Fludd","Баланс","KISS KOALA",40,-1,1,"52085"
41,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,41,28,"51907"
42,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,36,21,"51886"
43,"spotify:track:6ekNzvEmnCPbIdTFjRtw6L","Колос","Бiблiотека","A+",43,100,2,"51790"
44,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,38,22,"51429"
45,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",29,39,65,"50802"
46,"spotify:track:2IMrzJTRHGndoUbM39QIJ7","shadowraze, GENJUTSU","1000-7","Союз Мьюзик",46,50,16,"49869"
47,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",33,33,4,"49706"
48,"spotify:track:6Abmb1Nh7Bc5U6o4iEgSDH","HammAli & Navai","Птичка","Atlantic Records Russia",9,37,21,"49285"
49,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,47,66,"48349"
50,"spotify:track:6sqUZDHeNvQ6OAheh0PZ7i","SLAVA MARLOW, HammAli & Navai","БРИЛЛИАНТЫ VVS","Atlantic Records Russia",4,16,3,"47950"
51,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,42,64,"47634"
52,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",14,53,23,"47563"
53,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,43,29,"47311"
54,"spotify:track:6oDrOjhRPuKNy80r6iOCTY","SLAVA MARLOW","ХОТЕЛ ТЕБЕ СКАЗАТЬ...","Atlantic Records Russia",9,9,2,"47131"
55,"spotify:track:2mvP5OEZXWL0QefQSq7z6b","GUMA","Стеклянная","Warner Music Russia",6,40,10,"47060"
56,"spotify:track:3FeVmId7tL5YN8B7R3imoM","Coldplay, BTS","My Universe","Parlophone UK",8,21,3,"46983"
57,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,44,18,"46363"
58,"spotify:track:0xEET0hVtwAEI5iVMWmD5C","shadowraze","shadowfiend","Gamma Music",58,66,6,"46202"
59,"spotify:track:0sZ3fmbfUS5tMVzhXLXXPE","Dzharakhov, Markul","Я в моменте","Warner Music Russia",3,45,19,"45945"
60,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",13,49,16,"45577"
61,"spotify:track:1KYh38VBz1Mkmap5L4Ilxv","VisaGangBeatz, MAYOT, SEEMEE, 163ONMYNECK","БИЗНЕС","cplus",12,25,3,"45127"
62,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",55,57,21,"43798"
63,"spotify:track:0HpoU9wzx6lhK1jIa6cVU3","escape, Даня Милохин","so low","Atlantic Records Russia",30,46,6,"43330"
64,"spotify:track:2diJF8UbIsmOilJU3BTTyM","Twinky","Ghoul","OOO Universal Music",64,88,2,"43205"
65,"spotify:track:7kKTYTHULdERuHGCkVyLVD","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",25,48,21,"43087"
66,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,62,13,"42177"
67,"spotify:track:3auzaPW4fXa8oI4KbTalAU","shadowraze, babyswishh1","psiblades","Союз Мьюзик",67,95,2,"41096"
68,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,64,44,"41011"
69,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",69,72,17,"40962"
70,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",13,56,17,"40856"
71,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",1,61,21,"40854"
72,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",56,65,44,"40598"
73,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,54,65,"39694"
74,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,79,48,"39140"
75,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",15,51,4,"38847"
76,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,74,66,"38666"
77,"spotify:track:1tzTlRMcw9xDqrNRzj3H2g","DEAD BLONDE","Мальчик на девятке","DEAD BLONDE",2,69,26,"38302"
78,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,68,30,"38301"
79,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",51,60,27,"38164"
80,"spotify:track:76uQsHqCk7tPQPlxdhYpyL","SLAVA MARLOW, MORGENSHTERN","Я НЕ ЗНАЮ","Atlantic Records Russia",5,52,4,"38065"
81,"spotify:track:75MNhvTCCKsST3YqqUiU9r","Ed Sheeran","Shivers","Atlantic Records UK",36,55,5,"37951"
82,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",59,82,66,"37748"
83,"spotify:track:772bNQ8WjMAXwiBywGcHb7","My","Пожар","UP!UP!UP! Music",77,77,2,"37202"
84,"spotify:track:6HHcW1tddM6sHVBBjOkeIb","MORGENSHTERN","DINERO","Atlantic Records Russia",9,67,20,"37015"
85,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,83,31,"36556"
86,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",86,111,26,"36070"
87,"spotify:track:6hRvewF5MRAsqqxnNs3z2b","WEEDMANE, Suicideyear","SUICIDE YEAR","WEEDMANE",87,96,6,"35878"
88,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,75,66,"35831"
89,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",88,99,25,"35827"
90,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",81,97,13,"35740"
91,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,80,22,"35727"
92,"spotify:track:4G4Nxu6AtSSEP68n3yUksh","Egor Kreed, OG Buda","ЗДРАВСТВУЙТЕ (feat. OG Buda)","Warner Music Russia",2,70,16,"35300"
93,"spotify:track:6qDSvO2uSPFsQTlItqzxNH","Markul","Zima Blue","FRWRD MUSIC / Markul Music",32,32,2,"35237"
94,"spotify:track:30QR0ndUdiiMQMA9g1PGCm","$uicideboy$","...And to Those I Love, Thanks for Sticking Around","G59 Records",59,59,9,"35150"
95,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",38,76,11,"35083"
96,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",56,108,9,"34351"
97,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",94,94,30,"34049"
98,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,87,23,"33713"
99,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",17,104,24,"33686"
100,"spotify:track:0f4UclgBuRE21KDUqYGQ8U","Max Korzh","Не твой","Макс Корж",2,73,7,"33635"
101,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,98,48,"33591"
102,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",28,85,17,"33146"
103,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,106,54,"33133"
104,"spotify:track:5WHmJEtRRvFoeWzy3TngNB","LOBODA","Americano","KISS KOALA",58,58,2,"33081"
105,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,110,35,"33011"
106,"spotify:track:4tPB6H0QcK4bDib8iauE28","Alyona Shvets","первое свидание","rainbow flower",89,89,3,"32956"
107,"spotify:track:49eccJME4fYJnOwCmJMXfV","DVRST, OBLXKQ","Endless Love","DVRST",81,81,4,"32816"
108,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,78,60,"32700"
109,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",101,122,10,"32622"
110,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,86,23,"32338"
111,"spotify:track:0si4hbWQ2OwdxKLF6x5xEX","MORGENSHTERN","ARISTOCRAT","Atlantic Records Russia",3,92,20,"32331"
112,"spotify:track:3ocM3UaX6msYLAjD9atnEA","Egor Kreed, Dzharakhov, BUSTER","САМЫЙ ХУДШИЙ ТРЕК (feat. Джарахов, Buster)","Warner Music Russia",63,63,3,"32322"
113,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,114,32,"31969"
114,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",12,107,24,"31949"
115,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,91,23,"31946"
116,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,113,64,"31659"
117,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,93,66,"31622"
118,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,128,16,"31225"
119,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,90,40,"31058"
120,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",51,127,42,"30745"
121,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,126,56,"30740"
122,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,132,66,"30463"
123,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,105,66,"30385"
124,"spotify:track:6KVAkUW0vSnbiUVu6iR8qe","Zivert","Три Дня Любви","Первое музыкальное / СЕМЬЯ",124,-1,1,"30355"
125,"spotify:track:7yvUK5GuHHvkR5tSQxZvnS","quiizzzmeow","звонки","SAVAGE$TATION",52,116,4,"30299"
126,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",126,131,3,"30167"
127,"spotify:track:4QOagjqRQure499CuWJqqg","MUKKA","ДЕВОЧКА С КАРЕ","МУККА",82,130,45,"29873"
128,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",107,129,9,"29762"
129,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",116,144,37,"29664"
130,"spotify:track:6M3PsepEj5gyJoIi7Xvr7u","The Weeknd","Take My Breath - Single Version","XO / Republic Records",8,112,10,"29427"
131,"spotify:track:5kElIh62XbmpGwfR0cYaZn","PHARAOH","Не по пути","SELF-ISSUED",94,123,47,"29370"
132,"spotify:track:36W02sCbiFy6lQTEHCV7Ci","uglystephan archive","Slime Love","Mansion Music",26,135,12,"29316"
133,"spotify:track:1V0XzDGcYMtjAysR3uyZbb","MiyaGi","Marlboro","Hajime Records",119,133,17,"29229"
134,"spotify:track:0G51Gckb1jFoH0ZFaN49xN","Poshlaya Molly","ПОРНХАБ КРИСМАС КЛАБ","Warner Music Russia",122,140,13,"29228"
135,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,137,65,"28925"
136,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,156,42,"28798"
137,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,146,51,"28641"
138,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,109,52,"28511"
139,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,125,25,"28432"
140,"spotify:track:3rzmAXXnpqnPRCNk9exawQ","Папин Олимпос","Тёмно-оранжевый закат","Streaming Club, under exclusive license to Rhymes Music Inc.",97,139,9,"28369"
141,"spotify:track:2CyGcy1HPxcFfmeUxKnAoe","Egor Kreed","PUSSY BOY","Warner Music Russia",1,117,13,"28329"
142,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,142,60,"28227"
143,"spotify:track:3Hn9fQkOSSuq4YFa6QK6ot","OG Buda, blago white","Фэм","KISSKOALA",51,115,3,"28114"
144,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,120,46,"28092"
145,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",126,141,24,"27806"
146,"spotify:track:4wwqUoX7OweabhkpP2kaTS","Zemfira","ХОЧЕШЬ?","Zemfira",117,152,11,"27752"
147,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",60,134,18,"27727"
148,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,171,64,"27521"
149,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",138,161,7,"27379"
150,"spotify:track:0fQ4uYwlzD6TYVobAoz8Qt","KALUSH, Jerry Heil","Хвилi (feat. Jerry Heil)","Columbia Local",71,71,2,"27279"
151,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,174,41,"27260"
152,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,165,45,"27236"
153,"spotify:track:3yCKABoZU3FVFuyVBc5VlM","rizza, Sqwore","плачь","Adam Music",153,-1,1,"27107"
154,"spotify:track:3NHSz1GyC5IeK1soZSjIIX","Zemfira","ИСКАЛА","Zemfira",128,138,11,"27085"
155,"spotify:track:7lQWRAjyhTpCWFC0jmclT4","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",57,151,7,"27027"
156,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",132,168,29,"27024"
157,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,160,38,"26959"
158,"spotify:track:1Kb7obMqEf8I0S84zwOl7C","OBLADAET, JEEMBO","HELLA PLAYERS","KILL ME, OBLADAET",12,136,8,"26927"
159,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",71,163,19,"26912"
160,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,158,60,"26850"
161,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,157,20,"26752"
162,"spotify:track:6NjHYjO6GUQ2OuYgrrWCCu","MiyaGi, KADI","Родная пой","Hajime Records",162,175,11,"26731"
163,"spotify:track:71hUNAiuvPyzaQGVYQtqlF","MiyaGi & Endspiel","Fire Man","Hajime Records",105,145,10,"26699"
164,"spotify:track:0uKWzjO144VipFFF29dfIe","Klywoodjeb","Bebra","Sony Music Entertainment",103,103,3,"26654"
165,"spotify:track:6E90gq0KO6FYZVOXx8kCcC","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,147,41,"26534"
166,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,172,14,"26512"
167,"spotify:track:4gvrJnKCKIPiacNsWVQwEU","CKay, Dj Yo!, AX'EL","love nwantiti (feat. Dj Yo! & AX'EL) - Remix","WM South Africa",159,159,3,"26360"
168,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",37,164,17,"26337"
169,"spotify:track:6ZRggnBqbwyZ5Uu9qwxU2r","Dua Lipa, Imanbek","Love Again - Imanbek Remix","Warner Records",121,121,2,"26329"
170,"spotify:track:4TNT1dmWRE8RVpKDHLF8UP","Kaito Shoma","GAZ","Kaito Shoma",170,181,4,"26203"
171,"spotify:track:4qYAgZDdKIGf137Nbdw6gR","KALUSH, Khrystyna Soloviy","Таксі","Columbia Local",37,124,5,"26198"
172,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,162,57,"26191"
173,"spotify:track:2TvjGiGcSDHQXG9tqIv18E","конец солнечных дней","дети немой страны","A+",143,143,2,"26155"
174,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,170,16,"26093"
175,"spotify:track:7FuvJwX4VDPE0bAIq9tfbP","T-Fest, Skryptonite","Ламбада","LEMNISKATA",64,178,33,"26067"
176,"spotify:track:1zE2dRkxtOLEOubAmqcHX3","JojoHF, nevroz","Первый раз - remix nevroz","JojoHF",176,-1,1,"25597"
177,"spotify:track:5ISgcj2vuSrL3FjHHnDPZU","Basta","Ты была права","Gazgolder",81,173,6,"25591"
178,"spotify:track:5IOZN27S3fLftCZGhmuTFs","SLAVA MARLOW","Человек","Atlantic Records Russia",10,102,5,"25216"
179,"spotify:track:1C0UmBm1nyXdjiek3nQKAz","MORGENSHTERN","NOMINALO","Atlantic Records Russia",11,155,20,"25196"
180,"spotify:track:4gT7qs2RlsrY3bzwtmdHDw","SLAVA MARLOW","CAMRY 3.5","Atlantic Records Russia",1,149,16,"25158"
181,"spotify:track:5YooS9GIteTPkXqntp6cns","МОТ, JONY","Лилии","Black Star",107,179,19,"25154"
182,"spotify:track:4LMDURDB7ZcfDZKhLKyG5D","OG Buda, Egor Kreed, MAYOT, SODA LUV","Сайфер","KISSKOALA",30,167,24,"25111"
183,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,186,66,"24846"
184,"spotify:track:1FDMf01sTi7wkZ5RqUndTN","OG Buda, MAYOT","Добро Пожаловать (Prod. by wex & treepside)","cplus",19,183,25,"24249"
185,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,184,53,"24175"
186,"spotify:track:3AqhKp7RpfGBsmtulKpQfD","PHARAOH","Без ключа","Dead Dynasty",74,150,42,"24083"
187,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",28,182,10,"24072"
188,"spotify:track:5gZYpjakt37G3c58FKcQwJ","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment, Inc. / 10K Projects",8,194,23,"24030"
189,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,191,33,"24018"
190,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,187,46,"23960"
191,"spotify:track:2qHc7kwu7UDMGNJkRkPIZs","Markul","Syrena","FRWRD MUSIC / Markul Music",191,-1,1,"23946"
192,"spotify:track:5F3DJTdEIkPmBMZCqFl22c","MiyaGi","По уши я в тебя влюблён","Hajime records",189,-1,3,"23939"
193,"spotify:track:0SzDVyiiUDpuhzrphnoejr","Pharmacist","North Memphis","Pharmacist",193,-1,1,"23798"
194,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,196,52,"23775"
195,"spotify:track:0UNq8Fqmv81cnbq0OqPPVV","МОТ, LYRIQ","Не Бруклин","Black Star",195,-1,1,"23703"
196,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",193,193,2,"23629"
197,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",82,199,43,"23623"
198,"spotify:track:53iGzPusAzNm0NaNrlWv8h","kizaru, Big Baby Tape","Stick Out","KISS KOALA",1,-1,23,"23538"
199,"spotify:track:0gQ11rTd3XI9sMoyv3TImt","MiyaGi, TumaniYO, Kadi","Bismarck","Hajime Records",199,-1,1,"23529"
