rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
19,"spotify:track:0BGwAKW4u8kWOhWFflZxfl","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,11,26,"60561"
20,"spotify:track:7mEDVrAHDnQJStDo8jKJJm","Go_A","SHUM","Universal Music Polska Sp. z o.o.",4,12,8,"59984"
21,"spotify:track:2Db7e6H4R5XXnyuTtxUggp","MORGENSHTERN","ДУЛО","Atlantic Records Russia",1,16,8,"58514"
22,"spotify:track:5uDXZnyjYTjaMxDIjFhXsC","MORGENSHTERN, Imanbek, Fetty Wap, KDDK","Leck","Effective Records",2,22,9,"56879"
23,"spotify:track:3x07zKO2T4OcRq0AjE2Oac","MORGENSHTERN","OLALA","Atlantic Records Russia",6,15,5,"55621"
24,"spotify:track:7HMz8o0m7ASQ3ImFPfhWTY","Måneskin","CORALINE","RCA Records Label",9,20,6,"55579"
25,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,27,33,"55062"
26,"spotify:track:1nJJOKAt8FSzTdQtf3wNea","Pretty Scream, MAYOT","Ты","OOO Universal Music",26,36,3,"54982"
27,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,23,5,"54845"
28,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",28,-1,1,"54404"
29,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,26,15,"54253"
30,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,30,23,"53256"
31,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",31,94,2,"51973"
32,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",32,-1,1,"51509"
33,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,25,8,"51303"
34,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",28,28,3,"50800"
35,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,32,51,"50435"
36,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",31,35,7,"50213"
37,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,31,13,"50038"
38,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,34,17,"49871"
39,"spotify:track:6g2r8GK0vQz2xHBeMeBJth","MORGENSHTERN","PABLO","Atlantic Records Russia",3,24,6,"48012"
40,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,33,2,"47816"
41,"spotify:track:1FDMf01sTi7wkZ5RqUndTN","OG Buda, MAYOT","Добро Пожаловать (Prod. by wex & treepside)","cplus",19,42,10,"47730"
42,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,37,33,"47514"
43,"spotify:track:6HHcW1tddM6sHVBBjOkeIb","MORGENSHTERN","DINERO","Atlantic Records Russia",9,29,5,"45663"
44,"spotify:track:4LMDURDB7ZcfDZKhLKyG5D","OG Buda, Egor Kreed, MAYOT, SODA LUV","Сайфер","KISSKOALA",41,44,9,"45405"
45,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",45,120,7,"45326"
46,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",10,40,12,"44357"
47,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,41,49,"43530"
48,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,43,51,"42595"
49,"spotify:track:0BRbI3ZMPXuj9yA7ChDGOW","PlayaPhonk","Phonky Town","Arista Records",14,39,8,"42170"
50,"spotify:track:0gCOqruLa3pfDG73U7x5Hy","DEAD BLONDE","Бесприданница","GSPD",15,38,8,"41905"
51,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,47,51,"39297"
52,"spotify:track:4KfmruShP5zOi9hYjM76e6","MORGENSHTERN","Cristal & МОЁТ","Atlantic Records Russia (Distribution)",1,48,27,"38948"
53,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",7,45,6,"38540"
54,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",12,49,10,"36683"
55,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",20,53,35,"35722"
56,"spotify:track:53iGzPusAzNm0NaNrlWv8h","kizaru, Big Baby Tape","Stick Out","KISS KOALA",1,50,9,"34985"
57,"spotify:track:12Kknh5NqqAukiyevjDQkT","SLAVA MARLOW","ТЫ ГОРИШЬ КАК ОГОНЬ","Atlantic Records Russia",1,64,19,"34578"
58,"spotify:track:0pqPu0m8qE45yJWqXEmpWe","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",51,51,6,"34426"
59,"spotify:track:5OvZLep4q8ar9Ui1SbN2cS","MAYOT","Снег","cplus",58,62,5,"32360"
60,"spotify:track:3LiyBbbo5Negbgq9RV9qJa","SODA LUV","ХОТБОКС (prod. by Young Royce)","cplus",10,57,25,"31940"
61,"spotify:track:4l2UYYBG8KknvRZ37khFfX","Miyagi & Andy Panda, TumaniYO","Оттепель","Hajime Records",46,56,4,"31932"
62,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,68,21,"31889"
63,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,61,31,"31687"
64,"spotify:track:18t2lAzaHW2bJomYeyzrpy","SLAVA MARLOW","Снова я напиваюсь","Atlantic Records Russia (Distribution)",1,70,39,"31684"
65,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",65,168,2,"31632"
66,"spotify:track:6qbIECewSOpuBhWaU98Sp8","MORGENSHTERN","HUBLOT","Atlantic Records Russia",8,46,5,"31458"
67,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,58,29,"31261"
68,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,69,50,"31062"
69,"spotify:track:2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run","Mosley Music/Interscope Records",50,66,8,"30593"
70,"spotify:track:6rnmvTLg2KnF0rZUCgRWHH","MAX BARSKIH, Zivert","Bestseller","Secret Service Digital & Publishing LTD",28,63,15,"30581"
71,"spotify:track:0gZftpadaavICyLfHiCMUz","DOROFEEVA","Почему","MOЗGI Entertainment",49,59,3,"30379"
72,"spotify:track:2SGZmcm0WTf84i4VqzUl1p","Eldzhey","Candy Flip","OOO Universal Music",71,71,4,"30288"
73,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",65,65,29,"29869"
74,"spotify:track:6UsqOehjmlpuWqo9ghiIrP","MORGENSHTERN","Если я спал с тобой","Yoola",74,-1,1,"29815"
75,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,74,10,"29462"
76,"spotify:track:1C0UmBm1nyXdjiek3nQKAz","MORGENSHTERN","NOMINALO","Atlantic Records Russia",11,52,5,"28852"
77,"spotify:track:2vuRLuYUWwwQgQtg1TzkKj","MORGENSHTERN, SLAVA MARLOW","Быстро","Atlantic Records Russia (Distribution)",3,86,36,"28717"
78,"spotify:track:0NPRigM2lZGGFW3OD48g43","Wellboy","Гуси","PAPA MUSIC",78,-1,1,"28531"
79,"spotify:track:2ig9i7fHMdqXQREpMlO9y7","JAMIK, PUSSYKILLER","Франция","Limited Edition",5,73,15,"28378"
80,"spotify:track:4krudkCElDUrbnq2sSKeHl","SEEMEE, MAYOT","WINDOWS [prod. by DooMee, TonySouljah & VisaGangBeatz]","cplus",80,-1,1,"27766"
81,"spotify:track:6QB1oWG24viKZEW3WgXWeZ","MORGENSHTERN","Я КОГДА-НИБУДЬ УЙДУ","Atlantic Records Russia",15,60,5,"27378"
82,"spotify:track:4HBZlDcXrlUnGYJHMCZSI7","Flëur","Формалин","Flëur",58,76,10,"27367"
83,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,84,45,"27342"
84,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",84,88,28,"27337"
85,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,107,39,"27205"
86,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,78,26,"27199"
87,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,80,3,"27140"
88,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,81,51,"27001"
89,"spotify:track:1BXPogWDVAYnHmTpCu4PxB","MORGENSHTERN","БЕБЕБЕ","Atlantic Records Russia",10,67,6,"26856"
90,"spotify:track:12BfsRTFvmYVU5zZmdpGHg","MORGENSHTERN","GTA","Atlantic Records Russia",12,54,5,"26838"
91,"spotify:track:7zDT00UVHuzrHorboTTOq6","SLAVA MARLOW","КОМУ ЭТО НАДО?","Atlantic Records Russia",5,90,7,"26685"
92,"spotify:track:1AZuaG5hJkoapYDd1g45iU","T-Fest","Не бесконечно","LEMNISKATA",92,111,3,"26587"
93,"spotify:track:2BITQ360Knh6qNAOqR7Dyq","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment / 10K Projects",8,83,8,"26534"
94,"spotify:track:5MOhlrmbyU35DwLqLaMihy","Zivert","Рокки","Первое музыкальное / СЕМЬЯ",60,77,3,"26379"
95,"spotify:track:77xp5NlTBLmomb10ktsH4Q","Mekhman","Копия пиратская","A+",53,79,5,"26037"
96,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,99,49,"25983"
97,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,96,23,"25886"
98,"spotify:track:7rRzijIIKQ8GntJ8IUwUyY","DJ SMASH, MORGENSHTERN","Новая волна","SHIRMAN/MORGENSHTERN/MANSION",2,89,13,"25445"
99,"spotify:track:4h08ZoeHDGGgOVAiJvNLgi","shadowraze, GENJUTSU","1000-7","Союз Мьюзик",99,139,2,"25047"
100,"spotify:track:53bbEINuw0ez3ntLcqYCu2","SLAVA MARLOW","По Глазам","Atlantic Records Russia (Distribution)",1,108,36,"25045"
101,"spotify:track:4M2O9at0fryRSQYVh3MgdK","uglystephan","Skamming Shit","Mansion Music",17,93,18,"25005"
102,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",60,100,51,"24974"
103,"spotify:track:7AB1TtGbNXkixdYZtJRb4u","INNA","Flashbacks","Gamma Music, under exclusive license from Global Records",103,-1,1,"24831"
104,"spotify:track:5ISgcj2vuSrL3FjHHnDPZU","Basta","Ты была права","Gazgolder",81,147,3,"24794"
105,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,92,49,"24773"
106,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,101,30,"24713"
107,"spotify:track:77VHb191LLkpsYJTS2cgEc","Mag.Lo","Team","723875 Records DK2",107,-1,1,"24618"
108,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,110,51,"24540"
109,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,104,8,"24461"
110,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",53,116,50,"24385"
111,"spotify:track:2xdwCJLfKCkat14mlgR26M","Billie Eilish","Lost Cause","Darkroom/Interscope Records",26,72,4,"24145"
112,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",67,105,16,"24124"
113,"spotify:track:7z4xW9WY86uH3gd1V9pfCM","Tyler, The Creator, Lil Uzi Vert, Pharrell Williams","JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)","Columbia",113,-1,1,"24102"
114,"spotify:track:1aX0Ki80LFzzhqxqRlqbAV","Måneskin","Morirò da Re","RCA Records Label",35,85,6,"24023"
115,"spotify:track:3590AAEoqH50z4UmhMIY85","Måneskin","Torna a casa","RCA Records Label",36,87,6,"23862"
116,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",82,82,6,"23731"
117,"spotify:track:07q0QVgO56EorrSGHC48y3","KISS","I Was Made For Lovin' You","Casablanca Records",117,132,2,"23688"
118,"spotify:track:6qWaZ2KzYhyrv1ILuAcIIv","MORGENSHTERN, Eldzhey","Cadillac","Atlantic Records Russia (Distribution)",2,95,51,"23638"
119,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,102,28,"23576"
120,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,118,45,"23456"
121,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,98,31,"23444"
122,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",10,112,45,"23166"
123,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,117,50,"23145"
124,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",14,115,15,"23125"
125,"spotify:track:6EupT5Q0bL7DH8JpFZAMHz","Jah Khalib","Следуй за мной","Warner Music Russia",55,55,2,"22929"
126,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",54,75,3,"22928"
127,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,123,25,"22924"
128,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,121,32,"22903"
129,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,119,16,"22610"
130,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,153,46,"22568"
131,"spotify:track:7wgbL9jtSVoN1Gxe2o1MgR","MAYOT, BUSHIDO ZHO, SEEMEE","Ауди [prod. by Sqweezey]","cplus",33,124,38,"22428"
132,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,114,11,"22423"
133,"spotify:track:0IaWYTFIHIu1iHytmq3gup","MORGENSHTERN","РЕТРО РЕЙВ","Atlantic Records Russia",8,91,6,"22269"
134,"spotify:track:1Yl5p4EDkBvLVf8lMcrbW2","Ramil'","Сон","KISSKOALA",80,163,12,"22113"
135,"spotify:track:7pimTwSxwlq3OeG8ARZqEK","SODA LUV","Go! Смув","SODA LUV",15,122,24,"22110"
136,"spotify:track:0BiK5BbYNFLb88CCOxBFJe","Tyler, The Creator","LUMBERJACK","Columbia",136,199,2,"22102"
137,"spotify:track:4OEFimDOokeMcxvWdmWbuI","Krovostok","Амфибия","Шило, Фельдман, Фантомас 2000",119,-1,2,"22020"
138,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,127,49,"21902"
139,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",139,152,10,"21887"
140,"spotify:track:37H0CwLD3FGeHoEjlY4LAO","GONE.Fludd","Плохая Сука","KISS KOALA",41,97,4,"21886"
141,"spotify:track:5B0kgjHULYJhAQkK5XsMoC","Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)","Columbia",141,-1,1,"21747"
142,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,135,51,"21692"
143,"spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm","Trinidad Cardona","Dinero","Run It Up Records/Island",142,142,2,"21514"
144,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,137,21,"21438"
145,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,130,37,"21350"
146,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",81,174,12,"21333"
147,"spotify:track:6YdFDx6pbPRN1z65i4BYwM","GONE.Fludd","Пацаны II","KISS KOALA",10,126,33,"21222"
148,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,129,51,"21190"
149,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,183,10,"21089"
150,"spotify:track:1JIvXMC0aCeLnOCs1EHpNW","Канги","Эйя","Legacy Music",13,106,28,"21005"
151,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,145,51,"20926"
152,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",15,128,45,"20892"
153,"spotify:track:3yqd95PmrKPCm8GatVA34l","MAYOT, FEDUK","Море","cplus",93,162,24,"20812"
154,"spotify:track:6gi6y1xwmVszDWkUqab1qw","JACKBOYS, Travis Scott, Young Thug","OUT WEST (feat. Young Thug)","Cactus Jack / Epic",123,185,15,"20707"
155,"spotify:track:6oVJVkwrqYpbabgi39J49z","MAYOT","Лилия (prod. by DooMee)","cplus",48,144,26,"20676"
156,"spotify:track:6l1Ot8lsZj5lzIxWjYHgUh","SODA LUV","Блэсс гад","SODA LUV",27,136,24,"20658"
157,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",157,181,2,"20644"
158,"spotify:track:7gskwSSJ0u2KijosXJorYT","LOVV66, OG Buda","Неправильно","KISSKOALA",34,154,11,"20575"
159,"spotify:track:7FdUvDkaE24o3FPIWTvzv2","Imagine Dragons","Follow You","KIDinaKORNER/Interscope Records",21,140,16,"20531"
160,"spotify:track:4N9OqVvhMroM1c9ZiDtlte","Yanix, OG Buda, 163ONMYNECK","Стейк","Yanix",59,125,3,"20459"
161,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,133,51,"20442"
162,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,166,19,"20351"
163,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,149,36,"20263"
164,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,146,27,"20212"
165,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",134,180,15,"20129"
166,"spotify:track:0ajFqM68Xa5bA0SsyhGU1M","LOBODA","Родной","KISS KOALA",47,141,17,"19948"
167,"spotify:track:5rsylaCMgQ5q5IjrZBGm8q","Boulevard Depo","Friendly Fire - Prod. Avepack","Warner Music Russia",8,158,51,"19874"
168,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,167,42,"19832"
169,"spotify:track:4Ft9USn7HYIEpBXi7tSUIA","MORGENSHTERN","PULL UP","Atlantic Records Russia",20,103,5,"19807"
170,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",170,176,3,"19798"
171,"spotify:track:0WtaVxcn5mDsGpHNaqHCfw","OG Buda, Платина","Воссап","KISSKOALA",36,178,9,"19789"
172,"spotify:track:02RaTv7Cwmxai2AE4ig0Yu","blago white","ТЫ ТУПАЯ ИЛИ ГЛУПЫЙ","OOO Universal Music",172,-1,1,"19567"
173,"spotify:track:3ZeyEvTgSlKajHc0fckgZT","Måneskin","FOR YOUR LOVE","RCA Records Label",59,148,6,"19383"
174,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",152,-1,16,"19227"
175,"spotify:track:1qtmO3AkZ2OBrPaxnaKnS6","GONE.Fludd","Проснулся В Темноте","KISS KOALA",48,143,51,"19227"
176,"spotify:track:4AIatGjGyVipeEAzCMTqOg","Måneskin","Somebody Told Me","RCA Records Label",66,150,5,"19221"
177,"spotify:track:5fbHRCsGpFIOLRtlhCRFDR","Tyler, The Creator, 42 Dugg","LEMONHEAD (feat. 42 Dugg)","Columbia",177,-1,1,"19210"
178,"spotify:track:0hr4vDBoqPF59h9GpqeLdV","Scally Milano","Мамонт","Scally Milano",172,172,3,"19089"
179,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",25,161,51,"19076"
180,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",180,-1,6,"19072"
181,"spotify:track:3R02XSW0lDknR5ZVFiTVrc","Artem Pivovarov","Рандеву - UA VERSION","BEST MUSIC",159,159,4,"18939"
182,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",70,177,12,"18903"
183,"spotify:track:7BoobGhD4x5K96Me0hqC8Q","Bella Poarch","Build a Bitch","Warner Records",92,155,7,"18841"
184,"spotify:track:3SMiRuPM0923RjXSExd1U9","ONUKA","TY","VIDLIK",184,-1,1,"18840"
185,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",17,170,24,"18835"
186,"spotify:track:4xhWfr0tyA7BGL7eXo8KnV","RØNIN","ALL GIRLS ARE THE SAME","Artist Partner Group",113,197,17,"18809"
187,"spotify:track:3yW89uh9Eb8GOu2H6GZeY6","Masked Wolf, Egor Kreed","Astronaut In The Ocean (Remix) - feat. Egor Kreed","Elektra (NEK)",96,131,4,"18790"
188,"spotify:track:0hjhA9lyFJ4wqCmOPRBz1a","LOVV66","Говорят чо","KISSKOALA",131,196,8,"18737"
189,"spotify:track:0s2bQRKvEkKtN647yTZaoG","kizaru, Tory Lanez","Bad Blood","KISS KOALA",9,184,32,"18683"
190,"spotify:track:7xYs1pcQp3athe5jD3pOuQ","Vladimir Dantes","Другая музыка","BEST MUSIC",190,-1,1,"18608"
191,"spotify:track:5pDs6L02QkbwRLkDbOAzPt","LILDRUGHILL, ROCKET","Терминал","OOO Universal Music",76,160,22,"18500"
192,"spotify:track:09w8NWGkVQKOWjFhuQBNIV","MORGENSHTERN","ПАПИН ТАНК","Atlantic Records Russia",18,109,5,"18459"
193,"spotify:track:4Ezvx5GXKE8hmuHq2WIxYv","The Limba, Skryptonite","Ронин","Musica36",75,113,3,"18450"
194,"spotify:track:2MdloxY70RQRuhtfXIzdWJ","ANIKV, SALUKI","Меня не будет","Gazgolder Records",14,-1,40,"18435"
195,"spotify:track:5EOuZpEGPBYMpNY4QJ1Mnh","kizaru, JABO","Moulin Rouge","KISS KOALA",31,138,4,"18314"
196,"spotify:track:1IIS404ewYHAljHbGQn5Tx","SALUKI, 104, ANIKV, BILIK","Лавэ (feat. ANIKV & БИЛИК)","Warner Music Russia",41,-1,10,"18277"
