rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
45,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,31,44,"46204"
46,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",42,42,4,"46105"
47,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,32,46,"45809"
48,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,28,26,"45791"
49,"spotify:track:3bghEsjRvDLVt6PE3Loc4G","Go_A","Шум","BRYNZA MUSIC",49,-1,2,"44411"
50,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",33,54,4,"43521"
51,"spotify:track:60dwJ8dnqZ4WrIdiu7LkNR","Twenty One Pilots","Saturday","Fueled By Ramen",51,-1,1,"43448"
52,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",12,29,5,"42977"
53,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,34,46,"42220"
54,"spotify:track:17ioy7ivzs9sZkqnaGrlmc","MORGENSHTERN","СКИТ ОТ СЛАВЫ","Atlantic Records Russia",54,-1,1,"41919"
55,"spotify:track:3590AAEoqH50z4UmhMIY85","Måneskin","Torna a casa","RCA Records Label",55,-1,1,"40113"
56,"spotify:track:12Kknh5NqqAukiyevjDQkT","SLAVA MARLOW","ТЫ ГОРИШЬ КАК ОГОНЬ","Atlantic Records Russia",1,36,14,"40061"
57,"spotify:track:2vuRLuYUWwwQgQtg1TzkKj","MORGENSHTERN, SLAVA MARLOW","Быстро","Atlantic Records Russia (Distribution)",3,41,31,"39981"
58,"spotify:track:34eF4BoV8FPk0uhAAoqU7h","Lil Nas X","SUN GOES DOWN","Columbia",58,-1,1,"39222"
59,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,35,24,"39116"
60,"spotify:track:2BITQ360Knh6qNAOqR7Dyq","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment / 10K Projects",8,24,3,"37260"
61,"spotify:track:5DkZZnIip2biMlFXb8zgJy","Ollane, Miyagi & Andy Panda","Where Are You","Hajime Records",61,-1,1,"37173"
62,"spotify:track:18t2lAzaHW2bJomYeyzrpy","SLAVA MARLOW","Снова я напиваюсь","Atlantic Records Russia (Distribution)",1,44,34,"36709"
63,"spotify:track:2ig9i7fHMdqXQREpMlO9y7","JAMIK, PUSSYKILLER","Франция","Limited Edition",5,40,10,"36708"
64,"spotify:track:6Vfo6O3hk38vDcSpazNo3p","Måneskin","VENT'ANNI","RCA Records Label",64,-1,1,"35811"
65,"spotify:track:4M2O9at0fryRSQYVh3MgdK","uglystephan","Skamming Shit","Mansion Music",17,37,13,"35662"
66,"spotify:track:5qNh5WtzMbfpSj2jLlBkoD","Billie Eilish","Your Power","Darkroom/Interscope Records",6,33,4,"35575"
67,"spotify:track:6rnmvTLg2KnF0rZUCgRWHH","MAX BARSKIH, Zivert","Bestseller","Secret Service Digital & Publishing LTD",28,48,10,"34857"
68,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,197,40,"34292"
69,"spotify:track:3F3bEnE5mney9PyuFU7LS8","THRILL PILL","Миллионы","THRILL PILL",4,39,6,"34198"
70,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,46,18,"33640"
71,"spotify:track:7pimTwSxwlq3OeG8ARZqEK","SODA LUV","Go! Смув","SODA LUV",15,45,19,"33428"
72,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",14,38,10,"33319"
73,"spotify:track:2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run","Mosley Music/Interscope Records",50,50,3,"33133"
74,"spotify:track:3MvY2XbGYFi6p2dgmdcOYG","Gjon's Tears","Tout l'univers","Jo&Co",74,-1,1,"32821"
75,"spotify:track:16hvqSkpxHjYssBox5awFr","Lely45","Восемь","Money Gun",35,43,5,"32793"
76,"spotify:track:1aX0Ki80LFzzhqxqRlqbAV","Måneskin","Morirò da Re","RCA Records Label",76,-1,1,"32554"
77,"spotify:track:2AxEUdsrmwEklnwAbZ53QE","MORGENSHTERN, YUNG TRAPPA","FAMILY","YUNG MURDA BOYZ (YMB)",1,58,10,"32536"
78,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,51,21,"32287"
79,"spotify:track:1mEsF8bWJ5qr9zTEsctLoL","Aarne, The Limba, Markul","Noir","AA Team",79,-1,1,"31961"
80,"spotify:track:6Dz383ZHSKzWh5ZTL7aRra","Manizha","RUSSIAN WOMAN","Manizha",80,-1,1,"31944"
81,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,53,5,"31874"
82,"spotify:track:7dMOzsTZOUtOF7W5kLN0gf","THE ROOP","Discoteque","WM Finland",82,-1,1,"31853"
83,"spotify:track:1uAOCTevGnyKIDbgZdOCnE","Barbara Pravi","Voilà","Universal Music Division Capitol Music France",83,-1,1,"31364"
84,"spotify:track:0pqPu0m8qE45yJWqXEmpWe","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",84,-1,1,"31060"
85,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,52,11,"30250"
86,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,60,45,"30168"
87,"spotify:track:6l1Ot8lsZj5lzIxWjYHgUh","SODA LUV","Блэсс гад","SODA LUV",27,57,19,"30116"
88,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,55,3,"29985"
89,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",57,71,13,"29977"
90,"spotify:track:73M0NSi9guum5XYeWoRN9B","MORGENSHTERN","ИСКУССТВО ЗА 90900 (СКИТ)","Atlantic Records Russia",90,-1,1,"29574"
91,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,63,16,"29339"
92,"spotify:track:7BoobGhD4x5K96Me0hqC8Q","Bella Poarch","Build a Bitch","Warner Records",92,121,2,"29294"
93,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,59,46,"29175"
94,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",67,67,11,"29118"
95,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,61,40,"29115"
96,"spotify:track:53bbEINuw0ez3ntLcqYCu2","SLAVA MARLOW","По Глазам","Atlantic Records Russia (Distribution)",1,62,31,"28713"
97,"spotify:track:4HBZlDcXrlUnGYJHMCZSI7","Flëur","Формалин","Flëur",58,64,5,"28615"
98,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,65,23,"28566"
99,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",99,-1,1,"27725"
100,"spotify:track:4O0LQKVT6hGmVGNwizmydg","Daði Freyr","10 Years","Samlist",100,-1,1,"27589"
101,"spotify:track:1JIvXMC0aCeLnOCs1EHpNW","Канги","Эйя","Legacy Music",13,68,23,"27236"
102,"spotify:track:2nG54Y4a3sH9YpfxMolOyi","Twenty One Pilots","Shy Away","Fueled By Ramen",21,-1,6,"27142"
103,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",79,90,24,"26932"
104,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,66,34,"26658"
105,"spotify:track:2l7V3AuTxGuswKjGovaSEv","Måneskin","LA PAURA DEL BUIO","RCA Records Label",105,-1,1,"26658"
106,"spotify:track:0HVwEby59BJUf95NO7SeQu","The Hatters, Dzharakhov","Я делаю шаг (feat. Джарахов) - Live 2021","Warner Music Russia",73,114,4,"26447"
107,"spotify:track:7wgbL9jtSVoN1Gxe2o1MgR","MAYOT, BUSHIDO ZHO, SEEMEE","Ауди [prod. by Sqweezey]","cplus",33,72,33,"26189"
108,"spotify:track:6qWaZ2KzYhyrv1ILuAcIIv","MORGENSHTERN, Eldzhey","Cadillac","Atlantic Records Russia (Distribution)",2,99,46,"25672"
109,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,79,46,"25615"
110,"spotify:track:6YdFDx6pbPRN1z65i4BYwM","GONE.Fludd","Пацаны II","KISS KOALA",10,76,28,"25526"
111,"spotify:track:1dI3a24CXaNy9WY47cwJsJ","Go_A","Solovey","BRYNZA MUSIC",111,-1,1,"25117"
112,"spotify:track:6oVJVkwrqYpbabgi39J49z","MAYOT","Лилия (prod. by DooMee)","cplus",48,81,21,"24682"
113,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,95,25,"24493"
114,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,73,32,"24434"
115,"spotify:track:7FdUvDkaE24o3FPIWTvzv2","Imagine Dragons","Follow You","KIDinaKORNER/Interscope Records",21,84,11,"24334"
116,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,94,45,"24330"
117,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,69,20,"23947"
118,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,82,46,"23899"
119,"spotify:track:5rsylaCMgQ5q5IjrZBGm8q","Boulevard Depo","Friendly Fire - Prod. Avepack","Warner Music Russia",8,78,46,"23878"
120,"spotify:track:3ZeyEvTgSlKajHc0fckgZT","Måneskin","FOR YOUR LOVE","RCA Records Label",120,-1,1,"23701"
121,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",53,96,45,"23689"
122,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",60,86,46,"23613"
123,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,88,44,"23499"
124,"spotify:track:4LMDURDB7ZcfDZKhLKyG5D","OG Buda, Egor Kreed, MAYOT, SODA LUV","Сайфер","KISSKOALA",53,75,4,"23493"
125,"spotify:track:1z7lSqY74fBAqA4XXHwByc","Boulevard Depo, JEEMBO","В.О.Л.К.","Warner Music Russia",17,47,4,"23468"
126,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,93,46,"23467"
127,"spotify:track:4BXxZPtx99C5wlVLD59zkc","The Hardkiss, MONATIK","Кобра","Comp Music",20,194,37,"23254"
128,"spotify:track:4WxDs4zk8fs9ZpmmwPANns","Alyona Shvets","две девочки","rainbow flower",128,-1,1,"23133"
129,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",94,127,23,"23129"
130,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",15,92,40,"23121"
131,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,89,16,"23085"
132,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,112,44,"22902"
133,"spotify:track:7gskwSSJ0u2KijosXJorYT","LOVV66, OG Buda","Неправильно","KISSKOALA",34,77,6,"22772"
134,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",10,101,40,"22477"
135,"spotify:track:3wuvVwA5RaifHz1uqKac8P","Efendi","Mata Hari","BMF Records",135,-1,1,"22425"
136,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,108,40,"22403"
137,"spotify:track:1qtmO3AkZ2OBrPaxnaKnS6","GONE.Fludd","Проснулся В Темноте","KISS KOALA",48,115,46,"22198"
138,"spotify:track:1Yl5p4EDkBvLVf8lMcrbW2","Ramil'","Сон","KISSKOALA",80,97,7,"22092"
139,"spotify:track:43PGPuHIlVOc04jrZVh9L6","Polo G","RAPSTAR","Columbia",70,132,7,"22018"
140,"spotify:track:6eqth4FmYzrreFVlTlp53I","Miyagi & Andy Panda","Не жалея","Hajime Records",13,120,26,"22007"
141,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,102,46,"21898"
142,"spotify:track:1ITV1k9laGrWUpagayejMQ","Måneskin","LIVIDI SUI GOMITI","RCA Records Label",142,-1,1,"21863"
143,"spotify:track:5Q5A1Ej3bqhlTmr7I0DbS8","ooes","ночь","rabstvo",104,104,2,"21796"
144,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,110,41,"21739"
145,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",145,-1,1,"21731"
146,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,100,44,"21659"
147,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,123,27,"21500"
148,"spotify:track:3UJgH1Ll2cwP9I6dtfKKfd","quiizzzmeow","Улитка","Союз Мьюзик",111,111,3,"21458"
149,"spotify:track:732E6ibFkQR5lNIPEeiEnx","Twenty One Pilots","Choker","Fueled By Ramen",52,-1,2,"21353"
150,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,119,31,"21309"
151,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",106,149,8,"21301"
152,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,148,22,"21291"
153,"spotify:track:1IIS404ewYHAljHbGQn5Tx","SALUKI, 104, ANIKV, BILIK","Лавэ (feat. ANIKV & БИЛИК)","Warner Music Russia",41,80,8,"21285"
154,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,109,46,"21210"
155,"spotify:track:0WtaVxcn5mDsGpHNaqHCfw","OG Buda, Платина","Воссап","KISSKOALA",36,98,4,"21203"
156,"spotify:track:0ajFqM68Xa5bA0SsyhGU1M","LOBODA","Родной","KISS KOALA",47,129,12,"21166"
157,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",25,124,46,"21164"
158,"spotify:track:2E5NGLtMqDmeijWcntP8Ca","MORGENSHTERN","ICE","Atlantic Records Russia (Distribution)",1,155,38,"21141"
159,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",81,117,8,"21054"
160,"spotify:track:14YjOD4J7N1FGZMt5N4eIs","Konfuz","Ратата","Legacy Music",29,138,17,"21029"
161,"spotify:track:2lDgdWIGLYuk74pDeRPgPF","Måneskin","Chosen","RCA Records Label",161,-1,1,"20840"
162,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Decca (UMO)",56,87,6,"20820"
163,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,161,26,"20762"
164,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",88,107,12,"20758"
165,"spotify:track:7K9Z3yFNNLv5kwTjQYGjnu","SyKo","#BrooklynBloodPop!","syko",97,105,3,"20758"
166,"spotify:track:3yqd95PmrKPCm8GatVA34l","MAYOT, FEDUK","Море","cplus",93,134,19,"20656"
167,"spotify:track:3JZonG7YkHKY20LJ3QoYrQ","ЕГОР ШИП","Dior","Make It Music",11,83,7,"20499"
168,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses (Imanbek Remix)","(P) (C) (2019) HITCO AND Godd Complexx, Inc. under license to Effective Records",9,125,46,"20485"
169,"spotify:track:0hjhA9lyFJ4wqCmOPRBz1a","LOVV66","Говорят чо","KISSKOALA",131,131,4,"20479"
170,"spotify:track:5pDs6L02QkbwRLkDbOAzPt","LILDRUGHILL, ROCKET","Терминал","OOO Universal Music",76,139,17,"20330"
171,"spotify:track:36ONZ2CvV8KsLPapNPGTqa","Måneskin","L'altra dimensione","RCA Records Label",171,-1,1,"20313"
172,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",28,126,28,"20288"
173,"spotify:track:3MPFuEXwjdrR7yKua2wrUL","Tima Belorusskih","Окей","Kaufman Label",1,137,38,"20070"
174,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,116,7,"20042"
175,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",61,128,42,"19780"
176,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",176,180,5,"19764"
177,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",134,146,10,"19703"
178,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",2,133,46,"19629"
179,"spotify:track:1SccjD8RvJ6vegZLFdgy5a","FEDUK","27","Первое музыкальное Издательство",62,157,40,"19517"
180,"spotify:track:5qqQgao22OUr6rx3y0TPIe","Elena Tsagrinou","El Diablo","Panik Records",180,-1,1,"19339"
181,"spotify:track:4psimdmSobgECgzUVgWsia","SODA LUV, OG Buda","G-SHOKK [Prod. by gob wants nothing, audiodealers]","cplus",32,122,8,"19319"
182,"spotify:track:559RWsQqSe4fNUffI9P7mW","Destiny","Je me casse","JAGGED HOUSE",182,-1,1,"19313"
183,"spotify:track:0yzj6eBs5a6X6d3P5qaQ5J","Twenty One Pilots","The Outside","Fueled By Ramen",183,-1,1,"19279"
184,"spotify:track:1e0Wxoraz9IzFhREDqgJAe","BTS","Butter - Instrumental","BIGHIT MUSIC",184,-1,1,"19253"
185,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",34,142,25,"19248"
186,"spotify:track:3JtOCVKrs786JHQ02tdP9m","BODIEV","Крузак 200","Streaming Club, under exclusive license to Rhymes Music Inc.",22,136,11,"19101"
187,"spotify:track:7hEps2SpTE29ei0M9EVwBx","JojoHF","Губы","A+",4,135,14,"19054"
188,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",17,152,20,"19017"
189,"spotify:track:4qTNag73xHeQLFF5fEJWUQ","UncleFlexxx","Camry 3.5","Студия СОЮЗ",2,145,21,"18995"
190,"spotify:track:0s2bQRKvEkKtN647yTZaoG","kizaru, Tory Lanez","Bad Blood","KISS KOALA",9,175,28,"18888"
191,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,165,38,"18793"
192,"spotify:track:37pmVaDTYUIxp6XwVQOy5C","Go_A","Веснянка","BRYNZA MUSIC",192,-1,1,"18779"
193,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,162,43,"18729"
194,"spotify:track:6PAPPKv7XPCqPEG95UaOFa","Rakhim","Синий Lamborghini","SilentTrap",9,144,12,"18704"
195,"spotify:track:4xhWfr0tyA7BGL7eXo8KnV","RØNIN","ALL GIRLS ARE THE SAME","Artist Partner Group",113,163,13,"18668"
196,"spotify:track:6UHEOqTUJw3CaWLALXQdTh","Ivan Dorn","Кроме тебя","Condorn Company / Masterskaya",27,170,6,"18655"
