rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
23,"spotify:track:3Qo7FF0WmgEt3JG3B2qngy","Платина, OG Buda, MAYOT","Abu Dhabi Ba6y","РНБ КЛУБ",11,11,2,"61009"
24,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",1,19,14,"60271"
25,"spotify:track:3CLSHJv5aUROAN2vfOyCOh","DVRST","Close Eyes","DVRST",20,26,11,"58247"
26,"spotify:track:1tzTlRMcw9xDqrNRzj3H2g","DEAD BLONDE","Мальчик на девятке","DEAD BLONDE",2,24,19,"58202"
27,"spotify:track:1ghdJUMhmLEpUitNwyNMWH","fem.love","Фотографирую закат","A+",8,27,21,"57404"
28,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",28,33,10,"57262"
29,"spotify:track:4G4Nxu6AtSSEP68n3yUksh","Egor Kreed, OG Buda","ЗДРАВСТВУЙТЕ (feat. OG Buda)","Warner Music Russia",2,23,9,"55010"
30,"spotify:track:2CyGcy1HPxcFfmeUxKnAoe","Egor Kreed","PUSSY BOY","Warner Music Russia",1,22,6,"54517"
31,"spotify:track:44XUsQdCII984Um9M35zBR","Markul","Вредные привычки","FRWRD MUSIC / Markul Music",31,-1,1,"54187"
32,"spotify:track:3UlGli59XnXKdaocUFn0gw","10AGE","Пушка","Legacy Music",13,30,10,"51366"
33,"spotify:track:7kKTYTHULdERuHGCkVyLVD","KALUSH, Skofka","Додому (feat. Skofka)","Columbia Local",25,50,14,"49352"
34,"spotify:track:4LMDURDB7ZcfDZKhLKyG5D","OG Buda, Egor Kreed, MAYOT, SODA LUV","Сайфер","KISSKOALA",30,35,17,"49221"
35,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",5,31,41,"49196"
36,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",36,36,58,"48222"
37,"spotify:track:0Mfjy6p9vZsfzbQReWdooZ","ooes","ночь","rabstvo",27,32,15,"47941"
38,"spotify:track:1GOiMxQXZUzjzH0Sxpck0B","kizaru","Дежавю","KISS KOALA",1,39,59,"47610"
39,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",37,37,10,"46498"
40,"spotify:track:3uCth4TIWyeQDnj3YbAVQB","Miyagi & Andy Panda","Патрон","Hajime Records",5,41,21,"46109"
41,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,44,58,"44996"
42,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",42,48,4,"44989"
43,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,40,16,"44348"
44,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,42,59,"44184"
45,"spotify:track:4wT9xC986HKw6LMObnOLfr","SODA LUV","Тысячи рук","SODA LUV",10,43,16,"43488"
46,"spotify:track:5q5LkoyUzpD5270U7eYhee","Платина","Сердце для шалав","РНБ КЛУБ",18,18,3,"42541"
47,"spotify:track:7p144Ta4kpKOUwalUZNIvf","LOVV66","ШОРТ ЛАВ","KISSKOALA",47,-1,1,"42497"
48,"spotify:track:5yO3MLtyhuTeRqinBGtanU","LOBODA","Allo","KISS KOALA",44,47,6,"42485"
49,"spotify:track:5qhdXxsc1l7hQHOc1aZaGn","Big Baby Tape","KARI","Warner Music Russia",2,58,36,"42056"
50,"spotify:track:1nINIHobpPWexRP8ABH8bT","10AGE","Нету интереса","Legacy Music",2,45,23,"41739"
51,"spotify:track:36W02sCbiFy6lQTEHCV7Ci","uglystephan archive","Slime Love","Mansion Music",26,38,5,"41489"
52,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,49,25,"41046"
53,"spotify:track:2Z0OcpA4i1KayJbXn800le","Skryptonite","Чистый - OST «Псих»","Musica36",3,56,37,"40760"
54,"spotify:track:57V0VhEg1CAkPXeaCLikNW","shadowraze","juggernaut (Prod. by PLVSTIC)","Союз Мьюзик",54,66,2,"40011"
55,"spotify:track:41bGn6u78I8eNZg86tx3vp","Skryptonite","Москва любит...","Musica36",12,60,59,"39915"
56,"spotify:track:0BGwAKW4u8kWOhWFflZxfl","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,46,34,"39738"
57,"spotify:track:1hfISzdAwnywAKxaSpfloo","Skryptonite","Положение","Gazgolder Records",10,53,59,"39272"
58,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",53,59,20,"39143"
59,"spotify:track:2z8QxqQ6Kesq4NFfi7A638","Skryptonite, 104","Цепи","Gazgolder Records",59,65,59,"39086"
60,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,51,57,"39082"
61,"spotify:track:09OtxG6iTb0D4bYbJE2q2h","Rodionis, Skryptonite","Цыгане из Парижа","Musica36",61,-1,1,"38639"
62,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",62,189,2,"38082"
63,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, MAYOT, SEEMEE, Magnum Opus, Scally Milano, YUNGWAY, BUSHIDO ZHO","ГАНЬГ Аутро","KISSKOALA",12,57,17,"37734"
64,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,67,53,"37729"
65,"spotify:track:56eV7dmQU2tlUT9QsVQWUV","OG Buda, Polyana","Старшие","KISSKOALA",17,55,17,"37495"
66,"spotify:track:4gT7qs2RlsrY3bzwtmdHDw","SLAVA MARLOW","CAMRY 3.5","Atlantic Records Russia",1,54,9,"37336"
67,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",31,62,15,"37297"
68,"spotify:track:0pJQI29n8ZfWTTUWn6Ncvb","Pornofilmy","Я так соскучился","ПОРНОФИЛЬМЫ",56,61,37,"37143"
69,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,70,41,"36449"
70,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,83,33,"35274"
71,"spotify:track:5ypGPnY9ApOtsAcnMi90f7","NK","Красное Вино","Nice2Cu",71,89,14,"34173"
72,"spotify:track:2IMrzJTRHGndoUbM39QIJ7","shadowraze, GENJUTSU","1000-7","Союз Мьюзик",72,78,9,"34168"
73,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,82,40,"34003"
74,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",45,72,18,"33969"
75,"spotify:track:4CeBKWWLXMrQMFsP0Q0K3V","Miyagi & Andy Panda","Kosandra","Hajime Records",52,76,59,"33718"
76,"spotify:track:2bIsQdZK9ArtOY5OMK03Zt","We, Лэривэйн","Зеркало","UP!UP!UP! Music",76,109,2,"33683"
77,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",28,52,4,"33526"
78,"spotify:track:6kZ2FxkEd6Q62eQk36e7xt","Artik & Asti","Она не я","Warner Music Russia",42,75,5,"33399"
79,"spotify:track:1xASDcZcb869OkSu86Wbw8","вышел покурить","кладбище","Dying sky",79,110,14,"33051"
80,"spotify:track:4KpbZvQGEcSj2Dqxn7zGsA","Платина","На Грязном (Диана)","РНБ КЛУБ",13,34,30,"32805"
81,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,108,45,"32778"
82,"spotify:track:0FAdSVliQTyp25W6eh0QCw","MORGENSHTERN","SHOW","Atlantic Records Russia",2,69,15,"32567"
83,"spotify:track:5mnpMkzp3Z2RCCbwIEZCbv","PlayaPhonk","Phonky Town","Arista Records",14,73,16,"32451"
84,"spotify:track:29bhnde7Gvnp7rvY9zsq5S","Go_A","SHUM","Universal Music Polska Sp. z o.o.",4,92,16,"32222"
85,"spotify:track:6KgtcmCF9Ky68XC7ezxl3s","Lizzo, Cardi B","Rumors (feat. Cardi B)","Nice Life/Atlantic",64,64,2,"31934"
86,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",60,80,11,"31776"
87,"spotify:track:1CqOEa4NIRBaWR6sNHTDTo","Перемотка","Как тебя покорить","UP!UP!UP! Music",55,97,16,"31618"
88,"spotify:track:1C0UmBm1nyXdjiek3nQKAz","MORGENSHTERN","NOMINALO","Atlantic Records Russia",11,74,13,"31579"
89,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",12,81,18,"31500"
90,"spotify:track:6rnmvTLg2KnF0rZUCgRWHH","MAX BARSKIH, Zivert","Bestseller","Secret Service Digital & Publishing LTD",28,103,23,"31295"
91,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,104,59,"30964"
92,"spotify:track:2prnn41CblB8B4yWACDljP","Shouse, David Guetta","Love Tonight - David Guetta Remix Edit","Hell Beach",90,90,4,"30922"
93,"spotify:track:6iBlllot0wdy8f7V5t8OnR","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment, Inc. / 10K Projects",8,130,16,"30588"
94,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",94,101,23,"30485"
95,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",10,85,20,"30363"
96,"spotify:track:2fIBmScNzkGmSJ3y2XsmEI","Miyagi & Andy Panda","Yamakasi","Hajime Records",6,100,58,"30200"
97,"spotify:track:13vbcNzmLEgNdC9FewtlDL","SEEMEE, SODA LUV","Голодный пёс [prod. by Pretty Scream]","cplus",2,95,31,"29978"
98,"spotify:track:1MnwDuTK1m9AV3nV3kUVes","HammAli & Navai","У окна","Atlantic Records Russia",40,115,8,"29832"
99,"spotify:track:1PFF7jGneR9XZfCEadcMMj","VACÍO, Eldzhey","SODA","OOO Universal Music",84,113,6,"29739"
100,"spotify:track:0Ot69EEAbZaZohRSYYu0I7","Ваня Дмитриенко","Венера-Юпитер","Zion Music",10,125,34,"29687"
101,"spotify:track:0s6XU14rLFh4AfCdW2gKAE","OBLADAET, THRILL PILL","NHL MONEY","KILL ME, OBLADAET",101,106,4,"29684"
102,"spotify:track:2bqS0QtnXGjOYs3z6VtSyW","Poshlaya Molly","Контракт","DROPBLED",15,112,24,"29604"
103,"spotify:track:2Db7e6H4R5XXnyuTtxUggp","MORGENSHTERN","ДУЛО","Atlantic Records Russia",1,87,16,"29589"
104,"spotify:track:2d1MywHy6FwKdzxFuSJnwl","Imagine Dragons","Wrecked","KIDinaKORNER/Interscope Records",20,84,8,"29371"
105,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",49,111,47,"29363"
106,"spotify:track:7mXxcF1nFQvcvANuYwdrv2","KALUSH","Зорi","Columbia Local",27,135,39,"29264"
107,"spotify:track:4WK8Rnu4d2vyNj3GFy7LTX","LOVV66, Skryptonite","Мне по*уй","Musica36",25,25,2,"29028"
108,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,99,59,"28964"
109,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",20,96,43,"28946"
110,"spotify:track:7FUzvOhDj64gFgjex5St3Y","LOVV66","Трап Трап","KISSKOALA",16,98,13,"28921"
111,"spotify:track:5kbOFqQ15vDh2FODZ3l1IF","MATRANG","Заманчивая","Gazgolder",111,-1,1,"28865"
112,"spotify:track:5UA91vNE3eOl7xeRGFa7tg","The Limba, Rakhim","Хентай","Atlantic Records Russia",38,77,5,"28817"
113,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",97,119,18,"28671"
114,"spotify:track:1FDMf01sTi7wkZ5RqUndTN","OG Buda, MAYOT","Добро Пожаловать (Prod. by wex & treepside)","cplus",19,102,18,"28525"
115,"spotify:track:5hY09NvKjD3gBQS3qhriXD","ssshhhiiittt!","Танцы","ssshhhiiittt!",40,132,57,"28431"
116,"spotify:track:6HHcW1tddM6sHVBBjOkeIb","MORGENSHTERN","DINERO","Atlantic Records Russia",9,94,13,"28296"
117,"spotify:track:2knckZmeGd0BFdzkKyHG4n","MOZGI","Ой, Мамо!","MOЗGI Entertainment",117,-1,1,"28138"
118,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,124,39,"28116"
119,"spotify:track:7D8k995g6jdie4NF1E7Tpu","WENARO, LXNER","Лёд","SAVAGE$TATION",119,-1,1,"27881"
120,"spotify:track:4vPOGPHcjxdHZ1caxiHiQh","MiyaGi & Endspiel, Rem Digga","I Got Love","Hajime Records",92,117,53,"27864"
121,"spotify:track:71hUNAiuvPyzaQGVYQtqlF","MiyaGi & Endspiel","Fire Man","Hajime Records",121,126,3,"27797"
122,"spotify:track:4QOagjqRQure499CuWJqqg","MUKKA","ДЕВОЧКА С КАРЕ","МУККА",82,133,38,"27763"
123,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,116,28,"27680"
124,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",59,93,29,"27654"
125,"spotify:track:6NnCe2AvSgbayoRRZgn9uY","BUSHIDO ZHO","случайно","cplus",125,-1,1,"27265"
126,"spotify:track:2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run","Mosley Music/Interscope Records",50,121,16,"26969"
127,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",127,156,2,"26860"
128,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight - Edit","Hell Beach",128,134,2,"26672"
129,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",29,107,31,"26299"
130,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",130,137,10,"26292"
131,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,136,35,"26219"
132,"spotify:track:1MiUVjoHt4jiskDrt2ZHrq","LIL MORTY","Я пиздатый","Lil Morty",132,200,2,"26178"
133,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,144,50,"26102"
134,"spotify:track:5i146wcbKkhP0ywZHQb7al","Aarne, LIL KRYSTALLL","Kebab Boy","AA Team",26,68,4,"26097"
135,"spotify:track:3rzmAXXnpqnPRCNk9exawQ","Папин Олимпос","Тёмно-оранжевый закат","Streaming Club, under exclusive license to Rhymes Music Inc.",135,164,2,"25891"
136,"spotify:track:08pVm2BCyMSevBLXYLysqi","FACE","СПАСАТЕЛЬНЫЙ КРУГ","Face",58,174,45,"25877"
137,"spotify:track:0G51Gckb1jFoH0ZFaN49xN","Poshlaya Molly","ПОРНХАБ КРИСМАС КЛАБ","Warner Music Russia",128,146,6,"25690"
138,"spotify:track:5YooS9GIteTPkXqntp6cns","МОТ, JONY","Лилии","Black Star",108,140,12,"25536"
139,"spotify:track:1nJJOKAt8FSzTdQtf3wNea","Pretty Scream, MAYOT","Ты","OOO Universal Music",23,123,11,"25528"
140,"spotify:track:3858LZVkoxKeKelqBGHB6K","УННВ","Без даты","УННВ",82,139,36,"25401"
141,"spotify:track:53iGzPusAzNm0NaNrlWv8h","kizaru, Big Baby Tape","Stick Out","KISS KOALA",1,155,17,"25351"
142,"spotify:track:3Zvo4oKr1SRCIgfmHAuQlA","Zemfira","ХОЧЕШЬ?","Zemfira",142,166,4,"25291"
143,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,165,46,"25274"
144,"spotify:track:5VKH21bwtHFMVKtChm4ltz","GAYAZOV$ BROTHER$, Filatov & Karas","Пошла жара","Warner Music Russia",144,162,4,"25229"
145,"spotify:track:2LEBXIMfkrZdQNujuzAMSR","FEDUK","Краски","Warner Music Russia",110,157,17,"25184"
146,"spotify:track:0cncN0OSWKSLSq5AV0BOXW","Mekhman","Копия пиратская","A+",53,142,13,"25111"
147,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,147,10,"25010"
148,"spotify:track:6RmlamfS2Supq8wARlY0QQ","10AGE, Ramil'","Ау","Rhymes Music Inc.",145,167,17,"24960"
149,"spotify:track:3x07zKO2T4OcRq0AjE2Oac","MORGENSHTERN","OLALA","Atlantic Records Russia",6,122,13,"24848"
150,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",127,143,6,"24740"
151,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",51,194,35,"24694"
152,"spotify:track:0Y84vLtyOj2demvSdJ2l7N","LIZER","Пачка сигарет","Lizer",120,193,30,"24575"
153,"spotify:track:5bgOnX2KXKiC006R5hnHAJ","kizaru","Money long","KISS KOALA",86,161,38,"24559"
154,"spotify:track:40uMIn2zJLAQhNXghRjBed","Post Malone","Motley Crew","Republic Records",23,127,7,"24532"
155,"spotify:track:15DFn3vTau6cWzB427va8o","MONATIK","Зажигать/JoMo","MONATIK Corporation/Best Music",26,114,5,"24512"
156,"spotify:track:6Y6J8CNHtOuklPhVnvmnm1","Rakhim","Fendi","SilentTrap",3,154,45,"24386"
157,"spotify:track:4m81JBEYBpyKTaUsJdDMr9","Zemfira","ИСКАЛА","Zemfira",157,179,4,"24278"
158,"spotify:track:7FuvJwX4VDPE0bAIq9tfbP","T-Fest, Skryptonite","Ламбада","LEMNISKATA",64,173,26,"24246"
159,"spotify:track:5kElIh62XbmpGwfR0cYaZn","PHARAOH","Не по пути","SELF-ISSUED",102,185,40,"24204"
160,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,150,54,"24201"
161,"spotify:track:4bk5TCRJT3ekpg4rbTvrXZ","Goro","Дорогу молодым (Prod. by Karimbeatz)","Союз Мьюзик",161,168,3,"24161"
162,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,163,57,"24142"
163,"spotify:track:35LIFNsMZjGJhLvRYAYxTX","Где Фантом?","Я тебя люблю","Студия СОЮЗ",39,181,9,"24139"
164,"spotify:track:7AB1TtGbNXkixdYZtJRb4u","INNA","Flashbacks","Gamma Music, under exclusive license from Global Records",98,171,9,"23992"
165,"spotify:track:1V0XzDGcYMtjAysR3uyZbb","MiyaGi","Marlboro","Hajime Records",154,160,10,"23568"
166,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",7,148,14,"23503"
167,"spotify:track:3XHJUG5I2zYqOEmEZUX68n","Stray Kids","Thunderous","Republic Records - Stray Kids",167,-1,1,"23490"
168,"spotify:track:7HMz8o0m7ASQ3ImFPfhWTY","Måneskin","CORALINE","RCA Records Label",9,131,14,"23418"
169,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,170,44,"23370"
170,"spotify:track:7JBQPFOBszYYGk4lUIfmfA","PHARAOH","На луне","SELF-ISSUED",170,-1,1,"23333"
171,"spotify:track:0UnMWAvEE3a1Dw17gRINDF","Okean Elzy","Кавачай","ООО ""Суперсиметрия""",171,-1,1,"23279"
172,"spotify:track:6JbZYUhyqil0sCYiqEyTKm","SLAVA MARLOW","Снова я напиваюсь","Atlantic Records Russia (Distribution)",1,183,47,"23257"
173,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",173,-1,1,"23099"
174,"spotify:track:0yPQB0dC23cqu9isXsIV1l","DEAD BLONDE","Бесприданница","GSPD",15,152,16,"23082"
175,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,176,59,"22951"
176,"spotify:track:210n2xgoOzGnb3I1K8OF4v","Konfuz","Кайф ты поймала","Legacy Music",74,182,13,"22870"
177,"spotify:track:04gmklgYhNhZxRnAvSofoE","pyrokinesis, MUKKA","Днями-ночами","Rhymes Music Inc.",132,-1,22,"22742"
178,"spotify:track:0fhxGUAz1zfNLs7oe3iti1","Gunwest","Дурман","Rhymes Music Inc.",178,199,2,"22726"
179,"spotify:track:4XNPw2OPBGxIIhNLnNbZIi","Tima Belorusskih","Под Звездопадом","Тима Белорусских",33,184,10,"22714"
180,"spotify:track:5uDXZnyjYTjaMxDIjFhXsC","MORGENSHTERN, Imanbek, Fetty Wap, KDDK","Leck","Effective Records",2,91,17,"22706"
181,"spotify:track:2ig9i7fHMdqXQREpMlO9y7","JAMIK, PUSSYKILLER","Франция","Limited Edition",5,169,23,"22642"
182,"spotify:track:571md1FedFYFaYUMUktYaF","FACE","ЮМОРИСТ - Original Motion Picture Soundtrack","Face",56,-1,36,"22592"
183,"spotify:track:45jJ6Q9LYboGyjH0vuOhM2","MORGENSHTERN","Cristal & МОЁТ","Atlantic Records Russia (Distribution)",1,191,35,"22410"
184,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",97,-1,19,"22303"
185,"spotify:track:4m5olwfzFs9DYa5CZwFJwz","Skryptonite, INDABLACK, qurt, Rodionis","Цифры","Musica36",25,141,5,"22273"
186,"spotify:track:7x6lrNeqx7bi981vmElWj2","Alyona Shvets","Вино и сигареты","алёна швец.",136,-1,7,"22272"
187,"spotify:track:1M5W7ohpFE7H9CVQVEikj6","Султан Лагучев","Горький вкус","zvukm",65,-1,17,"22134"
188,"spotify:track:6NjHYjO6GUQ2OuYgrrWCCu","MiyaGi, KADI","Родная пой","Hajime Records",179,188,5,"22038"
189,"spotify:track:3dzwxkefk58p6aXC3ADRt9","PHARAOH","Дико, например","SELF-ISSUED",150,-1,5,"21978"
190,"spotify:track:4sIIHmcTHgi8gezH2ShNxl","Korol i Shut","Прыгну со скалы","United Music Group",83,-1,16,"21944"
191,"spotify:track:5kz9d0Cxx7RK8PjRLlWnAt","Max Korzh","2 типа людей","Макс Корж",24,196,43,"21934"
192,"spotify:track:4wXDwl9dd8Ot3Ca99xHcIh","Gunwest, UncleFlexxx","Ниссан Тусан","Rhymes Music / Студия СОЮЗ",175,-1,2,"21924"
193,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,187,27,"21771"
194,"spotify:track:5CVSYgKbGsjFi10Ad0N7Vh","Jah Khalib","Лиловая","Warner Music Russia",59,192,7,"21749"
195,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",67,172,24,"21687"
196,"spotify:track:0MMyJUC3WNnFS1lit5pTjk","Olivia Rodrigo","jealousy, jealousy","Olivia Rodrigo PS",136,151,5,"21685"
197,"spotify:track:1KuT6HbB5WKlesMuWWNeCv","Skryptonite, Andy Panda, 104","Привычка","Musica36",54,-1,43,"21647"
198,"spotify:track:14JceK2UBLd0UUm23N5lRy","Max Korzh","Малый повзрослел","Макс Корж",37,-1,28,"21580"
199,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,180,57,"21543"
